C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2501  prec@K=0.0071  accepted=17  loss=0.6814  (3.5s)
Round    2/30  coverage=0.2502  prec@K=0.0117  accepted=28  loss=0.6728  (2.0s)
Round    3/30  coverage=0.2502  prec@K=0.0050  accepted=12  loss=0.6575  (2.2s)
Round    4/30  coverage=0.2503  prec@K=0.0038  accepted=9  loss=0.6338  (2.8s)
Round    5/30  coverage=0.2503  prec@K=0.0029  accepted=7  loss=0.6049  (2.8s)
Round    6/30  coverage=0.2504  prec@K=0.0049  accepted=12  loss=0.5791  (2.6s)
Round    7/30  coverage=0.2504  prec@K=0.0004  accepted=1  loss=0.5473  (2.7s)
Round    8/30  coverage=0.2504  prec@K=0.0008  accepted=2  loss=0.5108  (3.1s)
Round    9/30  coverage=0.2504  prec@K=0.0017  accepted=4  loss=0.4863  (2.6s)
Round   10/30  coverage=0.2504  prec@K=0.0008  accepted=2  loss=0.4604  (3.0s)
Round   11/30  coverage=0.2504  prec@K=0.0008  accepted=2  loss=0.4319  (4.2s)
Round   12/30  coverage=0.2504  prec@K=0.0025  accepted=6  loss=0.4015  (2.7s)
Round   13/30  coverage=0.2505  prec@K=0.0009  accepted=2  loss=0.3755  (3.1s)
Round   14/30  coverage=0.2505  prec@K=0.0012  accepted=3  loss=0.3476  (3.2s)
Round   15/30  coverage=0.2505  prec@K=0.0025  accepted=6  loss=0.3303  (3.7s)
Round   16/30  coverage=0.2505  prec@K=0.0012  accepted=3  loss=0.3121  (3.4s)
Round   17/30  coverage=0.2505  prec@K=0.0021  accepted=5  loss=0.2895  (3.5s)
Round   18/30  coverage=0.2505  prec@K=0.0008  accepted=2  loss=0.2711  (3.5s)
Round   19/30  coverage=0.2505  prec@K=0.0008  accepted=2  loss=0.2566  (3.5s)
Round   20/30  coverage=0.2506  prec@K=0.0008  accepted=2  loss=0.2369  (4.5s)
Round   21/30  coverage=0.2506  prec@K=0.0013  accepted=3  loss=0.2312  (5.1s)
Round   22/30  coverage=0.2506  prec@K=0.0013  accepted=3  loss=0.2202  (3.3s)
Round   23/30  coverage=0.2506  prec@K=0.0021  accepted=5  loss=0.2212  (7.4s)
Round   24/30  coverage=0.2506  prec@K=0.0008  accepted=2  loss=0.2079  (1.6s)
Round   25/30  coverage=0.2506  prec@K=0.0004  accepted=1  loss=0.1912  (1.5s)
Round   26/30  coverage=0.2506  prec@K=0.0012  accepted=3  loss=0.1930  (1.7s)
Round   27/30  coverage=0.2506  prec@K=0.0008  accepted=2  loss=0.1919  (6.8s)
Round   28/30  coverage=0.2506  prec@K=0.0008  accepted=2  loss=0.1899  (1.9s)
Round   29/30  coverage=0.2507  prec@K=0.0008  accepted=2  loss=0.1875  (8.3s)
Round   30/30  coverage=0.2507  prec@K=0.0013  accepted=3  loss=0.1886  (2.0s)

结果已写入 results\online\algo_sweep_sx_mathoverflow_v2_s2\sx_mathoverflow_gnn_sum/rounds.csv
