C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.2001  prec@K=0.0011  accepted=2  loss=0.6562  (1.1s)
Round    2/100  coverage=0.2005  prec@K=0.0059  accepted=11  loss=0.6524  (0.6s)
Round    3/100  coverage=0.2007  prec@K=0.0027  accepted=5  loss=0.6483  (0.6s)
Round    4/100  coverage=0.2010  prec@K=0.0032  accepted=6  loss=0.6442  (0.6s)
Round    5/100  coverage=0.2012  prec@K=0.0033  accepted=6  loss=0.6401  (0.6s)
Round    6/100  coverage=0.2014  prec@K=0.0017  accepted=3  loss=0.6361  (0.6s)
Round    7/100  coverage=0.2014  prec@K=0.0011  accepted=2  loss=0.6320  (0.6s)
Round    8/100  coverage=0.2016  prec@K=0.0016  accepted=3  loss=0.6279  (0.6s)
Round    9/100  coverage=0.2016  prec@K=0.0005  accepted=1  loss=0.6238  (0.7s)
Round   10/100  coverage=0.2016  prec@K=0.0000  accepted=0  loss=0.6197  (0.7s)
Round   11/100  coverage=0.2016  prec@K=0.0000  accepted=0  loss=0.6157  (0.7s)
Round   12/100  coverage=0.2016  prec@K=0.0006  accepted=1  loss=0.6117  (0.6s)
Round   13/100  coverage=0.2017  prec@K=0.0006  accepted=1  loss=0.6076  (0.6s)
Round   14/100  coverage=0.2017  prec@K=0.0006  accepted=1  loss=0.6036  (0.6s)
Round   15/100  coverage=0.2017  prec@K=0.0000  accepted=0  loss=0.5996  (0.6s)
Round   16/100  coverage=0.2019  prec@K=0.0016  accepted=3  loss=0.5957  (0.7s)
Round   17/100  coverage=0.2019  prec@K=0.0011  accepted=2  loss=0.5917  (0.7s)
Round   18/100  coverage=0.2021  prec@K=0.0016  accepted=3  loss=0.5877  (0.7s)
