round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.13631853138179112,0.0055193176116407425,11.0,1993.0,378.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021164021164021163,0.16677920324105333,247.0,1.9807692307692308,0.15623576488880836,5.817079684454166,1.0
1,0.13747622591581907,0.01520086862106406,28.0,1842.0,378.0,0.0,0.9444444444444444,0.9444444444444444,0.9629629629629629,1.0,0.9629629629629629,1.0,0.04497354497354497,0.18399401645474944,246.0,,,,2.0
2,0.13813776564954933,0.00810126582278481,16.0,1975.0,378.0,0.0,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.7076923076923076,0.8461538461538461,0.021164021164021163,0.19602063375092116,266.0,,,,3.0
3,0.13871661291656331,0.006695361071257772,14.0,2091.0,378.0,0.0,0.9285714285714286,0.9285714285714286,0.9523809523809524,1.0,0.9523809523809524,1.0,0.03439153439153439,0.18201438848920864,253.0,,,,4.0
4,0.13929546018357727,0.00676328502415459,14.0,2070.0,378.0,0.0,0.5384615384615384,0.5384615384615384,0.6923076923076923,0.9230769230769231,0.6923076923076923,0.9230769230769231,0.018518518518518517,0.1793754538852578,247.0,,,,5.0
5,0.13979161498387496,0.005917159763313609,12.0,2028.0,378.0,0.0,0.7,0.7,0.75,0.8,0.77,0.9,0.018518518518518517,0.17701641684511063,248.0,,,,6.0
6,0.14020507731745638,0.0048520135856380394,10.0,2061.0,378.0,0.0,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.7444444444444445,0.8888888888888888,0.015873015873015872,0.17604617604617603,244.0,,,,7.0
7,0.14065988588439593,0.0053789731051344745,11.0,2045.0,378.0,0.0,0.6363636363636364,0.6363636363636364,0.712121212121212,0.8181818181818182,0.712121212121212,0.8181818181818182,0.018518518518518517,0.18181818181818182,240.0,,,,8.0
8,0.14090796328454477,0.003080082135523614,6.0,1948.0,378.0,0.0,0.4,0.4,0.5666666666666667,0.8,0.5666666666666667,0.8,0.005291005291005291,0.18971061093247588,236.0,,,,9.0
9,0.1413214256181262,0.004317789291882556,10.0,2316.0,378.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023809523809523808,0.17391304347826086,260.0,,,,10.0
10,0.1415281567849169,0.002688172043010753,5.0,1860.0,378.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013227513227513227,0.2017474185861795,254.0,1.98159509202454,0.1455196062935923,3.6783606827262303,11.0
11,0.1419416191184983,0.005393743257820928,10.0,1854.0,378.0,0.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.013227513227513227,0.21105527638190955,252.0,,,,12.0
12,0.14231373521872157,0.004484304932735426,9.0,2007.0,378.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.015873015873015872,0.18658442559753277,242.0,,,,13.0
13,0.1425618126188704,0.003115264797507788,6.0,1926.0,378.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.013227513227513227,0.21152263374485597,257.0,,,,14.0
