C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.1186  prec@K=0.0280  accepted=160  loss=0.6570  (15.7s)
Round    2/100  coverage=0.1187  prec@K=0.0251  accepted=151  loss=0.6560  (12.6s)
Round    3/100  coverage=0.1188  prec@K=0.0260  accepted=153  loss=0.6549  (12.5s)
Round    4/100  coverage=0.1188  prec@K=0.0254  accepted=151  loss=0.6540  (13.1s)
Round    5/100  coverage=0.1189  prec@K=0.0210  accepted=126  loss=0.6529  (13.2s)
Round    6/100  coverage=0.1189  prec@K=0.0235  accepted=137  loss=0.6520  (13.7s)
Round    7/100  coverage=0.1190  prec@K=0.0287  accepted=167  loss=0.6511  (13.5s)
Round    8/100  coverage=0.1190  prec@K=0.0230  accepted=136  loss=0.6502  (12.9s)
Round    9/100  coverage=0.1191  prec@K=0.0224  accepted=131  loss=0.6493  (14.0s)
Round   10/100  coverage=0.1192  prec@K=0.0242  accepted=141  loss=0.6483  (13.8s)
Round   11/100  coverage=0.1192  prec@K=0.0266  accepted=155  loss=0.6474  (14.9s)
Round   12/100  coverage=0.1193  prec@K=0.0227  accepted=134  loss=0.6465  (13.3s)
Round   13/100  coverage=0.1193  prec@K=0.0265  accepted=157  loss=0.6456  (13.3s)
Round   14/100  coverage=0.1193  prec@K=0.0220  accepted=131  loss=0.6447  (13.3s)
Round   15/100  coverage=0.1194  prec@K=0.0262  accepted=152  loss=0.6438  (12.3s)
Round   16/100  coverage=0.1194  prec@K=0.0223  accepted=130  loss=0.6428  (12.9s)
Round   17/100  coverage=0.1195  prec@K=0.0227  accepted=134  loss=0.6419  (14.5s)
Round   18/100  coverage=0.1195  prec@K=0.0255  accepted=151  loss=0.6410  (14.1s)
Round   19/100  coverage=0.1196  prec@K=0.0229  accepted=134  loss=0.6400  (14.6s)
Round   20/100  coverage=0.1196  prec@K=0.0256  accepted=149  loss=0.6391  (12.6s)
Round   21/100  coverage=0.1197  prec@K=0.0281  accepted=164  loss=0.6381  (13.7s)
Round   22/100  coverage=0.1197  prec@K=0.0251  accepted=148  loss=0.6372  (13.3s)
Round   23/100  coverage=0.1197  prec@K=0.0196  accepted=118  loss=0.6363  (13.9s)
Round   24/100  coverage=0.1198  prec@K=0.0232  accepted=136  loss=0.6353  (13.6s)
Round   25/100  coverage=0.1198  prec@K=0.0209  accepted=121  loss=0.6344  (13.6s)
Round   26/100  coverage=0.1198  prec@K=0.0238  accepted=137  loss=0.6334  (14.0s)
Round   27/100  coverage=0.1198  prec@K=0.0205  accepted=121  loss=0.6325  (13.0s)
Round   28/100  coverage=0.1199  prec@K=0.0242  accepted=141  loss=0.6315  (13.5s)
Round   29/100  coverage=0.1199  prec@K=0.0187  accepted=109  loss=0.6306  (13.5s)
Round   30/100  coverage=0.1199  prec@K=0.0161  accepted=94  loss=0.6296  (13.5s)
Round   31/100  coverage=0.1199  prec@K=0.0226  accepted=133  loss=0.6287  (14.0s)
Round   32/100  coverage=0.1199  prec@K=0.0222  accepted=130  loss=0.6277  (12.2s)
Round   33/100  coverage=0.1200  prec@K=0.0172  accepted=102  loss=0.6267  (12.7s)
Round   34/100  coverage=0.1200  prec@K=0.0200  accepted=115  loss=0.6258  (14.8s)
Round   35/100  coverage=0.1200  prec@K=0.0199  accepted=116  loss=0.6248  (14.4s)
Round   36/100  coverage=0.1200  prec@K=0.0216  accepted=122  loss=0.6239  (14.6s)
Round   37/100  coverage=0.1200  prec@K=0.0207  accepted=118  loss=0.6230  (12.9s)
Round   38/100  coverage=0.1200  prec@K=0.0254  accepted=144  loss=0.6220  (12.3s)
Round   39/100  coverage=0.1201  prec@K=0.0238  accepted=136  loss=0.6210  (13.5s)
