C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.1362  prec@K=0.0070  accepted=8  loss=nan  (1.3s)
Round    2/100  coverage=0.1366  prec@K=0.0080  accepted=10  loss=nan  (0.0s)
Round    3/100  coverage=0.1369  prec@K=0.0061  accepted=7  loss=nan  (0.0s)
Round    4/100  coverage=0.1373  prec@K=0.0083  accepted=9  loss=nan  (0.0s)
Round    5/100  coverage=0.1375  prec@K=0.0057  accepted=6  loss=nan  (0.0s)
Round    6/100  coverage=0.1378  prec@K=0.0059  accepted=7  loss=nan  (0.0s)
Round    7/100  coverage=0.1381  prec@K=0.0081  accepted=8  loss=nan  (0.0s)
Round    8/100  coverage=0.1384  prec@K=0.0054  accepted=6  loss=nan  (0.1s)
Round    9/100  coverage=0.1386  prec@K=0.0036  accepted=4  loss=nan  (0.0s)
Round   10/100  coverage=0.1388  prec@K=0.0059  accepted=6  loss=nan  (0.1s)
Round   11/100  coverage=0.1389  prec@K=0.0028  accepted=3  loss=nan  (0.1s)
Round   12/100  coverage=0.1392  prec@K=0.0064  accepted=7  loss=nan  (0.1s)
Round   13/100  coverage=0.1394  prec@K=0.0039  accepted=4  loss=nan  (0.1s)
Round   14/100  coverage=0.1394  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   15/100  coverage=0.1395  prec@K=0.0020  accepted=2  loss=nan  (0.1s)
Round   16/100  coverage=0.1395  prec@K=0.0018  accepted=2  loss=nan  (0.1s)
Round   17/100  coverage=0.1396  prec@K=0.0009  accepted=1  loss=nan  (0.1s)
Round   18/100  coverage=0.1397  prec@K=0.0018  accepted=2  loss=nan  (0.1s)
Round   19/100  coverage=0.1397  prec@K=0.0009  accepted=1  loss=nan  (0.1s)
Round   20/100  coverage=0.1398  prec@K=0.0019  accepted=2  loss=nan  (0.1s)
Round   21/100  coverage=0.1398  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   22/100  coverage=0.1398  prec@K=0.0009  accepted=1  loss=nan  (0.1s)
Round   23/100  coverage=0.1399  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   24/100  coverage=0.1399  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   25/100  coverage=0.1399  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   26/100  coverage=0.1400  prec@K=0.0026  accepted=3  loss=nan  (0.1s)
Round   27/100  coverage=0.1400  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   28/100  coverage=0.1400  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   29/100  coverage=0.1400  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   30/100  coverage=0.1401  prec@K=0.0018  accepted=2  loss=nan  (0.1s)
Round   31/100  coverage=0.1402  prec@K=0.0018  accepted=2  loss=nan  (0.2s)
Round   32/100  coverage=0.1402  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   33/100  coverage=0.1402  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   34/100  coverage=0.1402  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   35/100  coverage=0.1403  prec@K=0.0009  accepted=1  loss=nan  (0.1s)
Round   36/100  coverage=0.1403  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   37/100  coverage=0.1404  prec@K=0.0018  accepted=2  loss=nan  (0.1s)
Round   38/100  coverage=0.1404  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   39/100  coverage=0.1405  prec@K=0.0018  accepted=2  loss=nan  (0.1s)
Round   40/100  coverage=0.1405  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   41/100  coverage=0.1407  prec@K=0.0045  accepted=5  loss=nan  (0.2s)
Round   42/100  coverage=0.1409  prec@K=0.0039  accepted=4  loss=nan  (0.1s)
Round   43/100  coverage=0.1410  prec@K=0.0019  accepted=2  loss=nan  (0.1s)
Round   44/100  coverage=0.1410  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   45/100  coverage=0.1410  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   46/100  coverage=0.1410  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   47/100  coverage=0.1410  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   48/100  coverage=0.1410  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   49/100  coverage=0.1410  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   50/100  coverage=0.1411  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   51/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   52/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   53/100  coverage=0.1411  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   54/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   55/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   56/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   57/100  coverage=0.1412  prec@K=0.0021  accepted=2  loss=nan  (0.1s)
Round   58/100  coverage=0.1412  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   59/100  coverage=0.1412  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   60/100  coverage=0.1412  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   61/100  coverage=0.1412  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   62/100  coverage=0.1413  prec@K=0.0022  accepted=2  loss=nan  (0.1s)
Round   63/100  coverage=0.1414  prec@K=0.0020  accepted=2  loss=nan  (0.1s)
Round   64/100  coverage=0.1414  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   65/100  coverage=0.1414  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   66/100  coverage=0.1415  prec@K=0.0011  accepted=1  loss=nan  (0.1s)
Round   67/100  coverage=0.1415  prec@K=0.0009  accepted=1  loss=nan  (0.1s)
Round   68/100  coverage=0.1417  prec@K=0.0030  accepted=3  loss=nan  (0.1s)
Round   69/100  coverage=0.1417  prec@K=0.0010  accepted=1  loss=nan  (0.1s)
Round   70/100  coverage=0.1417  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   71/100  coverage=0.1417  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   72/100  coverage=0.1417  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   73/100  coverage=0.1417  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   74/100  coverage=0.1417  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   75/100  coverage=0.1417  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
