C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/100  coverage=0.1361  prec@K=0.0175  accepted=20  loss=0.7281  (0.9s)
Round    2/100  coverage=0.1364  prec@K=0.0257  accepted=27  loss=0.7266  (0.1s)
Round    3/100  coverage=0.1368  prec@K=0.0244  accepted=25  loss=0.7265  (0.1s)
Round    4/100  coverage=0.1373  prec@K=0.0359  accepted=33  loss=0.7245  (0.1s)
Round    5/100  coverage=0.1376  prec@K=0.0244  accepted=28  loss=0.7235  (0.2s)
Round    6/100  coverage=0.1379  prec@K=0.0296  accepted=29  loss=0.7211  (0.1s)
Round    7/100  coverage=0.1381  prec@K=0.0246  accepted=25  loss=0.7195  (0.1s)
Round    8/100  coverage=0.1383  prec@K=0.0222  accepted=22  loss=0.7180  (0.1s)
Round    9/100  coverage=0.1384  prec@K=0.0312  accepted=30  loss=0.7163  (0.1s)
Round   10/100  coverage=0.1385  prec@K=0.0196  accepted=18  loss=0.7147  (0.1s)
Round   11/100  coverage=0.1387  prec@K=0.0207  accepted=20  loss=0.7132  (0.2s)
Round   12/100  coverage=0.1390  prec@K=0.0233  accepted=20  loss=0.7116  (0.1s)
Round   13/100  coverage=0.1390  prec@K=0.0214  accepted=20  loss=0.7105  (0.1s)
Round   14/100  coverage=0.1392  prec@K=0.0263  accepted=25  loss=0.7088  (0.1s)
Round   15/100  coverage=0.1393  prec@K=0.0255  accepted=23  loss=0.7072  (0.1s)
Round   16/100  coverage=0.1394  prec@K=0.0201  accepted=19  loss=0.7062  (0.2s)
Round   17/100  coverage=0.1397  prec@K=0.0354  accepted=32  loss=0.7046  (0.1s)
Round   18/100  coverage=0.1398  prec@K=0.0271  accepted=24  loss=0.7037  (0.1s)
Round   19/100  coverage=0.1399  prec@K=0.0320  accepted=27  loss=0.7028  (0.1s)
Round   20/100  coverage=0.1400  prec@K=0.0225  accepted=19  loss=0.7019  (0.1s)
Round   21/100  coverage=0.1400  prec@K=0.0191  accepted=16  loss=0.7011  (0.2s)
Round   22/100  coverage=0.1401  prec@K=0.0175  accepted=14  loss=0.7003  (0.1s)
Round   23/100  coverage=0.1401  prec@K=0.0261  accepted=20  loss=0.7001  (0.2s)
Round   24/100  coverage=0.1402  prec@K=0.0234  accepted=19  loss=0.6995  (0.1s)
Round   25/100  coverage=0.1402  prec@K=0.0301  accepted=24  loss=0.6992  (0.2s)
Round   26/100  coverage=0.1403  prec@K=0.0208  accepted=16  loss=0.6992  (0.1s)
Round   27/100  coverage=0.1403  prec@K=0.0245  accepted=19  loss=0.6991  (0.1s)
Round   28/100  coverage=0.1405  prec@K=0.0238  accepted=19  loss=0.6986  (0.1s)
