C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/200  coverage=0.1943  prec@K=0.0063  accepted=6  loss=0.7284  (0.8s)
Round    2/200  coverage=0.1952  prec@K=0.0048  accepted=5  loss=0.7278  (0.2s)
Round    3/200  coverage=0.1967  prec@K=0.0082  accepted=8  loss=0.7272  (0.1s)
Round    4/200  coverage=0.1981  prec@K=0.0076  accepted=8  loss=0.7252  (0.2s)
Round    5/200  coverage=0.1992  prec@K=0.0056  accepted=6  loss=0.7244  (0.2s)
Round    6/200  coverage=0.2001  prec@K=0.0052  accepted=5  loss=0.7221  (0.1s)
Round    7/200  coverage=0.2017  prec@K=0.0091  accepted=9  loss=0.7201  (0.2s)
Round    8/200  coverage=0.2030  prec@K=0.0068  accepted=7  loss=0.7184  (0.2s)
Round    9/200  coverage=0.2041  prec@K=0.0058  accepted=6  loss=0.7167  (0.2s)
Round   10/200  coverage=0.2054  prec@K=0.0070  accepted=7  loss=0.7150  (0.2s)
Round   11/200  coverage=0.2057  prec@K=0.0021  accepted=2  loss=0.7135  (0.2s)
Round   12/200  coverage=0.2066  prec@K=0.0048  accepted=5  loss=0.7118  (0.2s)
Round   13/200  coverage=0.2072  prec@K=0.0031  accepted=3  loss=0.7109  (0.2s)
Round   14/200  coverage=0.2081  prec@K=0.0051  accepted=5  loss=0.7091  (0.2s)
Round   15/200  coverage=0.2088  prec@K=0.0044  accepted=4  loss=0.7075  (0.2s)
Round   16/200  coverage=0.2090  prec@K=0.0009  accepted=1  loss=0.7066  (0.2s)
Round   17/200  coverage=0.2104  prec@K=0.0082  accepted=8  loss=0.7049  (0.2s)
Round   18/200  coverage=0.2115  prec@K=0.0064  accepted=6  loss=0.7040  (0.2s)
Round   19/200  coverage=0.2119  prec@K=0.0020  accepted=2  loss=0.7031  (0.2s)
Round   20/200  coverage=0.2121  prec@K=0.0011  accepted=1  loss=0.7021  (0.2s)
Round   21/200  coverage=0.2132  prec@K=0.0064  accepted=6  loss=0.7013  (0.2s)
Round   22/200  coverage=0.2133  prec@K=0.0010  accepted=1  loss=0.7005  (0.2s)
Round   23/200  coverage=0.2141  prec@K=0.0041  accepted=4  loss=0.7003  (0.2s)
Round   24/200  coverage=0.2141  prec@K=0.0000  accepted=0  loss=0.6996  (0.2s)
Round   25/200  coverage=0.2148  prec@K=0.0038  accepted=4  loss=0.6994  (0.2s)
