C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/100  coverage=0.1362  prec@K=0.0045  accepted=9  loss=0.5840  (8.9s)
Round    2/100  coverage=0.1370  prec@K=0.0089  accepted=18  loss=0.5870  (0.4s)
Round    3/100  coverage=0.1375  prec@K=0.0065  accepted=12  loss=0.5852  (0.4s)
Round    4/100  coverage=0.1380  prec@K=0.0067  accepted=12  loss=0.5835  (0.5s)
Round    5/100  coverage=0.1383  prec@K=0.0038  accepted=7  loss=0.5807  (0.5s)
Round    6/100  coverage=0.1386  prec@K=0.0041  accepted=8  loss=0.5781  (0.4s)
Round    7/100  coverage=0.1390  prec@K=0.0053  accepted=11  loss=0.5760  (0.6s)
Round    8/100  coverage=0.1396  prec@K=0.0068  accepted=14  loss=0.5740  (0.5s)
Round    9/100  coverage=0.1401  prec@K=0.0059  accepted=11  loss=0.5718  (0.7s)
Round   10/100  coverage=0.1402  prec@K=0.0020  accepted=4  loss=0.5692  (0.6s)
Round   11/100  coverage=0.1407  prec@K=0.0044  accepted=10  loss=0.5672  (0.8s)
Round   12/100  coverage=0.1409  prec@K=0.0024  accepted=5  loss=0.5650  (0.7s)
Round   13/100  coverage=0.1412  prec@K=0.0044  accepted=8  loss=0.5631  (0.7s)
Round   14/100  coverage=0.1414  prec@K=0.0027  accepted=5  loss=0.5611  (0.8s)
