C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.1943  prec@K=0.0281  accepted=27  loss=nan  (0.0s)
Round    2/100  coverage=0.1947  prec@K=0.0147  accepted=15  loss=nan  (0.0s)
Round    3/100  coverage=0.1954  prec@K=0.0187  accepted=18  loss=nan  (0.0s)
Round    4/100  coverage=0.1958  prec@K=0.0198  accepted=19  loss=nan  (0.0s)
Round    5/100  coverage=0.1968  prec@K=0.0290  accepted=26  loss=nan  (0.0s)
Round    6/100  coverage=0.1974  prec@K=0.0214  accepted=21  loss=nan  (0.0s)
Round    7/100  coverage=0.1979  prec@K=0.0239  accepted=22  loss=nan  (0.0s)
Round    8/100  coverage=0.1981  prec@K=0.0227  accepted=21  loss=nan  (0.0s)
Round    9/100  coverage=0.1992  prec@K=0.0252  accepted=25  loss=nan  (0.0s)
Round   10/100  coverage=0.2001  prec@K=0.0195  accepted=16  loss=nan  (0.0s)
Round   11/100  coverage=0.2005  prec@K=0.0403  accepted=33  loss=nan  (0.0s)
Round   12/100  coverage=0.2012  prec@K=0.0159  accepted=14  loss=nan  (0.0s)
Round   13/100  coverage=0.2016  prec@K=0.0187  accepted=13  loss=nan  (0.0s)
Round   14/100  coverage=0.2017  prec@K=0.0179  accepted=15  loss=nan  (0.0s)
Round   15/100  coverage=0.2025  prec@K=0.0233  accepted=16  loss=nan  (0.0s)
Round   16/100  coverage=0.2032  prec@K=0.0268  accepted=20  loss=nan  (0.0s)
Round   17/100  coverage=0.2032  prec@K=0.0211  accepted=14  loss=nan  (0.0s)
Round   18/100  coverage=0.2036  prec@K=0.0195  accepted=13  loss=nan  (0.0s)
Round   19/100  coverage=0.2039  prec@K=0.0315  accepted=20  loss=nan  (0.0s)
Round   20/100  coverage=0.2041  prec@K=0.0189  accepted=13  loss=nan  (0.0s)
Round   21/100  coverage=0.2045  prec@K=0.0342  accepted=20  loss=nan  (0.0s)
Round   22/100  coverage=0.2045  prec@K=0.0250  accepted=15  loss=nan  (0.0s)
Round   23/100  coverage=0.2048  prec@K=0.0297  accepted=19  loss=nan  (0.0s)
Round   24/100  coverage=0.2052  prec@K=0.0271  accepted=18  loss=nan  (0.0s)
Round   25/100  coverage=0.2055  prec@K=0.0224  accepted=14  loss=nan  (0.0s)
