C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/100  coverage=0.1356  prec@K=0.0063  accepted=12  loss=0.5404  (1.2s)
Round    2/100  coverage=0.1362  prec@K=0.0116  accepted=22  loss=0.5430  (0.3s)
Round    3/100  coverage=0.1366  prec@K=0.0065  accepted=13  loss=0.5389  (0.4s)
Round    4/100  coverage=0.1370  prec@K=0.0067  accepted=14  loss=0.5345  (0.4s)
Round    5/100  coverage=0.1371  prec@K=0.0029  accepted=6  loss=0.5279  (0.4s)
Round    6/100  coverage=0.1375  prec@K=0.0067  accepted=14  loss=0.5223  (0.4s)
Round    7/100  coverage=0.1378  prec@K=0.0044  accepted=9  loss=0.5166  (0.4s)
Round    8/100  coverage=0.1378  prec@K=0.0005  accepted=1  loss=0.5104  (0.4s)
Round    9/100  coverage=0.1381  prec@K=0.0048  accepted=9  loss=0.5049  (0.4s)
Round   10/100  coverage=0.1381  prec@K=0.0014  accepted=3  loss=0.4991  (0.5s)
Round   11/100  coverage=0.1383  prec@K=0.0029  accepted=6  loss=0.4936  (0.5s)
Round   12/100  coverage=0.1386  prec@K=0.0043  accepted=9  loss=0.4884  (0.5s)
Round   13/100  coverage=0.1387  prec@K=0.0023  accepted=5  loss=0.4830  (0.6s)
Round   14/100  coverage=0.1389  prec@K=0.0029  accepted=6  loss=0.4780  (0.5s)
Round   15/100  coverage=0.1390  prec@K=0.0029  accepted=6  loss=0.4731  (0.5s)
Round   16/100  coverage=0.1392  prec@K=0.0020  accepted=4  loss=0.4685  (0.5s)
Round   17/100  coverage=0.1392  prec@K=0.0015  accepted=3  loss=0.4640  (0.5s)
Round   18/100  coverage=0.1394  prec@K=0.0019  accepted=4  loss=0.4600  (0.6s)
Round   19/100  coverage=0.1394  prec@K=0.0009  accepted=2  loss=0.4562  (0.6s)
Round   20/100  coverage=0.1396  prec@K=0.0024  accepted=5  loss=0.4529  (0.8s)
Round   21/100  coverage=0.1396  prec@K=0.0010  accepted=2  loss=0.4500  (0.6s)
Round   22/100  coverage=0.1397  prec@K=0.0014  accepted=3  loss=0.4474  (0.7s)
Round   23/100  coverage=0.1398  prec@K=0.0018  accepted=4  loss=0.4453  (0.7s)
Round   24/100  coverage=0.1398  prec@K=0.0005  accepted=1  loss=0.4435  (0.7s)
Round   25/100  coverage=0.1399  prec@K=0.0015  accepted=3  loss=0.4421  (0.8s)
Round   26/100  coverage=0.1399  prec@K=0.0000  accepted=0  loss=0.4408  (0.6s)
Round   27/100  coverage=0.1400  prec@K=0.0021  accepted=4  loss=0.4401  (0.6s)
Round   28/100  coverage=0.1401  prec@K=0.0009  accepted=2  loss=0.4394  (0.9s)
Round   29/100  coverage=0.1401  prec@K=0.0000  accepted=0  loss=0.4390  (0.7s)
Round   30/100  coverage=0.1401  prec@K=0.0000  accepted=0  loss=0.4386  (0.7s)
Round   31/100  coverage=0.1401  prec@K=0.0005  accepted=1  loss=0.4384  (0.9s)
Round   32/100  coverage=0.1402  prec@K=0.0010  accepted=2  loss=0.4311  (0.8s)
Round   33/100  coverage=0.1403  prec@K=0.0015  accepted=3  loss=0.4236  (0.7s)
Round   34/100  coverage=0.1403  prec@K=0.0005  accepted=1  loss=0.4162  (0.7s)
Round   35/100  coverage=0.1403  prec@K=0.0000  accepted=0  loss=0.4085  (0.8s)
Round   36/100  coverage=0.1403  prec@K=0.0005  accepted=1  loss=0.4013  (0.7s)
Round   37/100  coverage=0.1403  prec@K=0.0000  accepted=0  loss=0.3937  (0.9s)
Round   38/100  coverage=0.1403  prec@K=0.0000  accepted=0  loss=0.3861  (0.8s)
Round   39/100  coverage=0.1403  prec@K=0.0000  accepted=0  loss=0.3799  (0.8s)
Round   40/100  coverage=0.1403  prec@K=0.0000  accepted=0  loss=0.3729  (0.8s)
Round   41/100  coverage=0.1403  prec@K=0.0005  accepted=1  loss=0.3665  (0.9s)
Round   42/100  coverage=0.1404  prec@K=0.0005  accepted=1  loss=0.3602  (0.8s)
Round   43/100  coverage=0.1404  prec@K=0.0005  accepted=1  loss=0.3544  (0.9s)
Round   44/100  coverage=0.1404  prec@K=0.0000  accepted=0  loss=0.3512  (0.8s)
Round   45/100  coverage=0.1404  prec@K=0.0000  accepted=0  loss=0.3462  (0.8s)
Round   46/100  coverage=0.1404  prec@K=0.0000  accepted=0  loss=0.3419  (0.8s)
Round   47/100  coverage=0.1405  prec@K=0.0011  accepted=2  loss=0.3383  (0.9s)
Round   48/100  coverage=0.1405  prec@K=0.0000  accepted=0  loss=0.3375  (0.8s)
Round   49/100  coverage=0.1405  prec@K=0.0005  accepted=1  loss=0.3343  (1.0s)
Round   50/100  coverage=0.1405  prec@K=0.0005  accepted=1  loss=0.3328  (0.8s)
Round   51/100  coverage=0.1406  prec@K=0.0010  accepted=2  loss=0.3311  (0.9s)
Round   52/100  coverage=0.1406  prec@K=0.0000  accepted=0  loss=0.3307  (1.0s)
Round   53/100  coverage=0.1406  prec@K=0.0006  accepted=1  loss=0.3287  (0.8s)
Round   54/100  coverage=0.1406  prec@K=0.0005  accepted=1  loss=0.3302  (0.9s)
Round   55/100  coverage=0.1406  prec@K=0.0005  accepted=1  loss=0.3291  (0.9s)
Round   56/100  coverage=0.1406  prec@K=0.0000  accepted=0  loss=0.3293  (1.0s)
Round   57/100  coverage=0.1406  prec@K=0.0000  accepted=0  loss=0.3209  (0.9s)
Round   58/100  coverage=0.1406  prec@K=0.0000  accepted=0  loss=0.3094  (1.1s)
Round   59/100  coverage=0.1406  prec@K=0.0000  accepted=0  loss=0.3018  (0.8s)
Round   60/100  coverage=0.1407  prec@K=0.0005  accepted=1  loss=0.2919  (0.9s)
Round   61/100  coverage=0.1407  prec@K=0.0000  accepted=0  loss=0.2821  (1.0s)
Round   62/100  coverage=0.1407  prec@K=0.0010  accepted=2  loss=0.2739  (0.9s)
Round   63/100  coverage=0.1407  prec@K=0.0000  accepted=0  loss=0.2658  (0.9s)
Round   64/100  coverage=0.1407  prec@K=0.0000  accepted=0  loss=0.2584  (1.0s)
Round   65/100  coverage=0.1407  prec@K=0.0000  accepted=0  loss=0.2508  (0.8s)
Round   66/100  coverage=0.1408  prec@K=0.0005  accepted=1  loss=0.2441  (0.9s)
Round   67/100  coverage=0.1408  prec@K=0.0005  accepted=1  loss=0.2380  (1.0s)
Round   68/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2341  (0.9s)
Round   69/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2288  (1.0s)
Round   70/100  coverage=0.1408  prec@K=0.0005  accepted=1  loss=0.2238  (1.1s)
Round   71/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2206  (0.9s)
Round   72/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2147  (0.9s)
Round   73/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2142  (1.0s)
Round   74/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2149  (0.9s)
Round   75/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2114  (0.9s)
Round   76/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2064  (1.0s)
Round   77/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2097  (0.9s)
Round   78/100  coverage=0.1408  prec@K=0.0005  accepted=1  loss=0.2081  (0.9s)
Round   79/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2081  (0.9s)
Round   80/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=0.2049  (1.0s)
Round   81/100  coverage=0.1409  prec@K=0.0005  accepted=1  loss=0.2052  (1.0s)
Round   82/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1992  (1.0s)
Round   83/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1889  (0.8s)
Round   84/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1824  (0.9s)
Round   85/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1737  (1.0s)
Round   86/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1686  (1.0s)
Round   87/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1611  (1.0s)
Round   88/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1553  (1.1s)
Round   89/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1505  (0.9s)
Round   90/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1431  (1.0s)
Round   91/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1411  (1.1s)
Round   92/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1322  (0.9s)
Round   93/100  coverage=0.1409  prec@K=0.0005  accepted=1  loss=0.1316  (0.9s)
Round   94/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1266  (1.0s)
Round   95/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1237  (0.9s)
Round   96/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1225  (0.8s)
Round   97/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1173  (1.1s)
Round   98/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1203  (1.0s)
Round   99/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1163  (0.9s)
Round  100/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=0.1148  (1.1s)

结果已写入 results\online\bitcoin_otc_v2_gnn_node_emb_lc_topk10/rounds.csv
