C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.1187  prec@K=0.0296  accepted=169  loss=nan  (11.7s)
Round    2/100  coverage=0.1187  prec@K=0.0256  accepted=156  loss=nan  (12.6s)
Round    3/100  coverage=0.1188  prec@K=0.0270  accepted=160  loss=nan  (12.5s)
Round    4/100  coverage=0.1188  prec@K=0.0231  accepted=140  loss=nan  (12.6s)
Round    5/100  coverage=0.1189  prec@K=0.0259  accepted=151  loss=nan  (14.7s)
Round    6/100  coverage=0.1190  prec@K=0.0242  accepted=146  loss=nan  (14.5s)
Round    7/100  coverage=0.1191  prec@K=0.0258  accepted=157  loss=nan  (13.7s)
Round    8/100  coverage=0.1191  prec@K=0.0232  accepted=139  loss=nan  (14.8s)
Round    9/100  coverage=0.1192  prec@K=0.0222  accepted=131  loss=nan  (14.3s)
Round   10/100  coverage=0.1192  prec@K=0.0225  accepted=134  loss=nan  (14.7s)
Round   11/100  coverage=0.1193  prec@K=0.0262  accepted=157  loss=nan  (16.2s)
Round   12/100  coverage=0.1193  prec@K=0.0241  accepted=138  loss=nan  (13.3s)
Round   13/100  coverage=0.1194  prec@K=0.0255  accepted=149  loss=nan  (14.8s)
Round   14/100  coverage=0.1194  prec@K=0.0270  accepted=161  loss=nan  (15.3s)
Round   15/100  coverage=0.1195  prec@K=0.0242  accepted=144  loss=nan  (15.0s)
Round   16/100  coverage=0.1195  prec@K=0.0214  accepted=126  loss=nan  (14.3s)
Round   17/100  coverage=0.1196  prec@K=0.0236  accepted=140  loss=nan  (14.3s)
Round   18/100  coverage=0.1196  prec@K=0.0236  accepted=141  loss=nan  (15.8s)
Round   19/100  coverage=0.1196  prec@K=0.0222  accepted=131  loss=nan  (15.2s)
Round   20/100  coverage=0.1197  prec@K=0.0266  accepted=159  loss=nan  (14.0s)
Round   21/100  coverage=0.1197  prec@K=0.0273  accepted=158  loss=nan  (14.7s)
Round   22/100  coverage=0.1198  prec@K=0.0244  accepted=147  loss=nan  (15.1s)
Round   23/100  coverage=0.1198  prec@K=0.0219  accepted=129  loss=nan  (14.8s)
Round   24/100  coverage=0.1198  prec@K=0.0235  accepted=138  loss=nan  (14.8s)
Round   25/100  coverage=0.1198  prec@K=0.0230  accepted=135  loss=nan  (15.1s)
Round   26/100  coverage=0.1199  prec@K=0.0236  accepted=140  loss=nan  (14.2s)
Round   27/100  coverage=0.1199  prec@K=0.0200  accepted=118  loss=nan  (13.9s)
Round   28/100  coverage=0.1200  prec@K=0.0232  accepted=134  loss=nan  (15.1s)
Round   29/100  coverage=0.1200  prec@K=0.0199  accepted=118  loss=nan  (14.9s)
Round   30/100  coverage=0.1200  prec@K=0.0198  accepted=117  loss=nan  (14.4s)
Round   31/100  coverage=0.1201  prec@K=0.0237  accepted=139  loss=nan  (15.8s)
Round   32/100  coverage=0.1201  prec@K=0.0206  accepted=121  loss=nan  (15.0s)
Round   33/100  coverage=0.1201  prec@K=0.0200  accepted=117  loss=nan  (15.4s)
Round   34/100  coverage=0.1202  prec@K=0.0208  accepted=124  loss=nan  (14.3s)
Round   35/100  coverage=0.1202  prec@K=0.0215  accepted=129  loss=nan  (13.6s)
Round   36/100  coverage=0.1202  prec@K=0.0210  accepted=123  loss=nan  (14.4s)
Round   37/100  coverage=0.1202  prec@K=0.0224  accepted=133  loss=nan  (15.2s)
Round   38/100  coverage=0.1202  prec@K=0.0247  accepted=144  loss=nan  (14.8s)
Round   39/100  coverage=0.1202  prec@K=0.0204  accepted=118  loss=nan  (14.9s)
Round   40/100  coverage=0.1203  prec@K=0.0207  accepted=119  loss=nan  (14.4s)
Round   41/100  coverage=0.1203  prec@K=0.0219  accepted=130  loss=nan  (13.4s)
Round   42/100  coverage=0.1203  prec@K=0.0191  accepted=112  loss=nan  (13.3s)
Round   43/100  coverage=0.1203  prec@K=0.0256  accepted=151  loss=nan  (15.0s)
Round   44/100  coverage=0.1203  prec@K=0.0188  accepted=108  loss=nan  (14.6s)
Round   45/100  coverage=0.1203  prec@K=0.0174  accepted=103  loss=nan  (14.5s)
Round   46/100  coverage=0.1203  prec@K=0.0212  accepted=123  loss=nan  (13.5s)
Round   47/100  coverage=0.1203  prec@K=0.0190  accepted=110  loss=nan  (13.8s)
Round   48/100  coverage=0.1204  prec@K=0.0183  accepted=107  loss=nan  (14.6s)
Round   49/100  coverage=0.1204  prec@K=0.0206  accepted=119  loss=nan  (13.2s)
