C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.1356  prec@K=0.0063  accepted=12  loss=nan  (0.8s)
Round    2/100  coverage=0.1361  prec@K=0.0100  accepted=19  loss=nan  (0.1s)
Round    3/100  coverage=0.1365  prec@K=0.0076  accepted=15  loss=nan  (0.1s)
Round    4/100  coverage=0.1368  prec@K=0.0044  accepted=9  loss=nan  (0.1s)
Round    5/100  coverage=0.1371  prec@K=0.0046  accepted=9  loss=nan  (0.1s)
Round    6/100  coverage=0.1374  prec@K=0.0075  accepted=14  loss=nan  (0.1s)
Round    7/100  coverage=0.1376  prec@K=0.0024  accepted=5  loss=nan  (0.2s)
Round    8/100  coverage=0.1378  prec@K=0.0047  accepted=9  loss=nan  (0.2s)
Round    9/100  coverage=0.1380  prec@K=0.0034  accepted=7  loss=nan  (0.2s)
Round   10/100  coverage=0.1382  prec@K=0.0028  accepted=6  loss=nan  (0.3s)
Round   11/100  coverage=0.1384  prec@K=0.0031  accepted=6  loss=nan  (0.3s)
Round   12/100  coverage=0.1385  prec@K=0.0029  accepted=6  loss=nan  (0.2s)
Round   13/100  coverage=0.1387  prec@K=0.0029  accepted=6  loss=nan  (0.2s)
Round   14/100  coverage=0.1389  prec@K=0.0028  accepted=6  loss=nan  (0.2s)
Round   15/100  coverage=0.1390  prec@K=0.0021  accepted=4  loss=nan  (0.2s)
Round   16/100  coverage=0.1391  prec@K=0.0016  accepted=3  loss=nan  (0.3s)
Round   17/100  coverage=0.1391  prec@K=0.0000  accepted=0  loss=nan  (0.3s)
Round   18/100  coverage=0.1392  prec@K=0.0031  accepted=6  loss=nan  (0.3s)
Round   19/100  coverage=0.1394  prec@K=0.0025  accepted=5  loss=nan  (0.3s)
Round   20/100  coverage=0.1394  prec@K=0.0010  accepted=2  loss=nan  (0.3s)
Round   21/100  coverage=0.1396  prec@K=0.0019  accepted=4  loss=nan  (0.4s)
Round   22/100  coverage=0.1397  prec@K=0.0027  accepted=5  loss=nan  (0.4s)
Round   23/100  coverage=0.1397  prec@K=0.0000  accepted=0  loss=nan  (0.3s)
Round   24/100  coverage=0.1397  prec@K=0.0000  accepted=0  loss=nan  (0.3s)
Round   25/100  coverage=0.1398  prec@K=0.0010  accepted=2  loss=nan  (0.3s)
Round   26/100  coverage=0.1398  prec@K=0.0000  accepted=0  loss=nan  (0.3s)
Round   27/100  coverage=0.1398  prec@K=0.0011  accepted=2  loss=nan  (0.3s)
Round   28/100  coverage=0.1399  prec@K=0.0020  accepted=4  loss=nan  (0.3s)
Round   29/100  coverage=0.1399  prec@K=0.0000  accepted=0  loss=nan  (0.4s)
Round   30/100  coverage=0.1400  prec@K=0.0010  accepted=2  loss=nan  (0.4s)
Round   31/100  coverage=0.1400  prec@K=0.0010  accepted=2  loss=nan  (0.4s)
Round   32/100  coverage=0.1401  prec@K=0.0005  accepted=1  loss=nan  (0.3s)
Round   33/100  coverage=0.1402  prec@K=0.0021  accepted=4  loss=nan  (0.3s)
Round   34/100  coverage=0.1402  prec@K=0.0005  accepted=1  loss=nan  (0.4s)
Round   35/100  coverage=0.1403  prec@K=0.0011  accepted=2  loss=nan  (0.4s)
Round   36/100  coverage=0.1403  prec@K=0.0000  accepted=0  loss=nan  (0.4s)
Round   37/100  coverage=0.1403  prec@K=0.0000  accepted=0  loss=nan  (0.4s)
Round   38/100  coverage=0.1403  prec@K=0.0016  accepted=3  loss=nan  (0.5s)
Round   39/100  coverage=0.1405  prec@K=0.0022  accepted=4  loss=nan  (0.6s)
Round   40/100  coverage=0.1405  prec@K=0.0010  accepted=2  loss=nan  (0.9s)
Round   41/100  coverage=0.1406  prec@K=0.0010  accepted=2  loss=nan  (0.7s)
Round   42/100  coverage=0.1406  prec@K=0.0000  accepted=0  loss=nan  (0.8s)
Round   43/100  coverage=0.1406  prec@K=0.0000  accepted=0  loss=nan  (1.4s)
Round   44/100  coverage=0.1406  prec@K=0.0000  accepted=0  loss=nan  (0.9s)
Round   45/100  coverage=0.1406  prec@K=0.0005  accepted=1  loss=nan  (0.9s)
Round   46/100  coverage=0.1406  prec@K=0.0010  accepted=2  loss=nan  (0.9s)
Round   47/100  coverage=0.1407  prec@K=0.0009  accepted=2  loss=nan  (0.7s)
Round   48/100  coverage=0.1408  prec@K=0.0010  accepted=2  loss=nan  (1.1s)
Round   49/100  coverage=0.1408  prec@K=0.0005  accepted=1  loss=nan  (0.8s)
Round   50/100  coverage=0.1408  prec@K=0.0005  accepted=1  loss=nan  (1.2s)
Round   51/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=nan  (1.0s)
Round   52/100  coverage=0.1408  prec@K=0.0005  accepted=1  loss=nan  (0.8s)
Round   53/100  coverage=0.1408  prec@K=0.0000  accepted=0  loss=nan  (0.7s)
Round   54/100  coverage=0.1409  prec@K=0.0005  accepted=1  loss=nan  (0.7s)
