C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[preprocess] 删除 38 个孤立节点，剩余 462 个节点
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/100  coverage=0.0804  prec@K=0.0185  accepted=17  loss=0.6085  (1.2s)
Round    2/100  coverage=0.0841  prec@K=0.0022  accepted=2  loss=0.6079  (0.2s)
Round    3/100  coverage=0.1159  prec@K=0.0185  accepted=17  loss=0.6071  (0.1s)
Round    4/100  coverage=0.1533  prec@K=0.0217  accepted=20  loss=0.6059  (0.2s)
Round    5/100  coverage=0.1551  prec@K=0.0011  accepted=1  loss=0.6042  (0.2s)
Round    6/100  coverage=0.1888  prec@K=0.0196  accepted=18  loss=0.6021  (0.1s)
Round    7/100  coverage=0.2224  prec@K=0.0196  accepted=18  loss=0.6000  (0.1s)
Round    8/100  coverage=0.2636  prec@K=0.0239  accepted=22  loss=0.5981  (0.1s)
Round    9/100  coverage=0.2692  prec@K=0.0033  accepted=3  loss=0.5978  (0.1s)
Round   10/100  coverage=0.2748  prec@K=0.0034  accepted=3  loss=0.5990  (0.2s)
Round   11/100  coverage=0.2748  prec@K=0.0000  accepted=0  loss=0.6003  (0.2s)
Round   12/100  coverage=0.2748  prec@K=0.0000  accepted=0  loss=0.6017  (0.2s)
Round   13/100  coverage=0.2748  prec@K=0.0000  accepted=0  loss=0.6017  (0.2s)
Round   14/100  coverage=0.2748  prec@K=0.0000  accepted=0  loss=0.6019  (0.2s)
Round   15/100  coverage=0.2766  prec@K=0.0011  accepted=1  loss=0.6020  (0.2s)
Round   16/100  coverage=0.2785  prec@K=0.0011  accepted=1  loss=0.6022  (0.2s)
Round   17/100  coverage=0.2785  prec@K=0.0000  accepted=0  loss=0.6027  (0.2s)
Round   18/100  coverage=0.2804  prec@K=0.0011  accepted=1  loss=0.6030  (0.1s)
Round   19/100  coverage=0.2841  prec@K=0.0022  accepted=2  loss=0.6033  (0.1s)
Round   20/100  coverage=0.2879  prec@K=0.0022  accepted=2  loss=0.6037  (0.1s)
Round   21/100  coverage=0.2897  prec@K=0.0011  accepted=1  loss=0.6058  (0.1s)
Round   22/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6068  (0.2s)
Round   23/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6076  (0.1s)
Round   24/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6102  (0.1s)
Round   25/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6112  (0.1s)
Round   26/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6137  (0.1s)
Round   27/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6151  (0.2s)
Round   28/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6164  (0.1s)
Round   29/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6177  (0.1s)
Round   30/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6201  (0.1s)
Round   31/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6226  (0.1s)
Round   32/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6231  (0.2s)
Round   33/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6247  (0.1s)
Round   34/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6259  (0.1s)
Round   35/100  coverage=0.2897  prec@K=0.0000  accepted=0  loss=0.6232  (0.1s)
Round   36/100  coverage=0.2916  prec@K=0.0011  accepted=1  loss=0.6250  (0.1s)
Round   37/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6257  (0.1s)
Round   38/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6454  (0.1s)
Round   39/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6242  (0.1s)
Round   40/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6265  (0.1s)
Round   41/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6406  (0.1s)
Round   42/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6418  (0.1s)
Round   43/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6348  (0.1s)
Round   44/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6409  (0.1s)
Round   45/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6437  (0.1s)
Round   46/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6405  (0.1s)
Round   47/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6462  (0.1s)
Round   48/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6455  (0.1s)
Round   49/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6362  (0.2s)
Round   50/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6479  (0.1s)
Round   51/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6462  (0.2s)
Round   52/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6836  (0.1s)
Round   53/100  coverage=0.2916  prec@K=0.0000  accepted=0  loss=0.6472  (0.2s)
Round   54/100  coverage=0.2935  prec@K=0.0011  accepted=1  loss=0.6312  (0.2s)
Round   55/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6355  (0.2s)
Round   56/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6687  (0.2s)
Round   57/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6221  (0.2s)
Round   58/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.7331  (0.1s)
Round   59/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6561  (0.2s)
Round   60/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6401  (0.1s)
Round   61/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6449  (0.2s)
Round   62/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6673  (0.1s)
Round   63/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6615  (0.2s)
Round   64/100  coverage=0.2935  prec@K=0.0000  accepted=0  loss=0.6807  (0.1s)
Round   65/100  coverage=0.2953  prec@K=0.0011  accepted=1  loss=0.6389  (0.1s)
Round   66/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6647  (0.1s)
Round   67/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6459  (0.1s)
Round   68/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6434  (0.2s)
Round   69/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6938  (0.2s)
Round   70/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6911  (0.1s)
Round   71/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6842  (0.2s)
Round   72/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.7968  (0.1s)
Round   73/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6595  (0.1s)
Round   74/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6431  (0.1s)
Round   75/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6240  (0.2s)
Round   76/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.7459  (0.1s)
Round   77/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6333  (0.2s)
Round   78/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6854  (0.1s)
Round   79/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6543  (0.1s)
Round   80/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.8045  (0.2s)
Round   81/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.7261  (0.1s)
Round   82/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6881  (0.1s)
Round   83/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.7873  (0.1s)
Round   84/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6620  (0.1s)
Round   85/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6744  (0.1s)
Round   86/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6681  (0.1s)
Round   87/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6923  (0.1s)
Round   88/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6798  (0.1s)
Round   89/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6524  (0.1s)
Round   90/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6853  (0.1s)
Round   91/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6568  (0.1s)
Round   92/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.8099  (0.1s)
Round   93/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.7907  (0.1s)
Round   94/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6751  (0.1s)
Round   95/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6919  (0.1s)
Round   96/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.6886  (0.1s)
Round   97/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.8238  (0.1s)
Round   98/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.7153  (0.1s)
Round   99/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.7250  (0.1s)
Round  100/100  coverage=0.2953  prec@K=0.0000  accepted=0  loss=0.7124  (0.1s)

结果已写入 results\online\sbm_gnn_topk20/rounds.csv
