C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/100  coverage=0.1981  prec@K=0.0329  accepted=58  loss=0.7291  (1.0s)
Round    2/100  coverage=0.2045  prec@K=0.0370  accepted=64  loss=0.7283  (0.2s)
Round    3/100  coverage=0.2088  prec@K=0.0328  accepted=55  loss=0.7278  (0.2s)
Round    4/100  coverage=0.2148  prec@K=0.0390  accepted=67  loss=0.7270  (0.2s)
Round    5/100  coverage=0.2204  prec@K=0.0370  accepted=63  loss=0.7255  (0.2s)
Round    6/100  coverage=0.2255  prec@K=0.0420  accepted=71  loss=0.7238  (0.2s)
Round    7/100  coverage=0.2295  prec@K=0.0249  accepted=42  loss=0.7222  (0.3s)
Round    8/100  coverage=0.2329  prec@K=0.0308  accepted=51  loss=0.7204  (0.3s)
Round    9/100  coverage=0.2367  prec@K=0.0313  accepted=52  loss=0.7185  (0.4s)
Round   10/100  coverage=0.2396  prec@K=0.0328  accepted=55  loss=0.7166  (0.3s)
Round   11/100  coverage=0.2422  prec@K=0.0356  accepted=59  loss=0.7147  (0.3s)
Round   12/100  coverage=0.2443  prec@K=0.0282  accepted=47  loss=0.7133  (0.3s)
Round   13/100  coverage=0.2481  prec@K=0.0296  accepted=50  loss=0.7116  (0.3s)
Round   14/100  coverage=0.2503  prec@K=0.0358  accepted=60  loss=0.7098  (0.4s)
Round   15/100  coverage=0.2521  prec@K=0.0250  accepted=41  loss=0.7084  (0.3s)
Round   16/100  coverage=0.2534  prec@K=0.0238  accepted=39  loss=0.7069  (0.3s)
Round   17/100  coverage=0.2548  prec@K=0.0178  accepted=30  loss=0.7056  (0.4s)
Round   18/100  coverage=0.2558  prec@K=0.0295  accepted=49  loss=0.7044  (0.5s)
Round   19/100  coverage=0.2568  prec@K=0.0221  accepted=37  loss=0.7033  (0.4s)
Round   20/100  coverage=0.2581  prec@K=0.0268  accepted=46  loss=0.7023  (0.9s)
Round   21/100  coverage=0.2601  prec@K=0.0243  accepted=43  loss=0.7015  (0.4s)
Round   22/100  coverage=0.2614  prec@K=0.0203  accepted=35  loss=0.7007  (0.4s)
Round   23/100  coverage=0.2623  prec@K=0.0258  accepted=44  loss=0.7002  (0.6s)
Round   24/100  coverage=0.2634  prec@K=0.0221  accepted=37  loss=0.6997  (0.5s)
Round   25/100  coverage=0.2643  prec@K=0.0242  accepted=41  loss=0.6993  (0.6s)
Round   26/100  coverage=0.2655  prec@K=0.0224  accepted=39  loss=0.6991  (0.5s)
Round   27/100  coverage=0.2659  prec@K=0.0159  accepted=28  loss=0.6988  (0.6s)
Round   28/100  coverage=0.2663  prec@K=0.0230  accepted=39  loss=0.6986  (0.5s)
Round   29/100  coverage=0.2675  prec@K=0.0261  accepted=44  loss=0.6985  (0.7s)
Round   30/100  coverage=0.2684  prec@K=0.0194  accepted=33  loss=0.6984  (0.7s)
Round   31/100  coverage=0.2697  prec@K=0.0220  accepted=39  loss=0.6984  (0.5s)
Round   32/100  coverage=0.2703  prec@K=0.0288  accepted=50  loss=0.6963  (0.7s)
Round   33/100  coverage=0.2706  prec@K=0.0214  accepted=38  loss=0.6942  (0.7s)
Round   34/100  coverage=0.2713  prec@K=0.0184  accepted=32  loss=0.6922  (0.6s)
Round   35/100  coverage=0.2715  prec@K=0.0186  accepted=32  loss=0.6902  (0.8s)
Round   36/100  coverage=0.2722  prec@K=0.0231  accepted=39  loss=0.6884  (0.7s)
Round   37/100  coverage=0.2732  prec@K=0.0227  accepted=39  loss=0.6866  (0.6s)
Round   38/100  coverage=0.2741  prec@K=0.0190  accepted=33  loss=0.6848  (0.7s)
Round   39/100  coverage=0.2741  prec@K=0.0133  accepted=23  loss=0.6832  (0.7s)
Round   40/100  coverage=0.2755  prec@K=0.0259  accepted=45  loss=0.6817  (1.1s)
Round   41/100  coverage=0.2768  prec@K=0.0198  accepted=35  loss=0.6803  (0.6s)
Round   42/100  coverage=0.2770  prec@K=0.0180  accepted=32  loss=0.6789  (0.7s)
