C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
Round    1/500  coverage=0.0506  prec@K=0.0080  accepted=13  loss=0.7354  (5.0s)
Round   11/500  coverage=0.0554  prec@K=0.0023  accepted=4  loss=0.6777  (4.4s)
Round   21/500  coverage=0.0588  prec@K=0.0035  accepted=6  loss=0.3120  (4.4s)
Round   31/500  coverage=0.0615  prec@K=0.0017  accepted=3  loss=0.1134  (4.3s)
Round   41/500  coverage=0.0630  prec@K=0.0023  accepted=4  loss=0.1267  (4.4s)
Round   51/500  coverage=0.0651  prec@K=0.0064  accepted=11  loss=0.2114  (4.7s)
Round   61/500  coverage=0.0675  prec@K=0.0029  accepted=5  loss=0.1088  (4.3s)
Round   71/500  coverage=0.0696  prec@K=0.0012  accepted=2  loss=0.0462  (4.7s)
Round   81/500  coverage=0.0713  prec@K=0.0030  accepted=5  loss=0.1071  (4.8s)
Round   91/500  coverage=0.0727  prec@K=0.0012  accepted=2  loss=0.0383  (4.9s)
Round  101/500  coverage=0.0743  prec@K=0.0000  accepted=0  loss=0.0186  (5.2s)
Round  111/500  coverage=0.0767  prec@K=0.0017  accepted=3  loss=0.0675  (5.3s)
Round  121/500  coverage=0.0788  prec@K=0.0029  accepted=5  loss=0.1031  (4.8s)
Round  131/500  coverage=0.0810  prec@K=0.0017  accepted=3  loss=0.0609  (4.9s)
Round  141/500  coverage=0.0827  prec@K=0.0006  accepted=1  loss=0.0322  (4.9s)
Round  151/500  coverage=0.0850  prec@K=0.0024  accepted=4  loss=0.1011  (5.2s)
Round  161/500  coverage=0.0873  prec@K=0.0017  accepted=3  loss=0.0569  (5.0s)
Round  171/500  coverage=0.0886  prec@K=0.0011  accepted=2  loss=0.0241  (5.0s)
Round  181/500  coverage=0.0906  prec@K=0.0000  accepted=0  loss=0.0173  (5.1s)
Round  191/500  coverage=0.0919  prec@K=0.0018  accepted=3  loss=0.0562  (4.8s)
Round  201/500  coverage=0.0930  prec@K=0.0017  accepted=3  loss=0.0736  (4.6s)
Round  211/500  coverage=0.0939  prec@K=0.0006  accepted=1  loss=0.0171  (4.3s)
Round  221/500  coverage=0.0949  prec@K=0.0006  accepted=1  loss=0.0267  (4.4s)
Round  231/500  coverage=0.0959  prec@K=0.0012  accepted=2  loss=0.0543  (4.5s)
Round  241/500  coverage=0.0968  prec@K=0.0006  accepted=1  loss=0.0207  (4.4s)
Round  251/500  coverage=0.0975  prec@K=0.0000  accepted=0  loss=0.0084  (4.7s)
Round  261/500  coverage=0.0987  prec@K=0.0024  accepted=4  loss=0.0722  (4.3s)
Round  271/500  coverage=0.0994  prec@K=0.0006  accepted=1  loss=0.0244  (4.4s)
Round  281/500  coverage=0.1000  prec@K=0.0011  accepted=2  loss=0.0571  (4.5s)
Round  291/500  coverage=0.1007  prec@K=0.0006  accepted=1  loss=0.0201  (4.5s)
Round  301/500  coverage=0.1012  prec@K=0.0012  accepted=2  loss=0.0376  (4.6s)
Round  311/500  coverage=0.1018  prec@K=0.0000  accepted=0  loss=0.0058  (4.4s)
Round  321/500  coverage=0.1031  prec@K=0.0012  accepted=2  loss=0.0499  (4.5s)
Round  331/500  coverage=0.1039  prec@K=0.0017  accepted=3  loss=0.0713  (4.6s)
Round  341/500  coverage=0.1047  prec@K=0.0006  accepted=1  loss=0.0163  (4.4s)
Round  351/500  coverage=0.1052  prec@K=0.0006  accepted=1  loss=0.0168  (4.6s)
Round  361/500  coverage=0.1059  prec@K=0.0012  accepted=2  loss=0.0525  (4.4s)
Round  371/500  coverage=0.1064  prec@K=0.0006  accepted=1  loss=0.0349  (4.6s)
Round  381/500  coverage=0.1072  prec@K=0.0006  accepted=1  loss=0.0274  (4.4s)
Round  391/500  coverage=0.1076  prec@K=0.0006  accepted=1  loss=0.0123  (4.3s)
Round  401/500  coverage=0.1078  prec@K=0.0006  accepted=1  loss=0.0306  (4.4s)
Round  411/500  coverage=0.1083  prec@K=0.0012  accepted=2  loss=0.0512  (4.6s)
Round  421/500  coverage=0.1092  prec@K=0.0017  accepted=3  loss=0.0454  (4.6s)
Round  431/500  coverage=0.1119  prec@K=0.0000  accepted=0  loss=0.0039  (4.6s)
Round  441/500  coverage=0.1125  prec@K=0.0006  accepted=1  loss=0.0245  (4.4s)
Round  451/500  coverage=0.1133  prec@K=0.0012  accepted=2  loss=0.0188  (5.0s)
Round  461/500  coverage=0.1139  prec@K=0.0006  accepted=1  loss=0.0252  (4.6s)
Round  471/500  coverage=0.1145  prec@K=0.0006  accepted=1  loss=0.0247  (4.8s)
Round  481/500  coverage=0.1149  prec@K=0.0000  accepted=0  loss=0.0049  (4.7s)
Round  491/500  coverage=0.1152  prec@K=0.0000  accepted=0  loss=0.0058  (4.7s)

结果已写入 results\online\college_msg_500r/rounds.csv
