C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[preprocess] 删除 38 个孤立节点，剩余 462 个节点
Round    1/100  coverage=0.0654  prec@K=0.0196  accepted=9  loss=nan  (0.2s)
Round    2/100  coverage=0.0841  prec@K=0.0217  accepted=10  loss=nan  (0.0s)
Round    3/100  coverage=0.1009  prec@K=0.0196  accepted=9  loss=nan  (0.0s)
Round    4/100  coverage=0.1159  prec@K=0.0174  accepted=8  loss=nan  (0.0s)
Round    5/100  coverage=0.1290  prec@K=0.0152  accepted=7  loss=nan  (0.0s)
Round    6/100  coverage=0.1458  prec@K=0.0196  accepted=9  loss=nan  (0.0s)
Round    7/100  coverage=0.1664  prec@K=0.0239  accepted=11  loss=nan  (0.0s)
Round    8/100  coverage=0.1850  prec@K=0.0217  accepted=10  loss=nan  (0.0s)
Round    9/100  coverage=0.1850  prec@K=0.0000  accepted=0  loss=0.6411  (0.5s)
Round   10/100  coverage=0.1869  prec@K=0.0022  accepted=1  loss=0.6414  (0.1s)
Round   11/100  coverage=0.1869  prec@K=0.0000  accepted=0  loss=0.6408  (0.0s)
Round   12/100  coverage=0.1869  prec@K=0.0000  accepted=0  loss=0.6378  (0.0s)
Round   13/100  coverage=0.1869  prec@K=0.0000  accepted=0  loss=0.6355  (0.0s)
Round   14/100  coverage=0.1888  prec@K=0.0022  accepted=1  loss=0.6311  (0.0s)
Round   15/100  coverage=0.1888  prec@K=0.0000  accepted=0  loss=0.6268  (0.0s)
Round   16/100  coverage=0.1888  prec@K=0.0000  accepted=0  loss=0.6245  (0.0s)
Round   17/100  coverage=0.1888  prec@K=0.0000  accepted=0  loss=0.6225  (0.1s)
Round   18/100  coverage=0.1888  prec@K=0.0000  accepted=0  loss=0.6189  (0.1s)
