C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/100  coverage=0.0668  prec@K=0.0412  accepted=17  loss=0.7239  (1.2s)
Round    2/100  coverage=0.0671  prec@K=0.0348  accepted=14  loss=0.7242  (0.1s)
Round    3/100  coverage=0.0673  prec@K=0.0122  accepted=5  loss=0.7259  (0.1s)
Round    4/100  coverage=0.0675  prec@K=0.0287  accepted=13  loss=0.7240  (0.1s)
Round    5/100  coverage=0.0677  prec@K=0.0294  accepted=12  loss=0.7231  (0.1s)
Round    6/100  coverage=0.0678  prec@K=0.0225  accepted=9  loss=0.7211  (0.1s)
Round    7/100  coverage=0.0681  prec@K=0.0340  accepted=13  loss=0.7192  (0.1s)
Round    8/100  coverage=0.0683  prec@K=0.0276  accepted=11  loss=0.7175  (0.1s)
Round    9/100  coverage=0.0686  prec@K=0.0294  accepted=12  loss=0.7158  (0.1s)
Round   10/100  coverage=0.0688  prec@K=0.0344  accepted=13  loss=0.7141  (0.1s)
Round   11/100  coverage=0.0690  prec@K=0.0339  accepted=13  loss=0.7124  (0.1s)
Round   12/100  coverage=0.0691  prec@K=0.0250  accepted=9  loss=0.7109  (0.1s)
Round   13/100  coverage=0.0692  prec@K=0.0247  accepted=10  loss=0.7095  (0.1s)
Round   14/100  coverage=0.0695  prec@K=0.0286  accepted=10  loss=0.7083  (0.1s)
Round   15/100  coverage=0.0697  prec@K=0.0270  accepted=10  loss=0.7067  (0.1s)
Round   16/100  coverage=0.0698  prec@K=0.0301  accepted=11  loss=0.7058  (0.1s)
Round   17/100  coverage=0.0699  prec@K=0.0341  accepted=12  loss=0.7043  (0.1s)
Round   18/100  coverage=0.0700  prec@K=0.0238  accepted=8  loss=0.7034  (0.1s)
Round   19/100  coverage=0.0700  prec@K=0.0190  accepted=7  loss=0.7025  (0.1s)
Round   20/100  coverage=0.0701  prec@K=0.0180  accepted=6  loss=0.7017  (0.1s)
Round   21/100  coverage=0.0701  prec@K=0.0228  accepted=8  loss=0.7009  (0.1s)
Round   22/100  coverage=0.0701  prec@K=0.0242  accepted=9  loss=0.7002  (0.1s)
Round   23/100  coverage=0.0701  prec@K=0.0105  accepted=4  loss=0.7000  (0.1s)
Round   24/100  coverage=0.0701  prec@K=0.0167  accepted=7  loss=0.6993  (0.1s)
Round   25/100  coverage=0.0701  prec@K=0.0386  accepted=14  loss=0.6991  (0.1s)
Round   26/100  coverage=0.0701  prec@K=0.0427  accepted=15  loss=0.6990  (0.1s)
Round   27/100  coverage=0.0702  prec@K=0.0110  accepted=4  loss=0.6985  (0.1s)
Round   28/100  coverage=0.0702  prec@K=0.0115  accepted=4  loss=0.6984  (0.1s)
Round   29/100  coverage=0.0703  prec@K=0.0229  accepted=8  loss=0.6984  (0.1s)
Round   30/100  coverage=0.0704  prec@K=0.0311  accepted=11  loss=0.6984  (0.1s)
Round   31/100  coverage=0.0705  prec@K=0.0095  accepted=3  loss=0.6984  (0.2s)
Round   32/100  coverage=0.0705  prec@K=0.0274  accepted=9  loss=0.6966  (0.1s)
Round   33/100  coverage=0.0705  prec@K=0.0086  accepted=3  loss=0.6948  (0.1s)
Round   34/100  coverage=0.0705  prec@K=0.0234  accepted=8  loss=0.6930  (0.1s)
Round   35/100  coverage=0.0706  prec@K=0.0212  accepted=7  loss=0.6913  (0.1s)
Round   36/100  coverage=0.0706  prec@K=0.0201  accepted=7  loss=0.6898  (0.1s)
