C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/200  coverage=0.0668  prec@K=0.0087  accepted=6  loss=nan  (0.0s)
Round    2/200  coverage=0.0670  prec@K=0.0051  accepted=4  loss=nan  (0.0s)
Round    3/200  coverage=0.0674  prec@K=0.0100  accepted=7  loss=nan  (0.0s)
Round    4/200  coverage=0.0677  prec@K=0.0108  accepted=7  loss=nan  (0.0s)
Round    5/200  coverage=0.0678  prec@K=0.0026  accepted=2  loss=nan  (0.0s)
Round    6/200  coverage=0.0679  prec@K=0.0046  accepted=3  loss=nan  (0.0s)
Round    7/200  coverage=0.0681  prec@K=0.0059  accepted=4  loss=nan  (0.0s)
Round    8/200  coverage=0.0683  prec@K=0.0056  accepted=4  loss=nan  (0.0s)
Round    9/200  coverage=0.0684  prec@K=0.0032  accepted=2  loss=nan  (0.0s)
Round   10/200  coverage=0.0685  prec@K=0.0013  accepted=1  loss=nan  (0.0s)
Round   11/200  coverage=0.0687  prec@K=0.0073  accepted=5  loss=nan  (0.0s)
Round   12/200  coverage=0.0688  prec@K=0.0029  accepted=2  loss=nan  (0.0s)
Round   13/200  coverage=0.0689  prec@K=0.0013  accepted=1  loss=nan  (0.0s)
Round   14/200  coverage=0.0691  prec@K=0.0065  accepted=4  loss=nan  (0.0s)
Round   15/200  coverage=0.0691  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   16/200  coverage=0.0692  prec@K=0.0026  accepted=2  loss=nan  (0.0s)
Round   17/200  coverage=0.0693  prec@K=0.0035  accepted=2  loss=nan  (0.0s)
Round   18/200  coverage=0.0693  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   19/200  coverage=0.0694  prec@K=0.0044  accepted=3  loss=nan  (0.0s)
Round   20/200  coverage=0.0694  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   21/200  coverage=0.0695  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round   22/200  coverage=0.0695  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   23/200  coverage=0.0695  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   24/200  coverage=0.0696  prec@K=0.0031  accepted=2  loss=nan  (0.0s)
Round   25/200  coverage=0.0696  prec@K=0.0014  accepted=1  loss=nan  (0.0s)
Round   26/200  coverage=0.0696  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   27/200  coverage=0.0697  prec@K=0.0015  accepted=1  loss=nan  (0.0s)
Round   28/200  coverage=0.0697  prec@K=0.0014  accepted=1  loss=nan  (0.0s)
Round   29/200  coverage=0.0697  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   30/200  coverage=0.0698  prec@K=0.0030  accepted=2  loss=nan  (0.0s)
Round   31/200  coverage=0.0699  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round   32/200  coverage=0.0699  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round   33/200  coverage=0.0700  prec@K=0.0029  accepted=2  loss=nan  (0.0s)
Round   34/200  coverage=0.0700  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   35/200  coverage=0.0700  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   36/200  coverage=0.0702  prec@K=0.0054  accepted=3  loss=nan  (0.0s)
Round   37/200  coverage=0.0702  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   38/200  coverage=0.0702  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   39/200  coverage=0.0702  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   40/200  coverage=0.0702  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   41/200  coverage=0.0702  prec@K=0.0015  accepted=1  loss=nan  (0.1s)
Round   42/200  coverage=0.0703  prec@K=0.0031  accepted=2  loss=nan  (0.0s)
Round   43/200  coverage=0.0704  prec@K=0.0018  accepted=1  loss=nan  (0.0s)
Round   44/200  coverage=0.0704  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   45/200  coverage=0.0704  prec@K=0.0015  accepted=1  loss=nan  (0.0s)
Round   46/200  coverage=0.0704  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   47/200  coverage=0.0705  prec@K=0.0016  accepted=1  loss=nan  (0.0s)
Round   48/200  coverage=0.0705  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   49/200  coverage=0.0706  prec@K=0.0034  accepted=2  loss=nan  (0.0s)
Round   50/200  coverage=0.0706  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   51/200  coverage=0.0706  prec@K=0.0017  accepted=1  loss=nan  (0.1s)
Round   52/200  coverage=0.0706  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   53/200  coverage=0.0707  prec@K=0.0015  accepted=1  loss=nan  (0.0s)
Round   54/200  coverage=0.0707  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round   55/200  coverage=0.0707  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   56/200  coverage=0.0707  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   57/200  coverage=0.0707  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   58/200  coverage=0.0707  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   59/200  coverage=0.0707  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   60/200  coverage=0.0707  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   61/200  coverage=0.0707  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   62/200  coverage=0.0708  prec@K=0.0015  accepted=1  loss=nan  (0.0s)
Round   63/200  coverage=0.0708  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   64/200  coverage=0.0708  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   65/200  coverage=0.0709  prec@K=0.0031  accepted=2  loss=nan  (0.0s)
Round   66/200  coverage=0.0709  prec@K=0.0029  accepted=2  loss=nan  (0.1s)
Round   67/200  coverage=0.0710  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round   68/200  coverage=0.0710  prec@K=0.0016  accepted=1  loss=nan  (0.1s)
Round   69/200  coverage=0.0711  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round   70/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   71/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   72/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   73/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   74/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   75/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   76/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   77/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   78/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   79/200  coverage=0.0711  prec@K=0.0018  accepted=1  loss=nan  (0.0s)
Round   80/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   81/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   82/200  coverage=0.0711  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   83/200  coverage=0.0712  prec@K=0.0016  accepted=1  loss=nan  (0.0s)
Round   84/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   85/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   86/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   87/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   88/200  coverage=0.0712  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round   89/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   90/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   91/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   92/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   93/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   94/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   95/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   96/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   97/200  coverage=0.0712  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round   98/200  coverage=0.0713  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round   99/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  100/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  101/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round  102/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  103/200  coverage=0.0713  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round  104/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  105/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  106/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  107/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  108/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  109/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  110/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  111/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  112/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  113/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  114/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  115/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  116/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  117/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  118/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  119/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  120/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  121/200  coverage=0.0713  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  122/200  coverage=0.0714  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round  123/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  124/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  125/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  126/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  127/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  128/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  129/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  130/200  coverage=0.0714  prec@K=0.0018  accepted=1  loss=nan  (0.0s)
Round  131/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  132/200  coverage=0.0714  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  133/200  coverage=0.0715  prec@K=0.0019  accepted=1  loss=nan  (0.0s)
Round  134/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  135/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  136/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  137/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  138/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  139/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  140/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  141/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  142/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  143/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  144/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  145/200  coverage=0.0715  prec@K=0.0017  accepted=1  loss=nan  (0.0s)
Round  146/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  147/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  148/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  149/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  150/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  151/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  152/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  153/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  154/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  155/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  156/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  157/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  158/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
Round  159/200  coverage=0.0715  prec@K=0.0000  accepted=0  loss=nan  (0.0s)
