C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/50  coverage=0.1186  prec@K=0.0310  accepted=76  loss=nan  (1.2s)
Round    2/50  coverage=0.1187  prec@K=0.0307  accepted=79  loss=nan  (0.6s)
Round    3/50  coverage=0.1187  prec@K=0.0309  accepted=74  loss=nan  (0.6s)
Round    4/50  coverage=0.1187  prec@K=0.0295  accepted=72  loss=nan  (0.6s)
Round    5/50  coverage=0.1188  prec@K=0.0270  accepted=66  loss=nan  (0.7s)
Round    6/50  coverage=0.1188  prec@K=0.0314  accepted=74  loss=nan  (0.7s)
Round    7/50  coverage=0.1189  prec@K=0.0297  accepted=78  loss=nan  (0.8s)
Round    8/50  coverage=0.1189  prec@K=0.0254  accepted=66  loss=nan  (0.8s)
Round    9/50  coverage=0.1189  prec@K=0.0234  accepted=61  loss=nan  (0.8s)
Round   10/50  coverage=0.1190  prec@K=0.0289  accepted=74  loss=nan  (0.8s)
Round   11/50  coverage=0.1190  prec@K=0.0264  accepted=64  loss=nan  (1.5s)
Round   12/50  coverage=0.1190  prec@K=0.0224  accepted=52  loss=nan  (0.8s)
Round   13/50  coverage=0.1191  prec@K=0.0290  accepted=66  loss=nan  (0.8s)
Round   14/50  coverage=0.1191  prec@K=0.0262  accepted=62  loss=nan  (0.8s)
Round   15/50  coverage=0.1191  prec@K=0.0227  accepted=53  loss=nan  (0.8s)
Round   16/50  coverage=0.1191  prec@K=0.0305  accepted=70  loss=nan  (0.9s)
Round   17/50  coverage=0.1192  prec@K=0.0256  accepted=63  loss=nan  (0.9s)
Round   18/50  coverage=0.1192  prec@K=0.0250  accepted=53  loss=nan  (0.8s)
Round   19/50  coverage=0.1193  prec@K=0.0288  accepted=65  loss=nan  (0.9s)
Round   20/50  coverage=0.1193  prec@K=0.0227  accepted=57  loss=nan  (1.0s)
Round   21/50  coverage=0.1193  prec@K=0.0200  accepted=44  loss=nan  (1.4s)
Round   22/50  coverage=0.1193  prec@K=0.0237  accepted=50  loss=nan  (0.9s)
Round   23/50  coverage=0.1193  prec@K=0.0238  accepted=53  loss=nan  (0.9s)
Round   24/50  coverage=0.1194  prec@K=0.0245  accepted=55  loss=nan  (1.0s)
Round   25/50  coverage=0.1194  prec@K=0.0216  accepted=50  loss=nan  (1.0s)
Round   26/50  coverage=0.1194  prec@K=0.0294  accepted=63  loss=nan  (1.0s)
Round   27/50  coverage=0.1194  prec@K=0.0271  accepted=56  loss=nan  (0.9s)
Round   28/50  coverage=0.1195  prec@K=0.0221  accepted=47  loss=nan  (1.0s)
Round   29/50  coverage=0.1195  prec@K=0.0219  accepted=47  loss=nan  (1.0s)
Round   30/50  coverage=0.1195  prec@K=0.0252  accepted=48  loss=nan  (0.9s)
Round   31/50  coverage=0.1195  prec@K=0.0250  accepted=53  loss=nan  (1.8s)
Round   32/50  coverage=0.1195  prec@K=0.0240  accepted=45  loss=nan  (0.9s)
Round   33/50  coverage=0.1195  prec@K=0.0225  accepted=46  loss=nan  (1.0s)
Round   34/50  coverage=0.1195  prec@K=0.0267  accepted=49  loss=nan  (0.9s)
Round   35/50  coverage=0.1195  prec@K=0.0191  accepted=33  loss=nan  (0.8s)
Round   36/50  coverage=0.1195  prec@K=0.0253  accepted=46  loss=nan  (0.9s)
Round   37/50  coverage=0.1195  prec@K=0.0267  accepted=48  loss=nan  (0.9s)
Round   38/50  coverage=0.1196  prec@K=0.0223  accepted=41  loss=nan  (0.9s)
Round   39/50  coverage=0.1196  prec@K=0.0242  accepted=46  loss=nan  (1.0s)
Round   40/50  coverage=0.1196  prec@K=0.0210  accepted=36  loss=nan  (0.9s)
Round   41/50  coverage=0.1196  prec@K=0.0235  accepted=40  loss=nan  (1.4s)
Round   42/50  coverage=0.1196  prec@K=0.0190  accepted=33  loss=nan  (0.9s)
Round   43/50  coverage=0.1196  prec@K=0.0232  accepted=39  loss=nan  (0.9s)
Round   44/50  coverage=0.1196  prec@K=0.0204  accepted=32  loss=nan  (0.8s)
Round   45/50  coverage=0.1196  prec@K=0.0232  accepted=37  loss=nan  (0.8s)
Round   46/50  coverage=0.1196  prec@K=0.0170  accepted=26  loss=nan  (0.8s)
Round   47/50  coverage=0.1196  prec@K=0.0252  accepted=42  loss=nan  (0.9s)
Round   48/50  coverage=0.1196  prec@K=0.0196  accepted=31  loss=nan  (0.8s)
Round   49/50  coverage=0.1196  prec@K=0.0331  accepted=50  loss=nan  (0.7s)
Round   50/50  coverage=0.1196  prec@K=0.0174  accepted=27  loss=nan  (0.8s)

结果已写入 results\online\epinions_thr_random_k10_r50/rounds.csv
