C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:157: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return th.cuda.amp.autocast_mode._cast(
C:\conda\envs\gnn\lib\site-packages\dgl\backend\pytorch\sparse.py:148: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  return th.cuda.amp.autocast(enabled=False)
Round    1/100  coverage=0.1186  prec@K=0.0082  accepted=20  loss=0.7303  (4.2s)
Round    2/100  coverage=0.1187  prec@K=0.0092  accepted=24  loss=0.7291  (1.4s)
Round    3/100  coverage=0.1188  prec@K=0.0185  accepted=43  loss=0.7281  (1.4s)
Round    4/100  coverage=0.1188  prec@K=0.0117  accepted=27  loss=0.7264  (1.5s)
Round    5/100  coverage=0.1189  prec@K=0.0080  accepted=22  loss=0.7256  (1.8s)
Round    6/100  coverage=0.1189  prec@K=0.0107  accepted=27  loss=0.7230  (1.8s)
Round    7/100  coverage=0.1190  prec@K=0.0095  accepted=25  loss=0.7211  (2.0s)
Round    8/100  coverage=0.1190  prec@K=0.0088  accepted=24  loss=0.7193  (2.2s)
Round    9/100  coverage=0.1190  prec@K=0.0073  accepted=19  loss=0.7175  (2.1s)
Round   10/100  coverage=0.1191  prec@K=0.0104  accepted=25  loss=0.7157  (2.0s)
Round   11/100  coverage=0.1191  prec@K=0.0075  accepted=20  loss=0.7139  (3.1s)
Round   12/100  coverage=0.1192  prec@K=0.0113  accepted=29  loss=0.7122  (2.4s)
Round   13/100  coverage=0.1192  prec@K=0.0075  accepted=19  loss=0.7111  (2.5s)
Round   14/100  coverage=0.1193  prec@K=0.0063  accepted=16  loss=0.7094  (3.0s)
Round   15/100  coverage=0.1193  prec@K=0.0100  accepted=27  loss=0.7076  (3.4s)
Round   16/100  coverage=0.1193  prec@K=0.0060  accepted=17  loss=0.7066  (3.2s)
Round   17/100  coverage=0.1194  prec@K=0.0054  accepted=14  loss=0.7051  (3.1s)
Round   18/100  coverage=0.1194  prec@K=0.0081  accepted=20  loss=0.7040  (3.0s)
Round   19/100  coverage=0.1194  prec@K=0.0072  accepted=18  loss=0.7031  (3.3s)
Round   20/100  coverage=0.1195  prec@K=0.0062  accepted=16  loss=0.7022  (3.4s)
Round   21/100  coverage=0.1195  prec@K=0.0081  accepted=19  loss=0.7014  (3.9s)
Round   22/100  coverage=0.1195  prec@K=0.0056  accepted=14  loss=0.7012  (4.5s)
Round   23/100  coverage=0.1195  prec@K=0.0016  accepted=4  loss=0.7004  (4.0s)
Round   24/100  coverage=0.1196  prec@K=0.0052  accepted=13  loss=0.6996  (3.9s)
Round   25/100  coverage=0.1196  prec@K=0.0035  accepted=9  loss=0.6995  (3.9s)
Round   26/100  coverage=0.1196  prec@K=0.0082  accepted=20  loss=0.6995  (3.9s)
Round   27/100  coverage=0.1197  prec@K=0.0048  accepted=12  loss=0.6995  (4.4s)
Round   28/100  coverage=0.1197  prec@K=0.0046  accepted=11  loss=0.6987  (4.1s)
Round   29/100  coverage=0.1197  prec@K=0.0045  accepted=12  loss=0.6987  (5.3s)
Round   30/100  coverage=0.1197  prec@K=0.0025  accepted=7  loss=0.6987  (4.8s)
Round   31/100  coverage=0.1197  prec@K=0.0023  accepted=6  loss=0.6987  (5.3s)
Round   32/100  coverage=0.1197  prec@K=0.0020  accepted=5  loss=0.6968  (4.4s)
Round   33/100  coverage=0.1198  prec@K=0.0054  accepted=14  loss=0.6950  (5.2s)
Round   34/100  coverage=0.1198  prec@K=0.0022  accepted=6  loss=0.6932  (5.0s)
Round   35/100  coverage=0.1198  prec@K=0.0012  accepted=3  loss=0.6917  (4.9s)
Round   36/100  coverage=0.1198  prec@K=0.0015  accepted=4  loss=0.6899  (5.2s)
Round   37/100  coverage=0.1198  prec@K=0.0036  accepted=9  loss=0.6885  (4.8s)
Round   38/100  coverage=0.1198  prec@K=0.0027  accepted=7  loss=0.6871  (5.6s)
Round   39/100  coverage=0.1198  prec@K=0.0018  accepted=5  loss=0.6857  (6.4s)
Round   40/100  coverage=0.1198  prec@K=0.0008  accepted=2  loss=0.6843  (5.8s)
Round   41/100  coverage=0.1198  prec@K=0.0015  accepted=4  loss=0.6830  (6.8s)
Round   42/100  coverage=0.1198  prec@K=0.0000  accepted=0  loss=0.6819  (5.7s)
Round   43/100  coverage=0.1198  prec@K=0.0004  accepted=1  loss=0.6810  (6.8s)
Round   44/100  coverage=0.1198  prec@K=0.0012  accepted=3  loss=0.6801  (5.9s)
Round   45/100  coverage=0.1199  prec@K=0.0012  accepted=3  loss=0.6791  (6.1s)
Round   46/100  coverage=0.1199  prec@K=0.0021  accepted=5  loss=0.6783  (5.6s)
Round   47/100  coverage=0.1199  prec@K=0.0017  accepted=4  loss=0.6778  (5.6s)
Round   48/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6773  (6.3s)
Round   49/100  coverage=0.1199  prec@K=0.0013  accepted=3  loss=0.6769  (6.0s)
Round   50/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6767  (5.9s)
Round   51/100  coverage=0.1199  prec@K=0.0008  accepted=2  loss=0.6763  (6.8s)
Round   52/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6763  (6.0s)
Round   53/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6758  (5.3s)
Round   54/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6760  (6.2s)
Round   55/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6759  (6.6s)
Round   56/100  coverage=0.1199  prec@K=0.0008  accepted=2  loss=0.6758  (6.8s)
Round   57/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6742  (6.6s)
Round   58/100  coverage=0.1199  prec@K=0.0008  accepted=2  loss=0.6719  (7.2s)
Round   59/100  coverage=0.1199  prec@K=0.0008  accepted=2  loss=0.6705  (7.0s)
Round   60/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6688  (6.9s)
Round   61/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6669  (7.5s)
Round   62/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6650  (6.5s)
Round   63/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6636  (5.5s)
Round   64/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6620  (6.4s)
Round   65/100  coverage=0.1199  prec@K=0.0008  accepted=2  loss=0.6611  (6.7s)
Round   66/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6595  (6.0s)
Round   67/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6582  (7.2s)
Round   68/100  coverage=0.1199  prec@K=0.0012  accepted=3  loss=0.6568  (7.1s)
Round   69/100  coverage=0.1199  prec@K=0.0016  accepted=4  loss=0.6557  (7.1s)
Round   70/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6549  (7.8s)
Round   71/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6540  (8.3s)
Round   72/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6531  (7.1s)
Round   73/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6529  (6.6s)
Round   74/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6526  (6.9s)
Round   75/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6520  (7.0s)
Round   76/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6513  (6.5s)
Round   77/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6515  (6.7s)
Round   78/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6515  (6.9s)
Round   79/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6516  (7.0s)
Round   80/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6510  (6.9s)
Round   81/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6511  (8.1s)
Round   82/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6493  (6.1s)
Round   83/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6467  (6.6s)
Round   84/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6447  (6.4s)
Round   85/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6429  (7.1s)
Round   86/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6406  (6.8s)
Round   87/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6380  (7.8s)
Round   88/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6362  (7.9s)
Round   89/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6336  (6.4s)
Round   90/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6312  (6.4s)
Round   91/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6294  (8.2s)
Round   92/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6269  (6.4s)
Round   93/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6254  (6.5s)
Round   94/100  coverage=0.1199  prec@K=0.0004  accepted=1  loss=0.6237  (6.5s)
Round   95/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6222  (6.2s)
Round   96/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6215  (6.0s)
Round   97/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6194  (6.7s)
Round   98/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6192  (7.1s)
Round   99/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6184  (7.2s)
Round  100/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=0.6176  (6.7s)

结果已写入 results\online\epinions_v2_gnn_topk10/rounds.csv
