C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.1186  prec@K=0.0046  accepted=20  loss=nan  (2.4s)
Round    2/100  coverage=0.1187  prec@K=0.0051  accepted=24  loss=nan  (1.2s)
Round    3/100  coverage=0.1188  prec@K=0.0106  accepted=43  loss=nan  (1.3s)
Round    4/100  coverage=0.1188  prec@K=0.0067  accepted=27  loss=nan  (1.5s)
Round    5/100  coverage=0.1189  prec@K=0.0044  accepted=22  loss=nan  (2.2s)
Round    6/100  coverage=0.1189  prec@K=0.0062  accepted=28  loss=nan  (1.9s)
Round    7/100  coverage=0.1189  prec@K=0.0040  accepted=19  loss=nan  (1.9s)
Round    8/100  coverage=0.1190  prec@K=0.0043  accepted=20  loss=nan  (2.1s)
Round    9/100  coverage=0.1190  prec@K=0.0051  accepted=24  loss=nan  (2.1s)
Round   10/100  coverage=0.1191  prec@K=0.0033  accepted=15  loss=nan  (2.4s)
Round   11/100  coverage=0.1191  prec@K=0.0047  accepted=20  loss=nan  (3.3s)
Round   12/100  coverage=0.1192  prec@K=0.0054  accepted=26  loss=nan  (2.7s)
Round   13/100  coverage=0.1192  prec@K=0.0066  accepted=30  loss=nan  (3.5s)
Round   14/100  coverage=0.1193  prec@K=0.0058  accepted=27  loss=nan  (4.1s)
Round   15/100  coverage=0.1193  prec@K=0.0035  accepted=16  loss=nan  (3.4s)
Round   16/100  coverage=0.1193  prec@K=0.0034  accepted=15  loss=nan  (3.4s)
Round   17/100  coverage=0.1194  prec@K=0.0040  accepted=19  loss=nan  (4.7s)
Round   18/100  coverage=0.1194  prec@K=0.0050  accepted=21  loss=nan  (3.9s)
Round   19/100  coverage=0.1194  prec@K=0.0043  accepted=19  loss=nan  (4.0s)
Round   20/100  coverage=0.1195  prec@K=0.0031  accepted=15  loss=nan  (6.0s)
Round   21/100  coverage=0.1195  prec@K=0.0033  accepted=15  loss=nan  (7.4s)
Round   22/100  coverage=0.1195  prec@K=0.0042  accepted=19  loss=nan  (4.3s)
Round   23/100  coverage=0.1196  prec@K=0.0017  accepted=8  loss=nan  (5.1s)
Round   24/100  coverage=0.1196  prec@K=0.0026  accepted=12  loss=nan  (5.0s)
Round   25/100  coverage=0.1196  prec@K=0.0026  accepted=11  loss=nan  (4.7s)
Round   26/100  coverage=0.1196  prec@K=0.0024  accepted=10  loss=nan  (4.9s)
Round   27/100  coverage=0.1196  prec@K=0.0033  accepted=14  loss=nan  (6.4s)
Round   28/100  coverage=0.1197  prec@K=0.0016  accepted=8  loss=nan  (7.9s)
Round   29/100  coverage=0.1197  prec@K=0.0016  accepted=8  loss=nan  (6.7s)
Round   30/100  coverage=0.1197  prec@K=0.0014  accepted=7  loss=nan  (6.9s)
Round   31/100  coverage=0.1197  prec@K=0.0027  accepted=13  loss=nan  (9.1s)
Round   32/100  coverage=0.1197  prec@K=0.0018  accepted=8  loss=nan  (6.6s)
Round   33/100  coverage=0.1197  prec@K=0.0021  accepted=9  loss=nan  (6.3s)
Round   34/100  coverage=0.1198  prec@K=0.0020  accepted=9  loss=nan  (7.4s)
Round   35/100  coverage=0.1198  prec@K=0.0011  accepted=5  loss=nan  (7.8s)
Round   36/100  coverage=0.1198  prec@K=0.0015  accepted=7  loss=nan  (7.3s)
Round   37/100  coverage=0.1198  prec@K=0.0013  accepted=6  loss=nan  (8.6s)
Round   38/100  coverage=0.1198  prec@K=0.0020  accepted=9  loss=nan  (7.6s)
Round   39/100  coverage=0.1198  prec@K=0.0014  accepted=6  loss=nan  (8.5s)
Round   40/100  coverage=0.1198  prec@K=0.0013  accepted=6  loss=nan  (8.2s)
Round   41/100  coverage=0.1198  prec@K=0.0002  accepted=1  loss=nan  (9.7s)
Round   42/100  coverage=0.1199  prec@K=0.0007  accepted=3  loss=nan  (7.5s)
Round   43/100  coverage=0.1199  prec@K=0.0017  accepted=7  loss=nan  (7.9s)
Round   44/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=nan  (7.1s)
Round   45/100  coverage=0.1199  prec@K=0.0004  accepted=2  loss=nan  (9.9s)
Round   46/100  coverage=0.1199  prec@K=0.0005  accepted=2  loss=nan  (9.2s)
Round   47/100  coverage=0.1199  prec@K=0.0002  accepted=1  loss=nan  (8.6s)
Round   48/100  coverage=0.1199  prec@K=0.0006  accepted=3  loss=nan  (10.3s)
Round   49/100  coverage=0.1199  prec@K=0.0012  accepted=5  loss=nan  (8.7s)
Round   50/100  coverage=0.1199  prec@K=0.0011  accepted=5  loss=nan  (11.9s)
Round   51/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=nan  (10.1s)
Round   52/100  coverage=0.1199  prec@K=0.0009  accepted=4  loss=nan  (10.0s)
Round   53/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=nan  (10.1s)
Round   54/100  coverage=0.1199  prec@K=0.0005  accepted=2  loss=nan  (10.4s)
Round   55/100  coverage=0.1199  prec@K=0.0002  accepted=1  loss=nan  (10.2s)
Round   56/100  coverage=0.1199  prec@K=0.0002  accepted=1  loss=nan  (10.9s)
Round   57/100  coverage=0.1199  prec@K=0.0002  accepted=1  loss=nan  (9.8s)
Round   58/100  coverage=0.1199  prec@K=0.0000  accepted=0  loss=nan  (8.1s)
Round   59/100  coverage=0.1199  prec@K=0.0002  accepted=1  loss=nan  (11.2s)
Round   60/100  coverage=0.1199  prec@K=0.0006  accepted=3  loss=nan  (11.8s)
Round   61/100  coverage=0.1199  prec@K=0.0005  accepted=2  loss=nan  (12.1s)
Round   62/100  coverage=0.1199  prec@K=0.0009  accepted=4  loss=nan  (9.5s)
