round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.1358732299393122,0.009941256213285133,22.0,2213.0,588.0,0.0,0.5454545454545454,0.5454545454545454,0.6893939393939393,0.9090909090909091,0.712121212121212,1.0,0.015306122448979591,0.3897131552917903,394.0,1.9733333333333334,0.15014752368058645,21.692139665480045,0.0
1,0.1369408855922679,0.01736745886654479,38.0,2188.0,588.0,0.0,0.4857142857142857,0.4857142857142857,0.6285714285714286,0.8285714285714286,0.6671428571428571,1.0,0.027210884353741496,0.39852786540483703,379.0,,,,0.0
2,0.13739042481456507,0.007466168922071862,16.0,2143.0,588.0,0.0,0.375,0.375,0.5625,0.9375,0.575,1.0,0.01020408163265306,0.40638297872340423,382.0,,,,0.0
3,0.13772757923128792,0.005512172714745062,12.0,2177.0,588.0,0.0,0.75,0.75,0.861111111111111,1.0,0.861111111111111,1.0,0.015306122448979591,0.3848341232227488,406.0,,,,0.0
4,0.13831759946055294,0.009664058904739991,21.0,2173.0,588.0,0.0,0.5882352941176471,0.5882352941176471,0.7058823529411765,0.8823529411764706,0.7294117647058823,1.0,0.015306122448979591,0.39707419017763845,380.0,,,,0.0
5,0.13868285007866937,0.005988023952095809,13.0,2171.0,588.0,0.0,0.7272727272727273,0.7272727272727273,0.8333333333333333,1.0,0.8333333333333333,1.0,0.013605442176870748,0.3770491803278688,391.0,,,,0.0
6,0.13890761968981793,0.003639672429481347,8.0,2198.0,588.0,0.0,0.5,0.5,0.75,1.0,0.75,1.0,0.00510204081632653,0.3830439223697651,375.0,,,,0.0
7,0.13930096650932794,0.006422018348623854,14.0,2180.0,588.0,0.0,0.42857142857142855,0.42857142857142855,0.5833333333333333,0.7857142857142857,0.6369047619047619,1.0,0.01020408163265306,0.3845360824742268,373.0,,,,0.0
8,0.13961002472465722,0.005080831408775982,11.0,2165.0,588.0,0.0,0.4444444444444444,0.4444444444444444,0.6666666666666665,1.0,0.6666666666666665,1.0,0.006802721088435374,0.3879668049792531,374.0,,,,0.0
9,0.1398347943358058,0.0036646816307833257,8.0,2183.0,588.0,0.0,0.625,0.625,0.7291666666666666,0.875,0.7541666666666667,1.0,0.008503401360544218,0.36451301832208294,378.0,,,,0.0
10,0.14000337154416723,0.002830188679245283,6.0,2120.0,588.0,0.0,0.3333333333333333,0.3333333333333333,0.6111111111111112,1.0,0.6111111111111112,1.0,0.003401360544217687,0.40307692307692305,393.0,2.0,0.1428778697797177,6.095739392143814,0.0
11,0.14008766014834795,0.00135623869801085,3.0,2212.0,588.0,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,1.0,0.003401360544217687,0.36257309941520466,372.0,,,,0.0
12,0.14028433355810294,0.0031362007168458782,7.0,2232.0,588.0,0.0,0.375,0.375,0.4791666666666667,0.625,0.5666666666666667,1.0,0.00510204081632653,0.382259767687434,362.0,,,,0.0
13,0.14050910316925153,0.003656307129798903,8.0,2188.0,588.0,0.0,0.75,0.75,0.75,0.75,0.8,1.0,0.01020408163265306,0.3912111468381565,365.0,,,,0.0
14,0.14067768037761294,0.0026845637583892616,6.0,2235.0,588.0,0.0,0.625,0.625,0.7291666666666666,0.875,0.7604166666666666,1.0,0.006802721088435374,0.38421052631578945,365.0,,,,0.0
15,0.14079006518318724,0.0018373909049150207,4.0,2177.0,588.0,0.0,0.75,0.75,0.875,1.0,0.875,1.0,0.00510204081632653,0.384,384.0,,,,0.0
16,0.14095864239154865,0.002749770852428964,6.0,2182.0,588.0,0.0,0.8,0.8,0.9,1.0,0.9,1.0,0.006802721088435374,0.37248995983935745,371.0,,,,0.0
17,0.1412396044054844,0.004512635379061372,10.0,2216.0,588.0,0.0,0.6363636363636364,0.6363636363636364,0.7575757575757575,0.9090909090909091,0.7757575757575758,1.0,0.01020408163265306,0.39435146443514646,377.0,,,,0.0
18,0.14146437401663295,0.003511852502194908,8.0,2278.0,588.0,0.0,0.5,0.5,0.7083333333333333,1.0,0.7083333333333333,1.0,0.00510204081632653,0.38051282051282054,371.0,,,,0.0
19,0.14157675882220724,0.0017490161783996502,4.0,2287.0,588.0,0.0,0.5,0.5,0.7083333333333333,1.0,0.7083333333333333,1.0,0.003401360544217687,0.3764705882352941,384.0,,,,0.0
20,0.14174533603056866,0.002694207453973956,6.0,2227.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008503401360544218,0.36556169429097607,397.0,1.9787234042553192,0.13840045457726188,6.231434068716806,0.0
21,0.14185772083614295,0.0018042399639152007,4.0,2217.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00510204081632653,0.39215686274509803,360.0,,,,0.0
22,0.14199820184311082,0.002270663033605813,5.0,2202.0,588.0,0.0,0.8,0.8,0.8,0.8,0.8400000000000001,1.0,0.006802721088435374,0.38266384778012685,362.0,,,,0.0
23,0.14205439424589794,0.00089126559714795,2.0,2244.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003401360544217687,0.3790983606557377,370.0,,,,0.0
24,0.1421105866486851,0.0009062075215224287,2.0,2207.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003401360544217687,0.38882921589688507,362.0,,,,0.0
25,0.1421948752528658,0.001327433628318584,3.0,2260.0,588.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48333333333333334,1.0,0.0017006802721088435,0.38387096774193546,357.0,,,,0.0
26,0.1421948752528658,0.0,0.0,2281.0,588.0,0.0,,,,,,,0.0,0.3829145728643216,381.0,,,,0.0
27,0.1421948752528658,0.0,0.0,2234.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3753910323253389,360.0,,,,0.0
28,0.14222297145425938,0.0004428697962798937,1.0,2258.0,588.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.38176033934252385,360.0,,,,0.0
29,0.14236345246122725,0.0022222222222222222,5.0,2250.0,588.0,0.0,0.4,0.4,0.5666666666666667,0.8,0.6166666666666667,1.0,0.003401360544217687,0.3763874873864783,373.0,,,,0.0
30,0.14239154866262083,0.00043649061545176777,1.0,2291.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017006802721088435,0.37694704049844235,363.0,1.9932885906040267,0.137164702719095,6.060747227665617,0.0
31,0.14244774106540795,0.0008857395925597874,2.0,2258.0,588.0,0.0,0.0,0.0,0.41666666666666663,1.0,0.41666666666666663,1.0,0.0,0.3995584988962472,362.0,,,,0.0
32,0.14253202966958867,0.0013333333333333333,3.0,2250.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003401360544217687,0.3858093126385809,348.0,,,,0.0
33,0.14258822207237581,0.000882223202470225,2.0,2267.0,588.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.39328277356446373,363.0,,,,0.0
34,0.14264441447516296,0.0008806693086745927,2.0,2271.0,588.0,0.0,0.5,0.5,0.5,0.5,0.6,1.0,0.0017006802721088435,0.3777315296566077,363.0,,,,0.0
35,0.14264441447516296,0.0,0.0,2241.0,588.0,0.0,,,,,,,0.0,0.3747474747474748,371.0,,,,0.0
36,0.1427006068779501,0.000877963125548727,2.0,2278.0,588.0,0.0,0.0,0.0,0.0,0.0,0.225,1.0,0.0,0.4015233949945593,369.0,,,,0.0
37,0.1427006068779501,0.0,0.0,2265.0,588.0,0.0,,,,,,,0.0,0.39867109634551495,360.0,,,,0.0
38,0.1427006068779501,0.0,0.0,2229.0,588.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.40899122807017546,373.0,,,,0.0
39,0.1427006068779501,0.0,0.0,2275.0,588.0,0.0,,,,,,,0.0,0.423121387283237,366.0,,,,0.0
40,0.1427006068779501,0.0,0.0,2304.0,588.0,0.0,,,,,,,0.0,0.3881720430107527,361.0,2.0,0.13700447565053497,6.082326923927546,0.0
41,0.1427848954821308,0.0013321492007104796,3.0,2252.0,588.0,0.0,0.5,0.5,0.75,1.0,0.75,1.0,0.0017006802721088435,0.4025229357798165,351.0,,,,0.0
42,0.1427848954821308,0.0,0.0,2292.0,588.0,0.0,,,,,,,0.0,0.3748753738783649,376.0,,,,0.0
43,0.14284108788491795,0.0008795074758135445,2.0,2274.0,588.0,0.0,0.0,0.0,0.0,0.0,0.225,1.0,0.0,0.3761854583772392,357.0,,,,0.0
44,0.14284108788491795,0.0,0.0,2252.0,588.0,0.0,,,,,,,0.0,0.3922187171398528,373.0,,,,0.0
45,0.14284108788491795,0.0,0.0,2324.0,588.0,0.0,,,,,,,0.0,0.38405797101449274,371.0,,,,0.0
46,0.14284108788491795,0.0,0.0,2318.0,588.0,0.0,,,,,,,0.0,0.37462235649546827,372.0,,,,0.0
47,0.14284108788491795,0.0,0.0,2312.0,588.0,0.0,,,,,,,0.0,0.40043763676148797,366.0,,,,0.0
48,0.14286918408631152,0.000441306266548985,1.0,2266.0,588.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017006802721088435,0.37927350427350426,355.0,,,,0.0
49,0.14286918408631152,0.0,0.0,2258.0,588.0,0.0,,,,,,,0.0,0.3982002249718785,354.0,,,,0.0
50,0.14286918408631152,0.0,0.0,2349.0,588.0,0.0,,,,,,,0.0,0.37116564417177916,363.0,2.0,0.1367888081947613,6.096133081068387,0.0
51,0.14286918408631152,0.0,0.0,2281.0,588.0,0.0,,,,,,,0.0,0.3932092004381161,359.0,,,,0.0
52,0.14286918408631152,0.0,0.0,2329.0,588.0,0.0,,,,,,,0.0,0.3855042016806723,367.0,,,,0.0
53,0.14286918408631152,0.0,0.0,2308.0,588.0,0.0,,,,,,,0.0,0.39868565169769987,364.0,,,,0.0
54,0.14295347269049224,0.0013434841021047917,3.0,2233.0,588.0,0.0,0.0,0.0,0.27777777777777773,0.6666666666666666,0.3611111111111111,1.0,0.0,0.3924611973392461,354.0,,,,0.0
55,0.14303776129467297,0.001312910284463895,3.0,2285.0,588.0,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,1.0,0.003401360544217687,0.3780617678381257,355.0,,,,0.0
56,0.14303776129467297,0.0,0.0,2221.0,588.0,0.0,,,,,,,0.0,0.4324970131421744,362.0,,,,0.0
57,0.14303776129467297,0.0,0.0,2319.0,588.0,0.0,,,,,,,0.0,0.3730886850152905,366.0,,,,0.0
58,0.14303776129467297,0.0,0.0,2245.0,588.0,0.0,,,,,,,0.0,0.3877777777777778,349.0,,,,0.0
