C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4000  prec@K=0.0016  accepted=28  loss=0.6502  (24.0s)
Round    2/30  coverage=0.4001  prec@K=0.0014  accepted=25  loss=0.6487  (18.6s)
Round    3/30  coverage=0.4001  prec@K=0.0012  accepted=21  loss=0.6478  (24.7s)
Round    4/30  coverage=0.4001  prec@K=0.0016  accepted=29  loss=0.6471  (27.0s)
Round    5/30  coverage=0.4002  prec@K=0.0017  accepted=30  loss=0.6463  (31.0s)
Round    6/30  coverage=0.4002  prec@K=0.0013  accepted=24  loss=0.6450  (36.9s)
Round    7/30  coverage=0.4002  prec@K=0.0009  accepted=17  loss=0.6438  (40.4s)
Round    8/30  coverage=0.4002  prec@K=0.0009  accepted=17  loss=0.6430  (46.1s)
Round    9/30  coverage=0.4002  prec@K=0.0011  accepted=20  loss=0.6420  (48.1s)
Round   10/30  coverage=0.4003  prec@K=0.0011  accepted=19  loss=0.6412  (51.3s)
Round   11/30  coverage=0.4003  prec@K=0.0017  accepted=30  loss=0.6406  (70.6s)
Round   12/30  coverage=0.4003  prec@K=0.0014  accepted=25  loss=0.6392  (58.2s)
Round   13/30  coverage=0.4004  prec@K=0.0014  accepted=25  loss=0.6385  (61.4s)
Round   14/30  coverage=0.4004  prec@K=0.0012  accepted=21  loss=0.6370  (64.8s)
Round   15/30  coverage=0.4004  prec@K=0.0014  accepted=25  loss=0.6361  (67.4s)
Round   16/30  coverage=0.4004  prec@K=0.0010  accepted=18  loss=0.6352  (71.3s)
Round   17/30  coverage=0.4005  prec@K=0.0009  accepted=16  loss=0.6340  (76.2s)
Round   18/30  coverage=0.4005  prec@K=0.0010  accepted=17  loss=0.6332  (75.9s)
Round   19/30  coverage=0.4005  prec@K=0.0011  accepted=19  loss=0.6323  (78.7s)
Round   20/30  coverage=0.4005  prec@K=0.0008  accepted=15  loss=0.6312  (84.5s)
Round   21/30  coverage=0.4005  prec@K=0.0017  accepted=29  loss=0.6305  (100.2s)
Round   22/30  coverage=0.4006  prec@K=0.0010  accepted=18  loss=0.6295  (92.9s)
Round   23/30  coverage=0.4006  prec@K=0.0009  accepted=16  loss=0.6286  (97.3s)
Round   24/30  coverage=0.4006  prec@K=0.0015  accepted=26  loss=0.6276  (97.4s)
Round   25/30  coverage=0.4006  prec@K=0.0014  accepted=25  loss=0.6269  (106.6s)
Round   26/30  coverage=0.4007  prec@K=0.0009  accepted=16  loss=0.6255  (110.6s)
Round   27/30  coverage=0.4007  prec@K=0.0011  accepted=20  loss=0.6248  (110.7s)
Round   28/30  coverage=0.4007  prec@K=0.0014  accepted=26  loss=0.6239  (116.1s)
Round   29/30  coverage=0.4007  prec@K=0.0010  accepted=17  loss=0.6227  (116.9s)
Round   30/30  coverage=0.4008  prec@K=0.0008  accepted=15  loss=0.6216  (124.9s)

结果已写入 results\online\algo_sweep_sx_superuser_v2_ir40_s0\sx_superuser_mlp/rounds.csv
