round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
0,0.4999990819303699,0.010235343266954463,147.0,14362.0,1572.0,0.0,0.013358778625954198,0.1235303858254678,1492.0,2.101449275362319,0.05701778847029175,0.0009564332523343991,0.0,,,,,,,,
1,0.5000064264874106,0.01092706013363029,157.0,14368.0,1572.0,0.0,0.010178117048346057,0.12375782881002087,1482.0,,,,0.0,0.25,0.25,0.375,0.5,0.375,0.5,0.4479166666666667,1.0
2,0.5000156071837112,0.009475722783234195,137.0,14458.0,1572.0,0.0,0.00826972010178117,0.1222980192323498,1488.0,,,,0.0,0.2,0.2,0.26666666666666666,0.4,0.35666666666666663,0.8,0.3852380952380952,1.0
3,0.5000266240192721,0.008787223655764,126.0,14339.0,1572.0,0.0,0.010178117048346057,0.12433377748167888,1493.0,,,,0.0,0.5,0.5,0.5,0.5,0.5333333333333333,0.6666666666666666,0.5779761904761904,1.0
4,0.5000339685763127,0.009765625,140.0,14336.0,1572.0,0.0,0.012086513994910942,0.124696424085085,1489.0,,,,0.0,0.0,0.0,0.08333333333333333,0.25,0.13333333333333333,0.5,0.18611111111111112,1.0
5,0.5000394769940931,0.009479994423532692,136.0,14346.0,1572.0,0.0,0.008905852417302799,0.12599614126331685,1502.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888888888888887,1.0
6,0.5000431492726134,0.011295495746757775,162.0,14342.0,1572.0,0.0,0.011450381679389313,0.12401883830455258,1501.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,1.0
7,0.5000468215511337,0.01075713694662805,156.0,14502.0,1572.0,0.0,0.010178117048346057,0.12468951813214109,1506.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11805555555555555,1.0
8,0.5000560022474344,0.011094829390831066,159.0,14331.0,1572.0,0.0,0.010814249363867684,0.12694102672889265,1496.0,,,,0.0,0.0,0.0,0.13333333333333333,0.4,0.17333333333333334,0.6,0.22055555555555553,1.0
9,0.5000651829437351,0.010323033707865168,147.0,14240.0,1572.0,0.0,0.012086513994910942,0.12523191094619665,1485.0,,,,0.0,0.2,0.2,0.36666666666666664,0.6,0.41666666666666663,0.8,0.45,1.0
10,0.5000761997792961,0.009602579378986472,137.0,14267.0,1572.0,0.0,0.006997455470737914,0.12467705642136845,1496.0,2.0575539568345325,0.05457193815860191,0.0009564332523343991,0.0,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.25555555555555554,0.5,0.326984126984127,1.0
11,0.5000817081970765,0.010113869439139967,143.0,14139.0,1572.0,0.0,0.010178117048346057,0.12435670294440226,1474.0,,,,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.27777777777777773,1.0
12,0.5000927250326374,0.009272169548243168,133.0,14344.0,1572.0,0.0,0.007633587786259542,0.12399369242260769,1494.0,,,,0.0,0.14285714285714285,0.14285714285714285,0.2619047619047619,0.42857142857142855,0.29761904761904756,0.5714285714285714,0.3562925170068027,1.0
13,0.5001037418681983,0.011230502599653379,162.0,14425.0,1572.0,0.0,0.013358778625954198,0.12333333333333334,1480.0,,,,0.0,0.2,0.2,0.3,0.4,0.3,0.4,0.3707936507936508,1.0
14,0.5001074141467186,0.010793345249553141,157.0,14546.0,1572.0,0.0,0.008905852417302799,0.12394014962593516,1491.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.5001165948430193,0.009664858851341955,139.0,14382.0,1572.0,0.0,0.00826972010178117,0.12453730361108827,1514.0,,,,0.0,0.0,0.0,0.16666666666666666,0.4,0.16666666666666666,0.4,0.24444444444444446,1.0
16,0.5001239394000598,0.009139482564679415,130.0,14224.0,1572.0,0.0,0.012086513994910942,0.12620212586468701,1496.0,,,,0.0,0.25,0.25,0.41666666666666663,0.75,0.41666666666666663,0.75,0.4444444444444444,1.0
17,0.5001312839571005,0.009877408056042031,141.0,14275.0,1572.0,0.0,0.006997455470737914,0.12446817385500959,1492.0,,,,0.0,0.0,0.0,0.29166666666666663,0.75,0.35416666666666663,1.0,0.35416666666666663,1.0
18,0.500138628514141,0.00944055944055944,135.0,14300.0,1572.0,0.0,0.007633587786259542,0.12605968124788064,1487.0,,,,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.23958333333333331,1.0
19,0.5001459730711816,0.009998591747641178,142.0,14202.0,1572.0,0.0,0.005089058524173028,0.1241737093130282,1484.0,,,,0.0,0.0,0.0,0.1,0.2,0.13999999999999999,0.4,0.23047619047619045,1.0
20,0.5001478092104418,0.011068569439610163,159.0,14365.0,1572.0,0.0,0.010814249363867684,0.12526218642503567,1493.0,2.026315789473684,0.0522452460551832,0.0009567010179152267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0
21,0.5001551537674823,0.009125104485929228,131.0,14356.0,1572.0,0.0,0.008905852417302799,0.12564831855445877,1502.0,,,,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.2333333333333333,1.0
22,0.5001606621852628,0.011939040662967904,170.0,14239.0,1572.0,0.0,0.01272264631043257,0.12538868812505252,1492.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.45,1.0
23,0.5001680067423033,0.011210762331838564,160.0,14272.0,1572.0,0.0,0.014631043256997456,0.1259265498652291,1495.0,,,,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.16319444444444445,1.0
24,0.5001735151600838,0.009693165969316598,139.0,14340.0,1572.0,0.0,0.007633587786259542,0.12492746414656387,1507.0,,,,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0
25,0.5001845319956447,0.009937456567060458,143.0,14390.0,1572.0,0.0,0.011450381679389313,0.12333856187567077,1494.0,,,,0.0,0.2857142857142857,0.2857142857142857,0.45238095238095244,0.7142857142857143,0.45238095238095244,0.7142857142857143,0.4825396825396826,1.0
26,0.5001937126919455,0.010180275715800637,144.0,14145.0,1572.0,0.0,0.010814249363867684,0.1273847206775601,1489.0,,,,0.0,0.0,0.0,0.06666666666666667,0.2,0.10666666666666666,0.4,0.18023809523809523,1.0
27,0.5001937126919455,0.009967935312979228,143.0,14346.0,1572.0,0.0,0.007633587786259542,0.12613827993254637,1496.0,,,,0.0,,,,,,,,
28,0.5001973849704657,0.010554274131544,151.0,14307.0,1572.0,0.0,0.01272264631043257,0.12501050155423002,1488.0,,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,1.0
29,0.5002102379452867,0.011356510833971992,163.0,14353.0,1572.0,0.0,0.009541984732824428,0.125987525987526,1515.0,,,,0.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.369047619047619,0.5714285714285714,0.425,1.0
