=== email_eu_gnn_concat_h8_s3  started 2026-05-09T15:33:35 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.5001  prec@K=0.0092  accepted=9  auc=0.6213  uauc=0.5309  loss=0.8311  (3.7s)
Round    2/30  coverage=0.5003  prec@K=0.0113  accepted=11  auc=0.5680  uauc=0.5634  loss=0.8303  (2.4s)
Round    3/30  coverage=0.5005  prec@K=0.0123  accepted=12  auc=0.3812  uauc=0.5164  loss=0.8301  (2.5s)
Round    4/30  coverage=0.5008  prec@K=0.0144  accepted=14  auc=0.6462  uauc=0.5844  loss=0.8295  (2.5s)
Round    5/30  coverage=0.5009  prec@K=0.0123  accepted=12  auc=0.6470  uauc=0.5215  loss=0.8299  (2.3s)
Round    6/30  coverage=0.5013  prec@K=0.0227  accepted=22  auc=0.4074  uauc=0.4491  loss=0.8270  (2.6s)
Round    7/30  coverage=0.5015  prec@K=0.0173  accepted=17  auc=0.5294  uauc=0.5102  loss=0.8284  (2.6s)
Round    8/30  coverage=0.5016  prec@K=0.0072  accepted=7  auc=0.5788  uauc=0.6667  loss=0.8312  (2.5s)
Round    9/30  coverage=0.5018  prec@K=0.0173  accepted=17  auc=0.6099  uauc=0.5677  loss=0.8283  (2.7s)
Round   10/30  coverage=0.5019  prec@K=0.0123  accepted=12  auc=0.5170  uauc=0.5347  loss=0.8297  (2.5s)
Round   11/30  coverage=0.5020  prec@K=0.0173  accepted=17  auc=0.4627  uauc=0.4664  loss=0.8284  (3.0s)
Round   12/30  coverage=0.5021  prec@K=0.0185  accepted=18  auc=0.5453  uauc=0.4857  loss=0.8280  (2.7s)
Round   13/30  coverage=0.5022  prec@K=0.0123  accepted=12  auc=0.4485  uauc=0.5139  loss=0.8295  (2.7s)
Round   14/30  coverage=0.5023  prec@K=0.0113  accepted=11  auc=0.5332  uauc=0.5299  loss=0.8298  (2.8s)
Round   15/30  coverage=0.5024  prec@K=0.0164  accepted=16  auc=0.4664  uauc=0.4670  loss=0.8284  (2.8s)
Round   16/30  coverage=0.5025  prec@K=0.0124  accepted=12  auc=0.5089  uauc=0.4545  loss=0.8294  (2.5s)
Round   17/30  coverage=0.5027  prec@K=0.0154  accepted=15  auc=0.4891  uauc=0.5439  loss=0.8285  (2.8s)
Round   18/30  coverage=0.5029  prec@K=0.0144  accepted=14  auc=0.4790  uauc=0.5246  loss=0.8287  (2.7s)
Round   19/30  coverage=0.5032  prec@K=0.0184  accepted=18  auc=0.6755  uauc=0.5221  loss=0.8276  (2.7s)
Round   20/30  coverage=0.5034  prec@K=0.0153  accepted=15  auc=0.6089  uauc=0.4878  loss=0.8282  (2.6s)
Round   21/30  coverage=0.5035  prec@K=0.0113  accepted=11  auc=0.6490  uauc=0.5202  loss=0.8294  (3.0s)
Round   22/30  coverage=0.5038  prec@K=0.0154  accepted=15  auc=0.5933  uauc=0.5516  loss=0.8281  (2.8s)
Round   23/30  coverage=0.5039  prec@K=0.0173  accepted=17  auc=0.5002  uauc=0.4175  loss=0.8274  (2.6s)
Round   24/30  coverage=0.5044  prec@K=0.0216  accepted=21  auc=0.6293  uauc=0.5718  loss=0.8263  (2.9s)
Round   25/30  coverage=0.5049  prec@K=0.0226  accepted=22  auc=0.6709  uauc=0.7577  loss=0.8259  (2.7s)
Round   26/30  coverage=0.5053  prec@K=0.0195  accepted=19  auc=0.6386  uauc=0.6699  loss=0.8264  (2.7s)
Round   27/30  coverage=0.5061  prec@K=0.0306  accepted=30  auc=0.6589  uauc=0.7222  loss=0.8233  (2.8s)
Round   28/30  coverage=0.5066  prec@K=0.0267  accepted=26  auc=0.6220  uauc=0.7210  loss=0.8242  (2.8s)
Round   29/30  coverage=0.5070  prec@K=0.0133  accepted=13  auc=0.7277  uauc=0.5185  loss=0.8277  (2.5s)
Round   30/30  coverage=0.5074  prec@K=0.0270  accepted=26  auc=0.6256  uauc=0.5486  loss=0.8242  (2.6s)

结果已写入 results\orchestrator\runs\ir50_constlr5e5_ppos95_pneg01\email_eu\gnn_concat_h8_s3/rounds.csv
