C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2639  prec@K=0.3641  accepted=347  loss=0.6824  (0.4s)
Round   51/500  coverage=0.5016  prec@K=0.0216  accepted=21  loss=0.5464  (0.5s)
Round  101/500  coverage=0.5198  prec@K=0.0102  accepted=10  loss=0.3440  (0.5s)
Round  151/500  coverage=0.5245  prec@K=0.0000  accepted=0  loss=0.0063  (0.7s)
Round  201/500  coverage=0.5262  prec@K=0.0000  accepted=0  loss=0.0027  (0.5s)
Round  251/500  coverage=0.5265  prec@K=0.0010  accepted=1  loss=0.0158  (0.5s)
Round  301/500  coverage=0.5267  prec@K=0.0000  accepted=0  loss=0.0011  (0.5s)
Round  351/500  coverage=0.5268  prec@K=0.0000  accepted=0  loss=0.0005  (0.5s)
Round  401/500  coverage=0.5271  prec@K=0.0000  accepted=0  loss=0.0003  (0.5s)
Round  451/500  coverage=0.5272  prec@K=0.0000  accepted=0  loss=0.0009  (0.5s)

结果已写入 results\online\algo_sweep_init025\email_eu_gnn_sum/rounds.csv
