round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.05278992338240603,0.14613778705636743,70.0,479.0,98.0,0.0,0.631578947368421,0.631578947368421,0.7456140350877193,0.8947368421052632,0.7692982456140351,1.0,0.22448979591836735,0.29411764705882354,30.0,2.8636363636363638,0.36581065814993485,2.0798243079121437,0.0
1,0.05563801195394921,0.14609053497942387,71.0,486.0,98.0,0.0,0.38095238095238093,0.38095238095238093,0.5912698412698413,0.8809523809523809,0.6198412698412697,1.0,0.15306122448979592,0.2459016393442623,15.0,,,,0.0
2,0.05880701191383529,0.16122448979591836,79.0,490.0,98.0,0.0,0.21153846153846154,0.21153846153846154,0.45192307692307687,0.7692307692307693,0.5048076923076923,1.0,0.10204081632653061,0.2222222222222222,14.0,,,,0.0
3,0.061855670103092786,0.15510204081632653,76.0,490.0,98.0,0.0,0.2894736842105263,0.2894736842105263,0.5526315789473684,0.8947368421052632,0.575,1.0,0.11224489795918367,0.23809523809523808,15.0,,,,0.0
4,0.06462353082755025,0.14081632653061224,69.0,490.0,98.0,0.0,0.3170731707317073,0.3170731707317073,0.49186991869918695,0.7317073170731707,0.5528455284552846,1.0,0.1326530612244898,0.265625,17.0,,,,0.0
5,0.06626820169280757,0.0836734693877551,41.0,490.0,98.0,0.0,0.2413793103448276,0.2413793103448276,0.43678160919540227,0.6551724137931034,0.514367816091954,1.0,0.061224489795918366,0.2602739726027397,19.0,,,,0.0
6,0.06871515102892214,0.12448979591836734,61.0,490.0,98.0,0.0,0.4117647058823529,0.4117647058823529,0.5980392156862745,0.8823529411764706,0.6230392156862744,1.0,0.1326530612244898,0.24489795918367346,12.0,,,,0.0
7,0.07160335352400818,0.1469387755102041,72.0,490.0,98.0,0.0,0.2894736842105263,0.2894736842105263,0.4298245614035087,0.631578947368421,0.5114035087719299,1.0,0.10204081632653061,0.28205128205128205,11.0,,,,0.0
8,0.0744113281720085,0.14285714285714285,70.0,490.0,98.0,0.0,0.25,0.25,0.4351851851851852,0.6666666666666666,0.5087962962962963,1.0,0.09183673469387756,0.30952380952380953,13.0,,,,0.0
9,0.07649725219623732,0.10612244897959183,52.0,490.0,98.0,0.0,0.11764705882352941,0.11764705882352941,0.3284313725490196,0.6470588235294118,0.40637254901960784,1.0,0.04081632653061224,0.26666666666666666,16.0,,,,0.0
10,0.07806169521440892,0.07959183673469387,39.0,490.0,98.0,0.0,0.05714285714285714,0.05714285714285714,0.15238095238095237,0.2857142857142857,0.3109523809523809,1.0,0.02040816326530612,0.27450980392156865,14.0,2.372340425531915,0.34144358527550916,1.185779783376661,0.0
11,0.08010750531509488,0.10408163265306122,51.0,490.0,98.0,0.0,0.05714285714285714,0.05714285714285714,0.2333333333333333,0.4857142857142857,0.3433333333333333,1.0,0.02040816326530612,0.2962962962962963,16.0,,,,0.0
