C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4000  prec@K=0.0008  accepted=12  loss=0.5934  (19.4s)
Round    2/30  coverage=0.4000  prec@K=0.0005  accepted=7  loss=0.5814  (53.2s)
Round    3/30  coverage=0.4001  prec@K=0.0007  accepted=11  loss=0.5603  (51.7s)
Round    4/30  coverage=0.4001  prec@K=0.0004  accepted=6  loss=0.5287  (54.0s)
Round    5/30  coverage=0.4001  prec@K=0.0010  accepted=15  loss=0.4902  (30.7s)
Round    6/30  coverage=0.4001  prec@K=0.0007  accepted=10  loss=0.4414  (32.4s)
Round    7/30  coverage=0.4001  prec@K=0.0009  accepted=13  loss=0.3925  (36.1s)
Round    8/30  coverage=0.4002  prec@K=0.0007  accepted=10  loss=0.3430  (37.9s)
Round    9/30  coverage=0.4002  prec@K=0.0007  accepted=10  loss=0.2953  (75.6s)
Round   10/30  coverage=0.4002  prec@K=0.0002  accepted=3  loss=0.2489  (67.8s)
Round   11/30  coverage=0.4002  prec@K=0.0002  accepted=3  loss=0.2071  (73.8s)
Round   12/30  coverage=0.4002  prec@K=0.0004  accepted=6  loss=0.1724  (51.3s)
Round   13/30  coverage=0.4002  prec@K=0.0003  accepted=5  loss=0.1403  (52.4s)
Round   14/30  coverage=0.4002  prec@K=0.0001  accepted=1  loss=0.1117  (110.3s)
Round   15/30  coverage=0.4002  prec@K=0.0004  accepted=6  loss=0.0939  (59.0s)
Round   16/30  coverage=0.4002  prec@K=0.0001  accepted=2  loss=0.0734  (93.2s)
Round   17/30  coverage=0.4002  prec@K=0.0007  accepted=10  loss=0.0671  (64.4s)
Round   18/30  coverage=0.4002  prec@K=0.0003  accepted=5  loss=0.0544  (64.5s)
Round   19/30  coverage=0.4003  prec@K=0.0004  accepted=6  loss=0.0470  (67.9s)
Round   20/30  coverage=0.4003  prec@K=0.0007  accepted=10  loss=0.0474  (70.5s)
Round   21/30  coverage=0.4003  prec@K=0.0001  accepted=2  loss=0.0335  (116.5s)
Round   22/30  coverage=0.4003  prec@K=0.0003  accepted=5  loss=0.0342  (189.7s)
Round   23/30  coverage=0.4003  prec@K=0.0007  accepted=10  loss=0.0388  (189.9s)
Round   24/30  coverage=0.4003  prec@K=0.0005  accepted=7  loss=0.0325  (190.1s)
Round   25/30  coverage=0.4003  prec@K=0.0005  accepted=8  loss=0.0325  (192.4s)
Round   26/30  coverage=0.4003  prec@K=0.0001  accepted=1  loss=0.0236  (179.7s)
Round   27/30  coverage=0.4003  prec@K=0.0001  accepted=2  loss=0.0241  (179.2s)
Round   28/30  coverage=0.4003  prec@K=0.0002  accepted=3  loss=0.0255  (212.1s)
Round   29/30  coverage=0.4004  prec@K=0.0002  accepted=3  loss=0.0247  (169.3s)
Round   30/30  coverage=0.4004  prec@K=0.0003  accepted=5  loss=0.0278  (245.3s)

结果已写入 results\online\algo_sweep_sx_askubuntu_v2_ir40_s3\sx_askubuntu_gnn_concat/rounds.csv
