C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4000  prec@K=0.0012  accepted=17  loss=nan  (16.0s)
Round    2/30  coverage=0.4001  prec@K=0.0007  accepted=11  loss=nan  (15.0s)
Round    3/30  coverage=0.4001  prec@K=0.0008  accepted=12  loss=nan  (18.4s)
Round    4/30  coverage=0.4001  prec@K=0.0010  accepted=15  loss=nan  (20.8s)
Round    5/30  coverage=0.4001  prec@K=0.0008  accepted=12  loss=nan  (23.7s)
Round    6/30  coverage=0.4002  prec@K=0.0011  accepted=16  loss=nan  (26.5s)
Round    7/30  coverage=0.4002  prec@K=0.0015  accepted=22  loss=nan  (29.1s)
Round    8/30  coverage=0.4002  prec@K=0.0020  accepted=30  loss=nan  (32.6s)
Round    9/30  coverage=0.4003  prec@K=0.0007  accepted=10  loss=nan  (33.5s)
Round   10/30  coverage=0.4003  prec@K=0.0005  accepted=8  loss=nan  (38.7s)
Round   11/30  coverage=0.4003  prec@K=0.0007  accepted=11  loss=nan  (49.6s)
Round   12/30  coverage=0.4003  prec@K=0.0007  accepted=10  loss=nan  (43.4s)
Round   13/30  coverage=0.4004  prec@K=0.0014  accepted=20  loss=nan  (44.3s)
Round   14/30  coverage=0.4004  prec@K=0.0007  accepted=11  loss=nan  (47.8s)
Round   15/30  coverage=0.4004  prec@K=0.0007  accepted=10  loss=nan  (50.0s)
Round   16/30  coverage=0.4004  prec@K=0.0007  accepted=11  loss=nan  (53.4s)
Round   17/30  coverage=0.4005  prec@K=0.0016  accepted=24  loss=nan  (55.9s)
Round   18/30  coverage=0.4005  prec@K=0.0003  accepted=5  loss=nan  (59.8s)
Round   19/30  coverage=0.4005  prec@K=0.0007  accepted=11  loss=nan  (60.7s)
Round   20/30  coverage=0.4005  prec@K=0.0010  accepted=15  loss=nan  (63.1s)
Round   21/30  coverage=0.4005  prec@K=0.0007  accepted=10  loss=nan  (69.5s)
Round   22/30  coverage=0.4006  prec@K=0.0008  accepted=11  loss=nan  (67.7s)
Round   23/30  coverage=0.4006  prec@K=0.0006  accepted=9  loss=nan  (73.7s)
Round   24/30  coverage=0.4006  prec@K=0.0006  accepted=9  loss=nan  (74.1s)
Round   25/30  coverage=0.4006  prec@K=0.0010  accepted=15  loss=nan  (76.2s)
Round   26/30  coverage=0.4006  prec@K=0.0005  accepted=8  loss=nan  (81.5s)
Round   27/30  coverage=0.4007  prec@K=0.0014  accepted=21  loss=nan  (88.4s)
Round   28/30  coverage=0.4007  prec@K=0.0008  accepted=12  loss=nan  (90.6s)
Round   29/30  coverage=0.4007  prec@K=0.0009  accepted=14  loss=nan  (96.3s)
Round   30/30  coverage=0.4007  prec@K=0.0006  accepted=9  loss=nan  (100.6s)

结果已写入 results\online\algo_sweep_sx_askubuntu_v2_ir40_s3\sx_askubuntu_aa/rounds.csv
