C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2500  prec@K=0.0013  accepted=23  loss=0.6850  (187.7s)
Round    2/30  coverage=0.2501  prec@K=0.0011  accepted=20  loss=0.6822  (181.8s)
Round    3/30  coverage=0.2501  prec@K=0.0004  accepted=7  loss=0.6800  (181.1s)
Round    4/30  coverage=0.2501  prec@K=0.0009  accepted=17  loss=0.6770  (104.6s)
Round    5/30  coverage=0.2501  prec@K=0.0007  accepted=13  loss=0.6738  (102.0s)
Round    6/30  coverage=0.2501  prec@K=0.0011  accepted=20  loss=0.6714  (113.0s)
Round    7/30  coverage=0.2501  prec@K=0.0008  accepted=15  loss=0.6697  (112.6s)
Round    8/30  coverage=0.2502  prec@K=0.0008  accepted=14  loss=0.6664  (116.3s)
Round    9/30  coverage=0.2502  prec@K=0.0009  accepted=17  loss=0.6642  (109.9s)
Round   10/30  coverage=0.2502  prec@K=0.0008  accepted=15  loss=0.6625  (119.1s)
Round   11/30  coverage=0.2502  prec@K=0.0008  accepted=15  loss=0.6597  (135.3s)
Round   12/30  coverage=0.2502  prec@K=0.0008  accepted=15  loss=0.6563  (126.3s)
Round   13/30  coverage=0.2502  prec@K=0.0005  accepted=9  loss=0.6539  (256.2s)
Round   14/30  coverage=0.2502  prec@K=0.0004  accepted=8  loss=0.6509  (155.4s)
Round   15/30  coverage=0.2503  prec@K=0.0009  accepted=16  loss=0.6489  (147.9s)
Round   16/30  coverage=0.2503  prec@K=0.0010  accepted=18  loss=0.6469  (165.1s)
Round   17/30  coverage=0.2503  prec@K=0.0004  accepted=8  loss=0.6444  (180.3s)
Round   18/30  coverage=0.2503  prec@K=0.0011  accepted=19  loss=0.6413  (271.1s)
Round   19/30  coverage=0.2503  prec@K=0.0006  accepted=10  loss=0.6388  (191.4s)
Round   20/30  coverage=0.2503  prec@K=0.0007  accepted=13  loss=0.6364  (198.9s)
Round   21/30  coverage=0.2503  prec@K=0.0002  accepted=4  loss=0.6325  (174.5s)
Round   22/30  coverage=0.2504  prec@K=0.0008  accepted=15  loss=0.6325  (165.6s)
Round   23/30  coverage=0.2504  prec@K=0.0008  accepted=14  loss=0.6296  (178.7s)
Round   24/30  coverage=0.2504  prec@K=0.0005  accepted=9  loss=0.6264  (175.6s)
Round   25/30  coverage=0.2504  prec@K=0.0007  accepted=12  loss=0.6241  (152.5s)
Round   26/30  coverage=0.2504  prec@K=0.0004  accepted=8  loss=0.6224  (156.6s)
Round   27/30  coverage=0.2504  prec@K=0.0007  accepted=13  loss=0.6188  (154.3s)
Round   28/30  coverage=0.2504  prec@K=0.0006  accepted=11  loss=0.6181  (160.6s)
Round   29/30  coverage=0.2505  prec@K=0.0008  accepted=14  loss=0.6141  (155.2s)
Round   30/30  coverage=0.2505  prec@K=0.0009  accepted=16  loss=0.6124  (159.5s)

结果已写入 results\online\algo_sweep_sx_superuser_v2_constlr5e5_s0\sx_superuser_gnn_concat/rounds.csv
