=== dnc_email_seal_full_s42  started 2026-05-10T00:58:52 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.6023  prec@K=0.0072  accepted=13  auc=0.7902  uauc=0.7758  loss=0.6692  (5.2s)
Round    2/30  coverage=0.6049  prec@K=0.0077  accepted=14  auc=0.8923  uauc=0.7557  loss=0.6688  (4.1s)
Round    3/30  coverage=0.6065  prec@K=0.0050  accepted=9  auc=0.7135  uauc=0.5370  loss=0.6688  (4.0s)
Round    4/30  coverage=0.6116  prec@K=0.0153  accepted=28  auc=0.8403  uauc=0.6082  loss=0.6694  (4.2s)
Round    5/30  coverage=0.6130  prec@K=0.0045  accepted=8  auc=0.9089  uauc=0.5486  loss=0.6682  (3.7s)
Round    6/30  coverage=0.6148  prec@K=0.0055  accepted=10  auc=0.8784  uauc=0.6667  loss=0.6682  (4.3s)
Round    7/30  coverage=0.6159  prec@K=0.0033  accepted=6  auc=0.7324  uauc=0.6333  loss=0.6678  (4.8s)
Round    8/30  coverage=0.6179  prec@K=0.0060  accepted=11  auc=0.8055  uauc=0.6788  loss=0.6683  (5.8s)
Round    9/30  coverage=0.6188  prec@K=0.0028  accepted=5  auc=0.8631  uauc=0.8667  loss=0.6676  (4.5s)
Round   10/30  coverage=0.6197  prec@K=0.0028  accepted=5  auc=0.9389  uauc=0.6128  loss=0.6671  (4.2s)
Round   11/30  coverage=0.6206  prec@K=0.0028  accepted=5  auc=0.8953  uauc=0.5333  loss=0.6672  (4.6s)
Round   12/30  coverage=0.6212  prec@K=0.0017  accepted=3  auc=0.7278  uauc=0.6667  loss=0.6667  (4.1s)
Round   13/30  coverage=0.6230  prec@K=0.0054  accepted=10  auc=0.8996  uauc=0.8407  loss=0.6671  (4.2s)
Round   14/30  coverage=0.6246  prec@K=0.0050  accepted=9  auc=0.7209  uauc=0.4783  loss=0.6667  (4.0s)
Round   15/30  coverage=0.6255  prec@K=0.0028  accepted=5  auc=0.7567  uauc=0.5599  loss=0.6663  (4.1s)
Round   16/30  coverage=0.6264  prec@K=0.0028  accepted=5  auc=0.8878  uauc=0.7361  loss=0.6662  (4.1s)
Round   17/30  coverage=0.6273  prec@K=0.0028  accepted=5  auc=0.5082  uauc=0.6444  loss=0.6660  (4.1s)
Round   18/30  coverage=0.6288  prec@K=0.0044  accepted=8  auc=0.5849  uauc=0.5961  loss=0.6660  (3.8s)
Round   19/30  coverage=0.6295  prec@K=0.0022  accepted=4  auc=0.4585  uauc=0.5208  loss=0.6657  (3.9s)
Round   20/30  coverage=0.6297  prec@K=0.0006  accepted=1  auc=0.9945  uauc=1.0000  loss=0.6654  (4.1s)
Round   21/30  coverage=0.6302  prec@K=0.0016  accepted=3  auc=0.7156  uauc=0.6481  loss=0.6654  (4.1s)
Round   22/30  coverage=0.6313  prec@K=0.0033  accepted=6  auc=0.5238  uauc=0.5185  loss=0.6654  (4.1s)
Round   23/30  coverage=0.6320  prec@K=0.0022  accepted=4  auc=0.7075  uauc=0.8135  loss=0.6651  (4.1s)
Round   24/30  coverage=0.6328  prec@K=0.0022  accepted=4  auc=0.7370  uauc=0.2940  loss=0.6650  (4.1s)
Round   25/30  coverage=0.6330  prec@K=0.0006  accepted=1  auc=0.3511  uauc=0.1111  loss=0.6647  (3.9s)
Round   26/30  coverage=0.6340  prec@K=0.0033  accepted=6  auc=0.3911  uauc=0.6944  loss=0.6645  (4.0s)
Round   27/30  coverage=0.6346  prec@K=0.0017  accepted=3  auc=0.3471  uauc=0.5185  loss=0.6644  (4.1s)
Round   28/30  coverage=0.6353  prec@K=0.0022  accepted=4  auc=0.4997  uauc=0.7222  loss=0.6644  (3.8s)
Round   29/30  coverage=0.6362  prec@K=0.0028  accepted=5  auc=0.7253  uauc=0.6444  loss=0.6643  (3.9s)
Round   30/30  coverage=0.6373  prec@K=0.0033  accepted=6  auc=0.6249  uauc=0.8889  loss=0.6640  (4.6s)

结果已写入 results\orchestrator\runs\seal_full_compare\dnc_email\seal_full_s42/rounds.csv
