=== dnc_email_seal_s1  started 2026-05-10T00:54:11 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.6016  prec@K=0.0050  accepted=9  auc=0.5562  uauc=0.4167  loss=0.7580  (3.0s)
Round    2/30  coverage=0.6018  prec@K=0.0006  accepted=1  auc=0.3609  uauc=0.5000  loss=0.7533  (2.1s)
Round    3/30  coverage=0.6025  prec@K=0.0022  accepted=4  auc=0.5133  uauc=0.4583  loss=0.7601  (1.7s)
Round    4/30  coverage=0.6030  prec@K=0.0017  accepted=3  auc=0.1962  uauc=0.2222  loss=0.7578  (1.8s)
Round    5/30  coverage=0.6041  prec@K=0.0033  accepted=6  auc=0.5445  uauc=0.3278  loss=0.7554  (2.2s)
Round    6/30  coverage=0.6049  prec@K=0.0022  accepted=4  auc=0.0459  uauc=0.6944  loss=0.7611  (1.9s)
Round    7/30  coverage=0.6056  prec@K=0.0022  accepted=4  auc=0.6509  uauc=0.6667  loss=0.7535  (2.2s)
Round    8/30  coverage=0.6069  prec@K=0.0039  accepted=7  auc=0.2399  uauc=0.5397  loss=0.7465  (2.1s)
Round    9/30  coverage=0.6078  prec@K=0.0028  accepted=5  auc=0.3114  uauc=0.6667  loss=0.7554  (2.0s)
Round   10/30  coverage=0.6085  prec@K=0.0022  accepted=4  auc=0.2345  uauc=0.5833  loss=0.7537  (2.3s)
Round   11/30  coverage=0.6090  prec@K=0.0017  accepted=3  auc=0.1204  uauc=0.2593  loss=0.7546  (2.3s)
Round   12/30  coverage=0.6105  prec@K=0.0044  accepted=8  auc=0.1199  uauc=0.5794  loss=0.7448  (2.3s)
Round   13/30  coverage=0.6114  prec@K=0.0028  accepted=5  auc=0.2841  uauc=0.2528  loss=0.7539  (2.5s)
Round   14/30  coverage=0.6127  prec@K=0.0039  accepted=7  auc=0.3668  uauc=0.4708  loss=0.7567  (2.1s)
Round   15/30  coverage=0.6128  prec@K=0.0006  accepted=1  auc=0.8222  uauc=0.5000  loss=0.7608  (1.8s)
Round   16/30  coverage=0.6134  prec@K=0.0017  accepted=3  auc=0.6459  uauc=0.6852  loss=0.7487  (2.0s)
Round   17/30  coverage=0.6137  prec@K=0.0011  accepted=2  auc=0.0030  uauc=0.1250  loss=0.7459  (2.1s)
Round   18/30  coverage=0.6146  prec@K=0.0028  accepted=5  auc=0.3588  uauc=0.8148  loss=0.7506  (2.4s)
Round   19/30  coverage=0.6161  prec@K=0.0043  accepted=8  auc=0.0556  uauc=0.7008  loss=0.7437  (2.5s)
Round   20/30  coverage=0.6166  prec@K=0.0016  accepted=3  auc=0.0055  uauc=0.6111  loss=0.7371  (2.3s)
Round   21/30  coverage=0.6170  prec@K=0.0011  accepted=2  auc=0.4746  uauc=0.5000  loss=0.7487  (1.9s)
Round   22/30  coverage=0.6170  prec@K=0.0000  accepted=0  loss=0.7523  (1.8s)
Round   23/30  coverage=0.6175  prec@K=0.0017  accepted=3  auc=0.0605  uauc=0.4074  loss=0.7527  (2.1s)
Round   24/30  coverage=0.6186  prec@K=0.0034  accepted=6  auc=0.0302  uauc=0.4875  loss=0.7407  (2.1s)
Round   25/30  coverage=0.6192  prec@K=0.0017  accepted=3  auc=0.3103  uauc=0.6852  loss=0.7417  (2.1s)
Round   26/30  coverage=0.6201  prec@K=0.0028  accepted=5  auc=0.3217  uauc=0.3906  loss=0.7504  (2.0s)
Round   27/30  coverage=0.6208  prec@K=0.0023  accepted=4  auc=0.0181  uauc=0.7500  loss=0.7387  (2.3s)
Round   28/30  coverage=0.6210  prec@K=0.0006  accepted=1  auc=0.0321  uauc=0.8889  loss=0.7487  (2.2s)
Round   29/30  coverage=0.6221  prec@K=0.0033  accepted=6  auc=0.1100  uauc=0.4385  loss=0.7413  (2.4s)
Round   30/30  coverage=0.6228  prec@K=0.0022  accepted=4  auc=0.0238  uauc=0.5231  loss=0.7516  (2.0s)

结果已写入 results\orchestrator\runs\seal_full_compare\dnc_email\seal_s1/rounds.csv
