=== sx_mathoverflow_graphsage_emb_s42  started 2026-05-07T18:09:18 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4000  prec@K=0.0030  accepted=7  auc=0.1188  uauc=0.3651  loss=0.7123  (5.1s)
Round    2/30  coverage=0.4001  prec@K=0.0030  accepted=7  auc=0.1027  uauc=0.6429  loss=0.7118  (2.2s)
Round    3/30  coverage=0.4001  prec@K=0.0029  accepted=7  auc=0.1199  uauc=0.4683  loss=0.7115  (2.6s)
Round    4/30  coverage=0.4001  prec@K=0.0013  accepted=3  auc=0.3524  uauc=0.5000  loss=0.7115  (2.5s)
Round    5/30  coverage=0.4001  prec@K=0.0029  accepted=7  auc=0.1783  uauc=0.7063  loss=0.7110  (2.5s)
Round    6/30  coverage=0.4002  prec@K=0.0025  accepted=6  auc=0.0949  uauc=0.4907  loss=0.7110  (2.3s)
Round    7/30  coverage=0.4002  prec@K=0.0025  accepted=6  auc=0.0839  uauc=0.7315  loss=0.7109  (2.6s)
Round    8/30  coverage=0.4002  prec@K=0.0021  accepted=5  auc=0.1303  uauc=0.9815  loss=0.7104  (2.4s)
Round    9/30  coverage=0.4002  prec@K=0.0033  accepted=8  auc=0.0919  uauc=0.6181  loss=0.7101  (2.6s)
Round   10/30  coverage=0.4003  prec@K=0.0021  accepted=5  auc=0.1718  uauc=0.6556  loss=0.7102  (2.4s)
Round   11/30  coverage=0.4003  prec@K=0.0021  accepted=5  auc=0.1606  uauc=0.6889  loss=0.7101  (4.5s)
Round   12/30  coverage=0.4003  prec@K=0.0029  accepted=7  auc=0.1564  uauc=0.6852  loss=0.7099  (2.6s)
Round   13/30  coverage=0.4003  prec@K=0.0029  accepted=7  auc=0.1530  uauc=0.7460  loss=0.7093  (2.5s)
Round   14/30  coverage=0.4004  prec@K=0.0021  accepted=5  auc=0.1605  uauc=0.4000  loss=0.7095  (2.6s)
Round   15/30  coverage=0.4004  prec@K=0.0038  accepted=9  auc=0.1026  uauc=0.4259  loss=0.7090  (2.8s)
Round   16/30  coverage=0.4004  prec@K=0.0025  accepted=6  auc=0.0655  uauc=0.4444  loss=0.7090  (2.6s)
Round   17/30  coverage=0.4004  prec@K=0.0004  accepted=1  auc=0.0743  uauc=1.0000  loss=0.7095  (2.2s)
Round   18/30  coverage=0.4004  prec@K=0.0004  accepted=1  auc=0.0228  uauc=0.3333  loss=0.7091  (2.5s)
Round   19/30  coverage=0.4005  prec@K=0.0042  accepted=10  auc=0.1417  uauc=0.5563  loss=0.7082  (2.7s)
Round   20/30  coverage=0.4005  prec@K=0.0038  accepted=9  auc=0.1443  uauc=0.7491  loss=0.7078  (2.8s)
Round   21/30  coverage=0.4005  prec@K=0.0017  accepted=4  auc=0.0868  uauc=0.5556  loss=0.7082  (4.8s)
Round   22/30  coverage=0.4006  prec@K=0.0025  accepted=6  auc=0.1165  uauc=0.7861  loss=0.7078  (2.9s)
Round   23/30  coverage=0.4006  prec@K=0.0055  accepted=13  auc=0.1702  uauc=0.6094  loss=0.7074  (3.2s)
Round   24/30  coverage=0.4006  prec@K=0.0017  accepted=4  auc=0.0950  uauc=0.7083  loss=0.7077  (2.8s)
Round   25/30  coverage=0.4007  prec@K=0.0029  accepted=7  auc=0.0995  uauc=0.8206  loss=0.7071  (2.8s)
Round   26/30  coverage=0.4007  prec@K=0.0042  accepted=10  auc=0.1443  uauc=0.6196  loss=0.7066  (2.8s)
Round   27/30  coverage=0.4007  prec@K=0.0004  accepted=1  auc=0.1333  uauc=0.8889  loss=0.7069  (2.7s)
Round   28/30  coverage=0.4007  prec@K=0.0021  accepted=5  auc=0.2238  uauc=0.8281  loss=0.7061  (2.8s)
Round   29/30  coverage=0.4008  prec@K=0.0012  accepted=3  auc=0.1274  uauc=0.7778  loss=0.7060  (2.9s)
Round   30/30  coverage=0.4008  prec@K=0.0025  accepted=6  auc=0.1487  uauc=0.5486  loss=0.7066  (2.8s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5_multiseed\sx_mathoverflow\graphsage_emb_s42/rounds.csv
