=== college_msg_gnn_sum_h8_s2  started 2026-05-07T15:29:20 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4005  prec@K=0.0061  accepted=11  auc=0.1761  uauc=0.4250  loss=0.5275  (4.0s)
Round    2/30  coverage=0.4010  prec@K=0.0055  accepted=10  auc=0.3419  uauc=0.4889  loss=0.5269  (3.6s)
Round    3/30  coverage=0.4015  prec@K=0.0054  accepted=10  auc=0.2712  uauc=0.4815  loss=0.5263  (3.5s)
Round    4/30  coverage=0.4018  prec@K=0.0033  accepted=6  auc=0.4389  uauc=0.5847  loss=0.5246  (3.5s)
Round    5/30  coverage=0.4025  prec@K=0.0082  accepted=15  auc=0.2753  uauc=0.5060  loss=0.5268  (3.2s)
Round    6/30  coverage=0.4028  prec@K=0.0033  accepted=6  auc=0.3322  uauc=0.5185  loss=0.5248  (3.3s)
Round    7/30  coverage=0.4029  prec@K=0.0011  accepted=2  auc=0.4731  uauc=0.5000  loss=0.5227  (4.8s)
Round    8/30  coverage=0.4033  prec@K=0.0039  accepted=7  auc=0.3029  uauc=0.4286  loss=0.5239  (4.7s)
Round    9/30  coverage=0.4037  prec@K=0.0044  accepted=8  auc=0.2275  uauc=0.5635  loss=0.5243  (4.6s)
Round   10/30  coverage=0.4039  prec@K=0.0027  accepted=5  auc=0.3899  uauc=0.5000  loss=0.5218  (4.3s)
Round   11/30  coverage=0.4044  prec@K=0.0050  accepted=9  auc=0.2572  uauc=0.5086  loss=0.5229  (4.9s)
Round   12/30  coverage=0.4047  prec@K=0.0033  accepted=6  auc=0.3966  uauc=0.5000  loss=0.5219  (4.1s)
Round   13/30  coverage=0.4050  prec@K=0.0038  accepted=7  auc=0.4141  uauc=0.5417  loss=0.5220  (4.9s)
Round   14/30  coverage=0.4053  prec@K=0.0033  accepted=6  auc=0.4384  uauc=0.6111  loss=0.5212  (4.6s)
Round   15/30  coverage=0.4057  prec@K=0.0044  accepted=8  auc=0.3889  uauc=0.5179  loss=0.5216  (4.7s)
Round   16/30  coverage=0.4059  prec@K=0.0022  accepted=4  auc=0.4317  uauc=0.5000  loss=0.5200  (4.5s)
Round   17/30  coverage=0.4062  prec@K=0.0033  accepted=6  auc=0.4482  uauc=0.4444  loss=0.5202  (3.9s)
Round   18/30  coverage=0.4064  prec@K=0.0022  accepted=4  auc=0.3031  uauc=0.4028  loss=0.5197  (4.2s)
Round   19/30  coverage=0.4070  prec@K=0.0065  accepted=12  auc=0.3368  uauc=0.5253  loss=0.5213  (3.7s)
Round   20/30  coverage=0.4074  prec@K=0.0044  accepted=8  auc=0.3767  uauc=0.5000  loss=0.5204  (3.4s)
Round   21/30  coverage=0.4075  prec@K=0.0017  accepted=3  auc=0.2015  uauc=0.5185  loss=0.5177  (2.8s)
Round   22/30  coverage=0.4077  prec@K=0.0022  accepted=4  auc=0.3440  uauc=0.5000  loss=0.5181  (2.8s)
Round   23/30  coverage=0.4081  prec@K=0.0045  accepted=8  auc=0.3620  uauc=0.5000  loss=0.5192  (2.8s)
Round   24/30  coverage=0.4084  prec@K=0.0033  accepted=6  auc=0.4178  uauc=0.5167  loss=0.5178  (2.8s)
Round   25/30  coverage=0.4088  prec@K=0.0044  accepted=8  auc=0.2648  uauc=0.5000  loss=0.5182  (3.1s)
Round   26/30  coverage=0.4091  prec@K=0.0033  accepted=6  auc=0.3889  uauc=0.4222  loss=0.5171  (2.5s)
Round   27/30  coverage=0.4094  prec@K=0.0039  accepted=7  auc=0.2976  uauc=0.4184  loss=0.5165  (2.9s)
Round   28/30  coverage=0.4096  prec@K=0.0022  accepted=4  auc=0.2062  uauc=0.4167  loss=0.5152  (2.9s)
Round   29/30  coverage=0.4099  prec@K=0.0033  accepted=6  auc=0.3848  uauc=0.5000  loss=0.5160  (2.9s)
Round   30/30  coverage=0.4103  prec@K=0.0039  accepted=7  auc=0.4451  uauc=0.5000  loss=0.5151  (2.8s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5_multiseed\college_msg\gnn_sum_h8_s2/rounds.csv
