=== dnc_email_gnn_sum_h8_s1  started 2026-05-07T13:20:59 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4038  prec@K=0.0122  accepted=22  auc=0.3754  uauc=0.5874  loss=0.7995  (1.6s)
Round    2/30  coverage=0.4080  prec@K=0.0124  accepted=23  auc=0.5465  uauc=0.8320  loss=0.8000  (0.8s)
Round    3/30  coverage=0.4098  prec@K=0.0055  accepted=10  auc=0.7325  uauc=0.7471  loss=0.8033  (0.7s)
Round    4/30  coverage=0.4113  prec@K=0.0044  accepted=8  auc=0.7012  uauc=0.4604  loss=0.8040  (0.9s)
Round    5/30  coverage=0.4140  prec@K=0.0082  accepted=15  auc=0.6504  uauc=0.8401  loss=0.8010  (0.7s)
Round    6/30  coverage=0.4160  prec@K=0.0060  accepted=11  auc=0.6951  uauc=0.8387  loss=0.8025  (0.9s)
Round    7/30  coverage=0.4187  prec@K=0.0082  accepted=15  auc=0.6377  uauc=0.7125  loss=0.8019  (0.8s)
Round    8/30  coverage=0.4202  prec@K=0.0043  accepted=8  auc=0.7786  uauc=0.6766  loss=0.8024  (0.8s)
Round    9/30  coverage=0.4211  prec@K=0.0027  accepted=5  auc=0.4621  uauc=0.6059  loss=0.8033  (0.8s)
Round   10/30  coverage=0.4236  prec@K=0.0077  accepted=14  auc=0.4163  uauc=0.5486  loss=0.8000  (0.9s)
Round   11/30  coverage=0.4245  prec@K=0.0027  accepted=5  auc=0.5963  uauc=0.7535  loss=0.8034  (0.9s)
Round   12/30  coverage=0.4265  prec@K=0.0060  accepted=11  auc=0.4847  uauc=0.6146  loss=0.7997  (0.8s)
Round   13/30  coverage=0.4272  prec@K=0.0022  accepted=4  auc=0.5835  uauc=0.5357  loss=0.8039  (0.8s)
Round   14/30  coverage=0.4303  prec@K=0.0094  accepted=17  auc=0.7228  uauc=0.6743  loss=0.7962  (0.9s)
Round   15/30  coverage=0.4303  prec@K=0.0000  accepted=0  loss=0.8058  (0.7s)
Round   16/30  coverage=0.4312  prec@K=0.0028  accepted=5  auc=0.6883  uauc=0.5000  loss=0.8002  (0.9s)
Round   17/30  coverage=0.4325  prec@K=0.0038  accepted=7  auc=0.7093  uauc=0.6190  loss=0.8002  (1.0s)
Round   18/30  coverage=0.4338  prec@K=0.0038  accepted=7  auc=0.7151  uauc=0.5582  loss=0.8001  (1.1s)
Round   19/30  coverage=0.4367  prec@K=0.0086  accepted=16  auc=0.2343  uauc=0.6192  loss=0.7969  (0.9s)
Round   20/30  coverage=0.4379  prec@K=0.0038  accepted=7  auc=0.5854  uauc=0.5715  loss=0.7989  (1.1s)
Round   21/30  coverage=0.4386  prec@K=0.0022  accepted=4  auc=0.7240  uauc=0.3452  loss=0.8007  (0.9s)
Round   22/30  coverage=0.4396  prec@K=0.0027  accepted=5  auc=0.5785  uauc=0.8016  loss=0.7995  (1.0s)
Round   23/30  coverage=0.4408  prec@K=0.0038  accepted=7  auc=0.3346  uauc=0.6382  loss=0.7971  (1.0s)
Round   24/30  coverage=0.4417  prec@K=0.0027  accepted=5  auc=0.1581  uauc=0.5243  loss=0.7979  (1.0s)
Round   25/30  coverage=0.4425  prec@K=0.0022  accepted=4  auc=0.7122  uauc=0.5833  loss=0.7981  (1.0s)
Round   26/30  coverage=0.4430  prec@K=0.0016  accepted=3  auc=0.6148  uauc=0.4219  loss=0.7989  (1.1s)
Round   27/30  coverage=0.4430  prec@K=0.0000  accepted=0  loss=0.8004  (1.1s)
Round   28/30  coverage=0.4441  prec@K=0.0032  accepted=6  auc=0.2248  uauc=0.6806  loss=0.7967  (1.1s)
Round   29/30  coverage=0.4454  prec@K=0.0038  accepted=7  auc=0.6291  uauc=0.5944  loss=0.7966  (1.0s)
Round   30/30  coverage=0.4461  prec@K=0.0022  accepted=4  auc=0.6262  uauc=0.4375  loss=0.7964  (1.2s)

结果已写入 results\orchestrator\runs\ir40_constlr5e5_multiseed\dnc_email\gnn_sum_h8_s1/rounds.csv
