round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
16,0.40014248440658734,0.0002701425001688391,4.0,14807.0,1572.0,0.0,0.0006361323155216285,0.11175710594315245,1557.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5555555555555555,1.0
17,0.4001590096599286,0.0006109564863213631,9.0,14731.0,1572.0,0.0,0.001272264631043257,0.11221406991799741,1560.0,,,,0.0,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.39285714285714285,0.5714285714285714,0.4540816326530612,1.0
18,0.4001663542169692,0.0002707092582566324,4.0,14776.0,1572.0,0.0,0.0006361323155216285,0.11189212451585138,1560.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48333333333333334,1.0,0.48333333333333334,1.0
19,0.4001810433310504,0.0005407597674733,8.0,14794.0,1572.0,0.0,0.0019083969465648854,0.11184541340420946,1557.0,,,,0.0,0.42857142857142855,0.42857142857142855,0.5,0.5714285714285714,0.5285714285714286,0.7142857142857143,0.5666666666666667,1.0
20,0.40018838788809097,0.0002701789935832489,4.0,14805.0,1572.0,0.0,0.0006361323155216285,0.11140469899307291,1560.0,2.877551020408163,0.06495032833125727,0.0005312501274887541,0.0,0.25,0.25,0.4583333333333333,0.75,0.4583333333333333,0.75,0.5,1.0
21,0.40019573244513157,0.00026917900403768504,4.0,14860.0,1572.0,0.0,0.001272264631043257,0.11085714285714286,1552.0,,,,0.0,0.5,0.5,0.5,0.5,0.5625,0.75,0.5875,1.0
22,0.4002085854199526,0.0004734528238079134,7.0,14785.0,1572.0,0.0,0.0006361323155216285,0.11176260278870218,1563.0,,,,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.3428571428571429,0.7142857142857143,0.38112244897959185,1.0
23,0.4002085854199526,0.0,0.0,14740.0,1572.0,0.0,0.0,0.11174867307416439,1558.0,,,,0.0,,,,,,,,
24,0.4002232745340338,0.0005365526492287056,8.0,14910.0,1572.0,0.0,0.001272264631043257,0.11116632356072975,1566.0,,,,0.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.46904761904761905,1.0,0.46904761904761905,1.0
25,0.40023979978737506,0.0006117870980898647,9.0,14711.0,1572.0,0.0,0.001272264631043257,0.11211794318590435,1559.0,,,,0.0,0.5,0.5,0.5833333333333333,0.75,0.5833333333333333,0.75,0.625,1.0
26,0.4002489804836758,0.0003364284753061499,5.0,14862.0,1572.0,0.0,0.0,0.11050390347764372,1557.0,,,,0.0,0.0,0.0,0.2333333333333333,0.6,0.2333333333333333,0.6,0.2869047619047619,1.0
27,0.40025816117997653,0.00033627009213800524,5.0,14869.0,1572.0,0.0,0.0006361323155216285,0.11103970294201657,1555.0,,,,0.0,0.2,0.2,0.3,0.4,0.3,0.4,0.3707936507936508,1.0
28,0.40026734187627727,0.00033588606744592236,5.0,14886.0,1572.0,0.0,0.0006361323155216285,0.11061349257126608,1556.0,,,,0.0,0.25,0.25,0.4583333333333333,0.75,0.4583333333333333,0.75,0.4833333333333333,1.0
29,0.40027101415479754,0.0001350621285791464,2.0,14808.0,1572.0,0.0,0.0006361323155216285,0.11176302232398397,1562.0,,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,1.0
