C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4001  prec@K=0.0084  accepted=20  loss=0.6584  (15.3s)
Round    2/30  coverage=0.4002  prec@K=0.0079  accepted=19  loss=0.6483  (8.3s)
Round    3/30  coverage=0.4002  prec@K=0.0029  accepted=7  loss=0.6308  (10.7s)
Round    4/30  coverage=0.4002  prec@K=0.0008  accepted=2  loss=0.6092  (12.9s)
Round    5/30  coverage=0.4002  prec@K=0.0004  accepted=1  loss=0.5880  (8.5s)
Round    6/30  coverage=0.4002  prec@K=0.0017  accepted=4  loss=0.5578  (8.2s)
Round    7/30  coverage=0.4002  prec@K=0.0008  accepted=2  loss=0.5292  (6.1s)
Round    8/30  coverage=0.4002  prec@K=0.0008  accepted=2  loss=0.4917  (6.2s)
Round    9/30  coverage=0.4003  prec@K=0.0030  accepted=7  loss=0.4652  (11.9s)
Round   10/30  coverage=0.4003  prec@K=0.0017  accepted=4  loss=0.4361  (6.7s)
Round   11/30  coverage=0.4003  prec@K=0.0009  accepted=2  loss=0.3989  (12.3s)
Round   12/30  coverage=0.4003  prec@K=0.0008  accepted=2  loss=0.3631  (26.3s)
Round   13/30  coverage=0.4003  prec@K=0.0013  accepted=3  loss=0.3394  (14.8s)
Round   14/30  coverage=0.4003  prec@K=0.0012  accepted=3  loss=0.3056  (12.2s)
Round   15/30  coverage=0.4003  prec@K=0.0008  accepted=2  loss=0.2743  (11.4s)
Round   16/30  coverage=0.4004  prec@K=0.0004  accepted=1  loss=0.2560  (10.5s)
Round   17/30  coverage=0.4004  prec@K=0.0004  accepted=1  loss=0.2287  (5.6s)
Round   18/30  coverage=0.4004  prec@K=0.0004  accepted=1  loss=0.2079  (5.3s)
Round   19/30  coverage=0.4004  prec@K=0.0008  accepted=2  loss=0.1961  (7.4s)
Round   20/30  coverage=0.4004  prec@K=0.0012  accepted=3  loss=0.1779  (6.1s)
Round   21/30  coverage=0.4004  prec@K=0.0008  accepted=2  loss=0.1659  (8.3s)
Round   22/30  coverage=0.4004  prec@K=0.0013  accepted=3  loss=0.1569  (6.1s)
Round   23/30  coverage=0.4004  prec@K=0.0012  accepted=3  loss=0.1478  (10.9s)
Round   24/30  coverage=0.4004  prec@K=0.0000  accepted=0  loss=0.1376  (9.0s)
Round   25/30  coverage=0.4004  prec@K=0.0021  accepted=5  loss=0.1411  (7.7s)
Round   26/30  coverage=0.4004  prec@K=0.0000  accepted=0  loss=0.1249  (13.8s)
Round   27/30  coverage=0.4004  prec@K=0.0004  accepted=1  loss=0.1260  (7.3s)
Round   28/30  coverage=0.4005  prec@K=0.0008  accepted=2  loss=0.1288  (6.0s)
Round   29/30  coverage=0.4005  prec@K=0.0000  accepted=0  loss=0.1215  (13.7s)
Round   30/30  coverage=0.4005  prec@K=0.0017  accepted=4  loss=0.1327  (3.6s)

结果已写入 results\online\algo_sweep_sx_mathoverflow_v2_ir40_s2\sx_mathoverflow_gnn_concat/rounds.csv
