C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4001  prec@K=0.0079  accepted=19  loss=0.6801  (8.4s)
Round    2/30  coverage=0.4002  prec@K=0.0075  accepted=18  loss=0.6709  (4.9s)
Round    3/30  coverage=0.4002  prec@K=0.0038  accepted=9  loss=0.6552  (5.8s)
Round    4/30  coverage=0.4002  prec@K=0.0042  accepted=10  loss=0.6294  (11.0s)
Round    5/30  coverage=0.4003  prec@K=0.0041  accepted=10  loss=0.6041  (9.7s)
Round    6/30  coverage=0.4003  prec@K=0.0025  accepted=6  loss=0.5699  (7.3s)
Round    7/30  coverage=0.4003  prec@K=0.0013  accepted=3  loss=0.5427  (13.6s)
Round    8/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5038  (8.1s)
Round    9/30  coverage=0.4004  prec@K=0.0026  accepted=6  loss=0.4815  (4.5s)
Round   10/30  coverage=0.4004  prec@K=0.0013  accepted=3  loss=0.4558  (14.8s)
Round   11/30  coverage=0.4004  prec@K=0.0004  accepted=1  loss=0.4218  (5.7s)
Round   12/30  coverage=0.4004  prec@K=0.0021  accepted=5  loss=0.3935  (3.3s)
Round   13/30  coverage=0.4004  prec@K=0.0008  accepted=2  loss=0.3706  (9.3s)
Round   14/30  coverage=0.4004  prec@K=0.0012  accepted=3  loss=0.3431  (8.7s)
Round   15/30  coverage=0.4004  prec@K=0.0008  accepted=2  loss=0.3164  (6.0s)
Round   16/30  coverage=0.4004  prec@K=0.0004  accepted=1  loss=0.3046  (4.1s)
Round   17/30  coverage=0.4004  prec@K=0.0008  accepted=2  loss=0.2819  (20.8s)
Round   18/30  coverage=0.4005  prec@K=0.0008  accepted=2  loss=0.2652  (18.8s)
Round   19/30  coverage=0.4005  prec@K=0.0004  accepted=1  loss=0.2525  (10.9s)
Round   20/30  coverage=0.4005  prec@K=0.0012  accepted=3  loss=0.2355  (23.8s)
Round   21/30  coverage=0.4005  prec@K=0.0000  accepted=0  loss=0.2233  (16.4s)
Round   22/30  coverage=0.4005  prec@K=0.0004  accepted=1  loss=0.2150  (14.6s)
Round   23/30  coverage=0.4005  prec@K=0.0012  accepted=3  loss=0.2093  (4.8s)
Round   24/30  coverage=0.4005  prec@K=0.0004  accepted=1  loss=0.2033  (16.8s)
Round   25/30  coverage=0.4005  prec@K=0.0008  accepted=2  loss=0.1943  (5.6s)
Round   26/30  coverage=0.4005  prec@K=0.0021  accepted=5  loss=0.1984  (7.2s)
Round   27/30  coverage=0.4005  prec@K=0.0004  accepted=1  loss=0.1889  (10.6s)
Round   28/30  coverage=0.4005  prec@K=0.0008  accepted=2  loss=0.1914  (12.3s)
Round   29/30  coverage=0.4005  prec@K=0.0004  accepted=1  loss=0.1865  (13.0s)
Round   30/30  coverage=0.4005  prec@K=0.0000  accepted=0  loss=0.1852  (16.1s)

结果已写入 results\online\algo_sweep_sx_mathoverflow_v2_ir40_s2\sx_mathoverflow_gnn_sum/rounds.csv
