C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4001  prec@K=0.0067  accepted=16  loss=nan  (2.5s)
Round    2/30  coverage=0.4001  prec@K=0.0063  accepted=15  loss=nan  (0.3s)
Round    3/30  coverage=0.4001  prec@K=0.0008  accepted=2  loss=nan  (0.3s)
Round    4/30  coverage=0.4002  prec@K=0.0025  accepted=6  loss=nan  (0.3s)
Round    5/30  coverage=0.4002  prec@K=0.0050  accepted=12  loss=nan  (0.3s)
Round    6/30  coverage=0.4003  prec@K=0.0029  accepted=7  loss=nan  (0.3s)
Round    7/30  coverage=0.4003  prec@K=0.0038  accepted=9  loss=nan  (0.3s)
Round    8/30  coverage=0.4003  prec@K=0.0042  accepted=10  loss=nan  (0.4s)
Round    9/30  coverage=0.4004  prec@K=0.0094  accepted=22  loss=nan  (0.4s)
Round   10/30  coverage=0.4005  prec@K=0.0042  accepted=10  loss=nan  (0.4s)
Round   11/30  coverage=0.4005  prec@K=0.0026  accepted=6  loss=nan  (2.8s)
Round   12/30  coverage=0.4006  prec@K=0.0063  accepted=15  loss=nan  (0.5s)
Round   13/30  coverage=0.4006  prec@K=0.0021  accepted=5  loss=nan  (0.5s)
Round   14/30  coverage=0.4006  prec@K=0.0033  accepted=8  loss=nan  (0.5s)
Round   15/30  coverage=0.4007  prec@K=0.0038  accepted=9  loss=nan  (0.5s)
Round   16/30  coverage=0.4007  prec@K=0.0030  accepted=7  loss=nan  (0.5s)
Round   17/30  coverage=0.4007  prec@K=0.0029  accepted=7  loss=nan  (0.5s)
Round   18/30  coverage=0.4008  prec@K=0.0025  accepted=6  loss=nan  (0.6s)
Round   19/30  coverage=0.4008  prec@K=0.0038  accepted=9  loss=nan  (0.6s)
Round   20/30  coverage=0.4008  prec@K=0.0049  accepted=12  loss=nan  (0.6s)
Round   21/30  coverage=0.4009  prec@K=0.0037  accepted=9  loss=nan  (3.1s)
Round   22/30  coverage=0.4009  prec@K=0.0050  accepted=12  loss=nan  (0.6s)
Round   23/30  coverage=0.4010  prec@K=0.0045  accepted=11  loss=nan  (0.6s)
Round   24/30  coverage=0.4010  prec@K=0.0042  accepted=10  loss=nan  (0.6s)
Round   25/30  coverage=0.4011  prec@K=0.0050  accepted=12  loss=nan  (0.7s)
Round   26/30  coverage=0.4011  prec@K=0.0034  accepted=8  loss=nan  (0.7s)
Round   27/30  coverage=0.4011  prec@K=0.0029  accepted=7  loss=nan  (0.8s)
Round   28/30  coverage=0.4012  prec@K=0.0054  accepted=13  loss=nan  (0.8s)
Round   29/30  coverage=0.4012  prec@K=0.0042  accepted=10  loss=nan  (0.7s)
Round   30/30  coverage=0.4013  prec@K=0.0017  accepted=4  loss=nan  (0.8s)

结果已写入 results\online\algo_sweep_sx_mathoverflow_v2_ir40_s2\sx_mathoverflow_jaccard/rounds.csv
