C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4000  prec@K=0.0029  accepted=7  loss=0.6351  (3.4s)
Round    2/30  coverage=0.4001  prec@K=0.0038  accepted=9  loss=0.6346  (2.9s)
Round    3/30  coverage=0.4001  prec@K=0.0008  accepted=2  loss=0.6326  (5.6s)
Round    4/30  coverage=0.4001  prec@K=0.0013  accepted=3  loss=0.6312  (3.3s)
Round    5/30  coverage=0.4001  prec@K=0.0008  accepted=2  loss=0.6290  (3.2s)
Round    6/30  coverage=0.4001  prec@K=0.0008  accepted=2  loss=0.6263  (3.1s)
Round    7/30  coverage=0.4001  prec@K=0.0013  accepted=3  loss=0.6239  (3.2s)
Round    8/30  coverage=0.4001  prec@K=0.0017  accepted=4  loss=0.6215  (3.8s)
Round    9/30  coverage=0.4002  prec@K=0.0026  accepted=6  loss=0.6194  (1.9s)
Round   10/30  coverage=0.4002  prec@K=0.0000  accepted=0  loss=nan  (1.3s)
Round   11/30  coverage=0.4002  prec@K=0.0009  accepted=2  loss=0.6162  (3.5s)
Round   12/30  coverage=0.4002  prec@K=0.0013  accepted=3  loss=0.6140  (1.1s)
Round   13/30  coverage=0.4002  prec@K=0.0017  accepted=4  loss=0.6121  (1.7s)
Round   14/30  coverage=0.4002  prec@K=0.0008  accepted=2  loss=0.6093  (1.2s)
Round   15/30  coverage=0.4002  prec@K=0.0017  accepted=4  loss=0.6077  (1.5s)
Round   16/30  coverage=0.4002  prec@K=0.0004  accepted=1  loss=0.6050  (3.1s)
Round   17/30  coverage=0.4003  prec@K=0.0016  accepted=4  loss=0.6038  (3.3s)
Round   18/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.6015  (3.3s)
Round   19/30  coverage=0.4003  prec@K=0.0013  accepted=3  loss=0.6004  (3.7s)
Round   20/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5987  (3.3s)
Round   21/30  coverage=0.4003  prec@K=0.0000  accepted=0  loss=nan  (5.7s)
Round   22/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5974  (3.8s)
Round   23/30  coverage=0.4003  prec@K=0.0021  accepted=5  loss=0.5969  (3.8s)
Round   24/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5953  (3.2s)
Round   25/30  coverage=0.4003  prec@K=0.0000  accepted=0  loss=nan  (1.3s)
Round   26/30  coverage=0.4003  prec@K=0.0013  accepted=3  loss=0.5949  (2.3s)
Round   27/30  coverage=0.4003  prec@K=0.0013  accepted=3  loss=0.5945  (1.3s)
Round   28/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5932  (2.4s)
Round   29/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5929  (2.5s)
Round   30/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5926  (3.3s)

结果已写入 results\online\algo_sweep_sx_mathoverflow_v2_ir40_s2\sx_mathoverflow_node_emb/rounds.csv
