C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.4001  prec@K=0.0067  accepted=16  loss=0.6863  (4.0s)
Round    2/30  coverage=0.4001  prec@K=0.0054  accepted=13  loss=0.6827  (1.3s)
Round    3/30  coverage=0.4002  prec@K=0.0051  accepted=12  loss=0.6750  (1.2s)
Round    4/30  coverage=0.4002  prec@K=0.0055  accepted=13  loss=0.6638  (1.4s)
Round    5/30  coverage=0.4002  prec@K=0.0004  accepted=1  loss=0.6485  (1.6s)
Round    6/30  coverage=0.4002  prec@K=0.0000  accepted=0  loss=0.6315  (1.2s)
Round    7/30  coverage=0.4003  prec@K=0.0013  accepted=3  loss=0.6154  (1.5s)
Round    8/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5973  (1.5s)
Round    9/30  coverage=0.4003  prec@K=0.0000  accepted=0  loss=0.5804  (1.5s)
Round   10/30  coverage=0.4003  prec@K=0.0013  accepted=3  loss=0.5691  (1.4s)
Round   11/30  coverage=0.4003  prec@K=0.0013  accepted=3  loss=0.5577  (4.1s)
Round   12/30  coverage=0.4003  prec@K=0.0017  accepted=4  loss=0.5398  (2.0s)
Round   13/30  coverage=0.4003  prec@K=0.0012  accepted=3  loss=0.5225  (2.1s)
Round   14/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.5117  (2.7s)
Round   15/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.4976  (1.8s)
Round   16/30  coverage=0.4003  prec@K=0.0000  accepted=0  loss=0.4866  (2.0s)
Round   17/30  coverage=0.4003  prec@K=0.0017  accepted=4  loss=0.4759  (1.6s)
Round   18/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.4616  (1.8s)
Round   19/30  coverage=0.4003  prec@K=0.0004  accepted=1  loss=0.4521  (2.3s)
Round   20/30  coverage=0.4003  prec@K=0.0000  accepted=0  loss=0.4451  (2.2s)
Round   21/30  coverage=0.4004  prec@K=0.0004  accepted=1  loss=0.4378  (4.3s)
Round   22/30  coverage=0.4004  prec@K=0.0025  accepted=6  loss=0.4343  (2.5s)
Round   23/30  coverage=0.4004  prec@K=0.0012  accepted=3  loss=0.4208  (2.6s)
Round   24/30  coverage=0.4004  prec@K=0.0013  accepted=3  loss=0.4210  (2.6s)
Round   25/30  coverage=0.4004  prec@K=0.0017  accepted=4  loss=0.4233  (2.6s)
Round   26/30  coverage=0.4004  prec@K=0.0008  accepted=2  loss=0.4170  (1.4s)
Round   27/30  coverage=0.4005  prec@K=0.0017  accepted=4  loss=0.4157  (1.5s)
Round   28/30  coverage=0.4005  prec@K=0.0012  accepted=3  loss=0.4119  (2.1s)
Round   29/30  coverage=0.4005  prec@K=0.0000  accepted=0  loss=0.4094  (3.1s)
Round   30/30  coverage=0.4005  prec@K=0.0013  accepted=3  loss=0.4122  (5.1s)

结果已写入 results\online\algo_sweep_sx_mathoverflow_v2_ir40_s1\sx_mathoverflow_gnn_h32/rounds.csv
