C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2500  prec@K=0.0033  accepted=24  loss=0.7280  (5.9s)
Round    2/30  coverage=0.2501  prec@K=0.0015  accepted=11  loss=0.7179  (5.7s)
Round    3/30  coverage=0.2501  prec@K=0.0018  accepted=13  loss=0.6982  (6.7s)
Round    4/30  coverage=0.2501  prec@K=0.0026  accepted=19  loss=0.6688  (5.2s)
Round    5/30  coverage=0.2502  prec@K=0.0036  accepted=26  loss=0.6387  (6.3s)
Round    6/30  coverage=0.2502  prec@K=0.0021  accepted=15  loss=0.6021  (7.1s)
Round    7/30  coverage=0.2502  prec@K=0.0008  accepted=6  loss=0.5660  (7.8s)
Round    8/30  coverage=0.2503  prec@K=0.0022  accepted=16  loss=0.5302  (8.2s)
Round    9/30  coverage=0.2503  prec@K=0.0028  accepted=20  loss=0.4927  (9.3s)
Round   10/30  coverage=0.2503  prec@K=0.0027  accepted=20  loss=0.4606  (9.4s)
Round   11/30  coverage=0.2504  prec@K=0.0022  accepted=16  loss=0.4211  (12.2s)
Round   12/30  coverage=0.2504  prec@K=0.0025  accepted=18  loss=0.3842  (11.0s)
Round   13/30  coverage=0.2504  prec@K=0.0021  accepted=15  loss=0.3485  (11.9s)
Round   14/30  coverage=0.2505  prec@K=0.0021  accepted=15  loss=0.3172  (13.7s)
Round   15/30  coverage=0.2505  prec@K=0.0022  accepted=16  loss=0.2872  (21.5s)
Round   16/30  coverage=0.2505  prec@K=0.0012  accepted=9  loss=0.2553  (15.5s)
Round   17/30  coverage=0.2505  prec@K=0.0023  accepted=17  loss=0.2400  (22.2s)
Round   18/30  coverage=0.2506  prec@K=0.0019  accepted=14  loss=0.2157  (18.7s)
Round   19/30  coverage=0.2506  prec@K=0.0019  accepted=14  loss=0.1991  (15.3s)
Round   20/30  coverage=0.2506  prec@K=0.0023  accepted=17  loss=0.1872  (18.3s)
Round   21/30  coverage=0.2507  prec@K=0.0027  accepted=20  loss=0.1804  (19.5s)
Round   22/30  coverage=0.2507  prec@K=0.0020  accepted=15  loss=0.1631  (19.0s)
Round   23/30  coverage=0.2507  prec@K=0.0019  accepted=14  loss=0.1566  (18.2s)
Round   24/30  coverage=0.2508  prec@K=0.0026  accepted=19  loss=0.1540  (18.5s)
Round   25/30  coverage=0.2508  prec@K=0.0015  accepted=11  loss=0.1399  (19.6s)
Round   26/30  coverage=0.2508  prec@K=0.0026  accepted=19  loss=0.1549  (21.3s)
Round   27/30  coverage=0.2508  prec@K=0.0019  accepted=14  loss=0.1380  (21.5s)
Round   28/30  coverage=0.2509  prec@K=0.0018  accepted=13  loss=0.1355  (22.5s)
Round   29/30  coverage=0.2509  prec@K=0.0019  accepted=14  loss=0.1412  (26.5s)
Round   30/30  coverage=0.2509  prec@K=0.0010  accepted=7  loss=0.1283  (24.2s)

结果已写入 results\online\algo_sweep_slashdot_v2_s1\slashdot_gnn_concat/rounds.csv
