round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.19630233822729745,0.008803728638011392,17.0,1931.0,186.0,0.0,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.75,0.7458333333333332,0.9166666666666666,0.03763440860215054,0.09786476868327403,110.0,2.36,0.1782285437081381,3.31790769437296,0.0
1,0.20010875475802067,0.010914760914760915,21.0,1924.0,186.0,0.0,0.21428571428571427,0.21428571428571427,0.49999999999999994,0.8571428571428571,0.5178571428571428,0.9285714285714286,0.016129032258064516,0.09122203098106713,106.0,,,,0.0
2,0.20174007612833061,0.004529441368897836,9.0,1987.0,186.0,0.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.4404761904761904,1.0,0.005376344086021506,0.10078192875760209,116.0,,,,0.0
3,0.203552655428675,0.005296610169491525,10.0,1888.0,186.0,0.0,0.6666666666666666,0.6666666666666666,0.7222222222222223,0.8333333333333334,0.7555555555555555,1.0,0.016129032258064516,0.09955947136563877,113.0,,,,0.0
4,0.20482146093891607,0.0030581039755351682,7.0,2289.0,186.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.021505376344086023,0.0962566844919786,126.0,,,,0.0
5,0.20590900851912272,0.002974714923153198,6.0,2017.0,186.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.016129032258064516,0.0975609756097561,116.0,,,,0.0
6,0.20844661953960486,0.006548175865294668,14.0,2138.0,186.0,0.0,0.42857142857142855,0.42857142857142855,0.5952380952380951,0.8571428571428571,0.5952380952380951,0.8571428571428571,0.016129032258064516,0.09574468085106383,117.0,,,,0.0
7,0.2115280043501903,0.007741347905282332,17.0,2196.0,186.0,0.0,0.5,0.5,0.6249999999999999,0.8333333333333334,0.6458333333333333,0.9166666666666666,0.026881720430107527,0.1012216404886562,116.0,,,,0.0
8,0.215515678810948,0.009057225195553726,22.0,2429.0,186.0,0.0,0.3125,0.3125,0.48958333333333326,0.75,0.5020833333333333,0.8125,0.021505376344086023,0.10522088353413654,131.0,,,,0.0
9,0.21823454776146456,0.006890215893431328,15.0,2177.0,186.0,0.0,0.1,0.1,0.26666666666666666,0.5,0.33166666666666667,0.8,0.005376344086021506,0.10178571428571428,114.0,,,,0.0
10,0.22040964292187784,0.005842259006815969,12.0,2054.0,186.0,0.0,0.16666666666666666,0.16666666666666666,0.3611111111111111,0.6666666666666666,0.40277777777777785,0.8333333333333334,0.005376344086021506,0.10113421550094517,107.0,2.3628318584070795,0.16006519300305536,1.8781208261108544,0.0
11,0.22639115461301432,0.014310494362532523,33.0,2306.0,186.0,0.0,0.25,0.25,0.375,0.5,0.4083333333333334,0.6666666666666666,0.016129032258064516,0.10746003552397869,121.0,,,,0.0
12,0.22947253942359977,0.007249466950959489,17.0,2345.0,186.0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.05925925925925926,0.2222222222222222,0.0,0.10714285714285714,120.0,,,,0.0
13,0.2300163132137031,0.0012755102040816326,3.0,2352.0,186.0,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.10441426146010187,123.0,,,,0.0
14,0.23037882907377197,0.0008684324793747286,2.0,2303.0,186.0,0.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.005376344086021506,0.10283687943262411,116.0,,,,0.0
15,0.23092260286387528,0.001348314606741573,3.0,2225.0,186.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.09605026929982047,107.0,,,,0.0
16,0.23255392423418525,0.003826530612244898,9.0,2352.0,186.0,0.0,0.2,0.2,0.3,0.4,0.38,0.8,0.0,0.10407239819004525,115.0,,,,0.0
17,0.23309769802428856,0.001405152224824356,3.0,2135.0,186.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.09962406015037593,106.0,,,,0.0
18,0.23364147181439188,0.0013617793917385383,3.0,2203.0,186.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.1055607917059378,112.0,,,,0.0
19,0.2341852456044952,0.0013673655423883319,3.0,2194.0,186.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.29166666666666663,1.0,0.0,0.10099188458070334,112.0,,,,0.0
20,0.2350915352546674,0.002147766323024055,5.0,2328.0,186.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.005376344086021506,0.10679611650485436,121.0,2.361904761904762,0.15867847270411833,1.8277344436357046,0.0
21,0.23617908283487402,0.0026052974381241857,6.0,2303.0,186.0,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555555,1.0,0.5555555555555555,1.0,0.005376344086021506,0.09719789842381786,111.0,,,,0.0
22,0.23708537248504621,0.002352941176470588,5.0,2125.0,186.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.005376344086021506,0.10177404295051354,109.0,,,,0.0
23,0.23962298350552835,0.00631768953068592,14.0,2216.0,186.0,0.0,0.2,0.2,0.26666666666666666,0.4,0.31666666666666665,0.6,0.005376344086021506,0.10144927536231885,105.0,,,,0.0
24,0.24052927315570055,0.0019723865877712033,5.0,2535.0,186.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.10254163014899212,117.0,,,,0.0
25,0.24089178901576944,0.0009385265133740028,2.0,2131.0,186.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.09730250481695568,101.0,,,,0.0
26,0.24125430487583832,0.0008149959250203749,2.0,2454.0,186.0,0.0,0.5,0.5,0.75,1.0,0.75,1.0,0.005376344086021506,0.1044504995458674,115.0,,,,0.0
27,0.24143556280587275,0.00043010752688172043,1.0,2325.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009090909090909,111.0,,,,0.0
28,0.24143556280587275,0.0,0.0,2148.0,186.0,0.0,,,,,,,0.0,0.10146341463414635,104.0,,,,0.0
