round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,auc_feedback,uauc_feedback,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
10,0.5001030742441588,0.0008213552361396304,2.0,2435.0,247.0,0.0,0.0,0.12144846796657381,218.0,2.0,0.16167726090955284,0.0048672824188970365,0.0,0.2805178791615289,0.4444444444444445,0.0,0.0,0.0,0.0,0.125,0.5,0.1875,1.0
11,0.5001074603822081,0.00041220115416323167,1.0,2426.0,247.0,0.0,0.0,0.12611607142857142,226.0,,,,0.0,0.09938144329896903,0.8888888888888888,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0
12,0.5001250049344053,0.0016488046166529267,4.0,2426.0,247.0,0.0,0.0,0.12215435868961688,220.0,,,,0.0,0.14662469033856318,0.4722222222222222,0.0,0.0,0.0,0.0,0.1125,0.5,0.18392857142857144,1.0
13,0.5001293910724546,0.0004161464835622139,1.0,2403.0,247.0,0.0,0.004048582995951417,0.11659436008676789,215.0,,,,0.0,0.05328892589508738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.5001381633485532,0.0008267879288962381,2.0,2419.0,247.0,0.0,0.0,0.12066021627774616,212.0,,,,0.0,0.3416425320645428,0.8888888888888888,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0
15,0.5001425494866025,0.0004127115146512588,1.0,2423.0,247.0,0.0,0.0,0.11980033277870217,216.0,,,,0.0,0.7489677952105698,0.8888888888888888,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0
16,0.5001513217627012,0.0008233841086867024,2.0,2429.0,247.0,0.0,0.004048582995951417,0.11513157894736842,210.0,,,,0.0,0.45550061804697156,0.9444444444444444,0.5,0.5,0.75,1.0,0.75,1.0,0.75,1.0
17,0.5001644801768491,0.0012295081967213116,3.0,2440.0,247.0,0.0,0.004048582995951417,0.11868958109559613,221.0,,,,0.0,0.23991246067569416,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39999999999999997,0.6666666666666666,0.43703703703703706,1.0
18,0.5001776385909971,0.0012631578947368421,3.0,2375.0,247.0,0.0,0.0,0.12161415146489774,220.0,,,,0.0,0.3901068015739179,0.24074074074074078,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.24074074074074073,1.0
19,0.5001907970051449,0.0012391573729863693,3.0,2421.0,247.0,0.0,0.0,0.11902231668437832,224.0,,,,0.0,0.17149159084642956,0.5185185185185185,0.0,0.0,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.25555555555555554,1.0
20,0.5001995692812435,0.000836470096194061,2.0,2391.0,247.0,0.0,0.0,0.12219178082191781,223.0,2.0,0.16152222072099548,0.004866956536120608,0.0,0.10778568438677272,0.6666666666666667,0.0,0.0,0.16666666666666666,0.5,0.26666666666666666,1.0,0.26666666666666666,1.0
21,0.5002083415573422,0.0008361204013377926,2.0,2392.0,247.0,0.0,0.0,0.11980572045331894,222.0,,,,0.0,0.3587866108786611,0.5,0.0,0.0,0.0,0.0,0.125,0.5,0.19642857142857142,1.0
22,0.5002127276953915,0.0004130524576621231,1.0,2421.0,247.0,0.0,0.0,0.12184412733260154,222.0,,,,0.0,0.0037190082644628086,0.8888888888888888,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0
23,0.5002127276953915,0.0,0.0,2417.0,247.0,0.0,0.0,0.12193794229722374,224.0,,,,0.0,,,,,,,,,,
24,0.5002171138334408,0.0004130524576621231,1.0,2421.0,247.0,0.0,0.004048582995951417,0.1211959423384944,227.0,,,,0.0,0.08677685950413228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.5002346583856381,0.0016771488469601676,4.0,2385.0,247.0,0.0,0.004048582995951417,0.11952406706327745,221.0,,,,0.0,0.12421251574968503,0.8055555555555556,0.25,0.25,0.41666666666666663,0.75,0.47916666666666663,1.0,0.47916666666666663,1.0
26,0.5002346583856381,0.0,0.0,2419.0,247.0,0.0,0.0,0.12271259418729817,228.0,,,,0.0,,,,,,,,,,
27,0.5002390445236874,0.0004192872117400419,1.0,2385.0,247.0,0.0,0.0,0.1237785016286645,228.0,,,,0.0,0.375,0.5555555555555556,0.0,0.0,0.0,0.0,0.2,1.0,0.2,1.0
28,0.5002522029378352,0.0012684989429175475,3.0,2365.0,247.0,0.0,0.0,0.12289562289562289,219.0,,,,0.0,0.213660739486311,0.4444444444444445,0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.20370370370370372,1.0
29,0.5002565890758846,0.00041981528127623844,1.0,2382.0,247.0,0.0,0.0,0.12839791787160207,222.0,,,,0.0,0.009239815203695878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
