cell_id,dataset,method,seed,n_nodes,total_rounds,ingested_at,final_coverage,final_auc_feedback,final_uauc_feedback,final_precision_k,final_n_accepted,final_n_recs,final_n_active_users,final_n_skipped_users,final_mrr@1,final_hits@1,final_mrr@3,final_hits@3,final_mrr@5,final_hits@5,final_mrr@10,final_hits@10,final_hit_rate@1,final_rec_coverage@1,final_unique_recs@1,final_novelty,final_clustering_diff,final_degree_kl,final_replay_size
email_eu_cn_s1,email_eu,cn,1,986,30,2026-05-08T19:58:01,0.6325163464238437,0.8528845131802721,0.7040674603174603,0.0857142857142857,84.0,980.0,98.0,0.0,0.4146341463414634,0.4146341463414634,0.5487804878048781,0.7073170731707317,0.5792682926829268,0.8292682926829268,0.6021293070073557,1.0,0.173469387755102,0.211864406779661,75.0,,,,0.0
email_eu_cn_s2,email_eu,cn,2,986,30,2026-05-08T19:58:01,0.6321954350355008,0.8537683051954108,0.7202647392290249,0.0726714431934493,71.0,977.0,98.0,0.0,0.5142857142857142,0.5142857142857142,0.6428571428571428,0.8285714285714286,0.657142857142857,0.8857142857142857,0.6699206349206348,1.0,0.1836734693877551,0.1842818428184282,68.0,,,,0.0
email_eu_cn_s0,email_eu,cn,0,986,30,2026-05-08T19:58:01,0.6329575995828152,0.8896938775510205,0.6944834869431643,0.0714285714285714,70.0,980.0,98.0,0.0,0.5161290322580645,0.5161290322580645,0.5913978494623656,0.6774193548387096,0.6204301075268818,0.8064516129032258,0.6491039426523298,1.0,0.1632653061224489,0.1964285714285714,77.0,,,,0.0
email_eu_aa_s1,email_eu,aa,1,986,30,2026-05-08T19:58:03,0.6357254603072726,0.8534737620103474,0.6725483933410763,0.0795918367346938,78.0,980.0,98.0,0.0,0.3902439024390244,0.3902439024390244,0.540650406504065,0.7073170731707317,0.5528455284552846,0.7560975609756098,0.5854529616724738,1.0,0.1632653061224489,0.1825192802056555,71.0,,,,0.0
email_eu_aa_s3,email_eu,aa,3,986,30,2026-05-08T19:58:03,0.6371294476312728,0.8611254517294786,0.6920795795795797,0.0802469135802469,78.0,972.0,98.0,0.0,0.4594594594594595,0.4594594594594595,0.5945945945945946,0.7837837837837838,0.6135135135135135,0.8648648648648649,0.630930930930931,1.0,0.173469387755102,0.1985981308411215,85.0,,,,0.0
email_eu_aa_s0,email_eu,aa,0,986,30,2026-05-08T19:58:03,0.638814232420073,0.8772998398466565,0.6355087505087506,0.0908163265306122,89.0,980.0,98.0,0.0,0.5897435897435898,0.5897435897435898,0.6581196581196581,0.7435897435897436,0.6799145299145299,0.8461538461538461,0.697934472934473,1.0,0.2346938775510204,0.199017199017199,81.0,,,,0.0
email_eu_aa_s2,email_eu,aa,2,986,30,2026-05-08T19:58:03,0.636487624854587,0.8630029112776214,0.7417003367003367,0.0704081632653061,69.0,980.0,98.0,0.0,0.5151515151515151,0.5151515151515151,0.6262626262626263,0.7878787878787878,0.648989898989899,0.8787878787878788,0.6655242905242904,1.0,0.173469387755102,0.1892583120204603,74.0,,,,0.0
email_eu_aa_s42,email_eu,aa,42,986,30,2026-05-08T19:58:03,0.6369689919371013,0.8822220579538734,0.6693884220354809,0.0786749482401656,76.0,966.0,98.0,0.0,0.5,0.5,0.6274509803921569,0.7647058823529411,0.6392156862745099,0.8235294117647058,0.6595588235294116,1.0,0.173469387755102,0.2025316455696202,80.0,,,,0.0
email_eu_cn_s42,email_eu,cn,42,986,30,2026-05-08T19:58:10,0.6327971438886437,0.8316070880750297,0.6584888459888459,0.0797101449275362,77.0,966.0,98.0,0.0,0.5405405405405406,0.5405405405405406,0.6306306306306307,0.7297297297297297,0.6536036036036037,0.8378378378378378,0.6745388245388245,1.0,0.2040816326530612,0.1918158567774936,75.0,,,,0.0
email_eu_cn_s3,email_eu,cn,3,986,30,2026-05-08T19:58:10,0.632997713506358,0.8608183856502242,0.7045567042606514,0.0823045267489712,80.0,972.0,98.0,0.0,0.5263157894736842,0.5263157894736842,0.6271929824561403,0.7631578947368421,0.6337719298245613,0.7894736842105263,0.663951545530493,1.0,0.2040816326530612,0.2044334975369458,83.0,,,,0.0
email_eu_gnn_s0,email_eu,gnn,0,986,30,2026-05-08T19:59:35,0.579926992659152,0.1697966180939764,0.7421928916494133,0.0418367346938775,41.0,980.0,98.0,0.0,0.5217391304347826,0.5217391304347826,0.6521739130434783,0.782608695652174,0.6717391304347826,0.8695652173913043,0.6885093167701863,1.0,0.1224489795918367,0.183794466403162,93.0,,,,0.0
email_eu_gat_emb_s2,email_eu,gat_emb,2,986,30,2026-05-08T19:59:36,0.531469373019375,0.3353524754364208,0.7259424603174603,0.0225641025641025,22.0,975.0,98.0,0.0,0.3571428571428571,0.3571428571428571,0.4761904761904761,0.6428571428571429,0.5404761904761904,0.9285714285714286,0.5506802721088435,1.0,0.0510204081632653,0.1769722814498933,83.0,,,,0.0
email_eu_gat_emb_s0,email_eu,gat_emb,0,986,30,2026-05-08T19:59:37,0.5385294235629187,0.3875028875028875,0.7334656084656085,0.0183673469387755,18.0,980.0,98.0,0.0,0.3333333333333333,0.3333333333333333,0.4111111111111111,0.5333333333333333,0.4744444444444444,0.8,0.504074074074074,1.0,0.0510204081632653,0.1758241758241758,80.0,,,,0.0
email_eu_gat_emb_s42,email_eu,gat_emb,42,986,30,2026-05-08T19:59:38,0.5299851578482891,0.3073604550274751,0.7140873015873016,0.0227979274611398,22.0,965.0,98.0,0.0,0.4,0.4,0.5222222222222223,0.6666666666666666,0.5555555555555555,0.8,0.5857142857142857,1.0,0.0612244897959183,0.1587628865979381,77.0,,,,0.0
email_eu_gat_emb_s1,email_eu,gat_emb,1,986,30,2026-05-08T19:59:38,0.5374864615508043,0.4919559064501713,0.6492435515873016,0.0214285714285714,21.0,980.0,98.0,0.0,0.375,0.375,0.5208333333333333,0.6875,0.5333333333333333,0.75,0.5639632936507937,1.0,0.0612244897959183,0.1533333333333333,69.0,,,,0.0
email_eu_gnn_s1,email_eu,gnn,1,986,30,2026-05-08T19:59:39,0.5226844237634883,0.350359342915811,0.5092592592592592,0.0061224489795918,6.0,980.0,98.0,0.0,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.3333333333333333,0.2638888888888889,0.5,0.3402777777777777,1.0,0.010204081632653,0.1673003802281368,88.0,,,,0.0
email_eu_gat_emb_s3,email_eu,gat_emb,3,986,30,2026-05-08T19:59:39,0.5329535881904609,0.3922081921773945,0.5166997354497355,0.0174897119341563,17.0,972.0,98.0,0.0,0.1666666666666666,0.1666666666666666,0.2916666666666667,0.5,0.325,0.6666666666666666,0.3684854497354497,1.0,0.0204081632653061,0.1688311688311688,78.0,,,,0.0
email_eu_gnn_s2,email_eu,gnn,2,986,30,2026-05-08T19:59:43,0.5955714228408681,0.6069794050343249,0.5406144393241166,0.0583418628454452,57.0,977.0,98.0,0.0,0.2580645161290322,0.2580645161290322,0.4032258064516129,0.5483870967741935,0.4322580645161289,0.6774193548387096,0.4715053763440859,1.0,0.0816326530612244,0.1871921182266009,76.0,,,,0.0
email_eu_gnn_concat_s1,email_eu,gnn_concat,1,986,30,2026-05-08T20:01:13,0.5225640819928598,0.4130914588057445,0.8647359584859585,0.0357142857142857,35.0,980.0,98.0,0.0,0.6153846153846154,0.6153846153846154,0.7307692307692307,0.8461538461538461,0.7403846153846154,0.8846153846153846,0.7565628815628815,1.0,0.1632653061224489,0.1760154738878143,91.0,,,,0.0
email_eu_gnn_s42,email_eu,gnn,42,986,30,2026-05-08T20:01:13,0.551205423402463,0.7576422518159807,0.4595588235294117,0.021761658031088,21.0,965.0,98.0,0.0,0.0588235294117647,0.0588235294117647,0.2450980392156862,0.4705882352941176,0.2568627450980392,0.5294117647058824,0.3094771241830065,1.0,0.010204081632653,0.17420814479638,77.0,,,,0.0
email_eu_gnn_concat_s0,email_eu,gnn_concat,0,986,30,2026-05-08T20:01:13,0.5189939427975451,0.3029682702149437,0.7037037037037037,0.0030612244897959,3.0,980.0,98.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7000000000000001,1.0,0.0204081632653061,0.1624758220502901,84.0,,,,0.0
email_eu_gnn_s3,email_eu,gnn,3,986,30,2026-05-08T20:01:13,0.5292229933009748,0.5620790763732991,0.5398951247165533,0.0236625514403292,23.0,972.0,98.0,0.0,0.1428571428571428,0.1428571428571428,0.3214285714285714,0.5,0.3785714285714285,0.7857142857142857,0.4061224489795919,1.0,0.0204081632653061,0.176595744680851,83.0,,,,0.0
email_eu_gnn_concat_s2,email_eu,gnn_concat,2,986,30,2026-05-08T20:01:16,0.5287015122949176,0.3770576131687242,0.3518518518518518,0.003076923076923,3.0,975.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.1735700197238658,88.0,,,,0.0
email_eu_gnn_concat_s42,email_eu,gnn_concat,42,986,30,2026-05-08T20:01:18,0.5664888282722933,0.4033507296479739,0.9169642857142858,0.0694300518134715,67.0,965.0,98.0,0.0,0.65,0.65,0.7875000000000001,0.95,0.79875,1.0,0.79875,1.0,0.2653061224489796,0.1590038314176245,83.0,,,,0.0
email_eu_gnn_concat_s3,email_eu,gnn_concat,3,986,30,2026-05-08T20:01:18,0.5854226001845241,0.4377821906354515,0.9193757631257632,0.0534979423868312,52.0,972.0,98.0,0.0,0.5384615384615384,0.5384615384615384,0.75,1.0,0.75,1.0,0.75,1.0,0.1428571428571428,0.1717791411042944,84.0,,,,0.0
email_eu_gnn_concat_h8_s0,email_eu,gnn_concat_h8,0,986,30,2026-05-08T20:01:21,0.5322315375666894,0.4483829148471616,0.7950680272108844,0.0653061224489796,64.0,980.0,98.0,0.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8928571428571429,0.7232142857142857,0.9285714285714286,0.7327380952380952,1.0,0.1632653061224489,0.1696969696969697,84.0,,,,0.0
email_eu_gnn_concat_h8_s1,email_eu,gnn_concat_h8,1,986,30,2026-05-08T20:02:50,0.5049540695575434,0.782974358974359,0.3777777777777777,0.0051020408163265,5.0,980.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157936507936507,1.0,0.0,0.1623931623931624,95.0,,,,0.0
email_eu_gnn_concat_h8_s3,email_eu,gnn_concat_h8,3,986,30,2026-05-08T20:02:52,0.5069998796582293,0.7682432432432432,0.6065759637188209,0.0102880658436214,10.0,972.0,98.0,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.3214285714285714,0.5714285714285714,0.373015873015873,1.0,0.010204081632653,0.1715399610136452,88.0,,,,0.0
email_eu_gnn_h32_s2,email_eu,gnn_h32,2,986,30,2026-05-08T20:02:53,0.508564322676401,0.4342173017507724,0.3703703703703704,0.0041025641025641,4.0,975.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402116402116402,1.0,0.0,0.156414762741652,89.0,,,,0.0
email_eu_gnn_concat_h8_s42,email_eu,gnn_concat_h8,42,986,30,2026-05-08T20:02:54,0.6108949416342413,0.3938601162225361,0.7890400604686318,0.0486542443064182,47.0,966.0,98.0,0.0,0.6666666666666666,0.6666666666666666,0.7380952380952381,0.8095238095238095,0.7380952380952381,0.8095238095238095,0.764928193499622,1.0,0.1428571428571428,0.163776493256262,85.0,,,,0.0
email_eu_gnn_concat_h8_s2,email_eu,gnn_concat_h8,2,986,30,2026-05-08T20:02:55,0.6437883589393879,0.6778043980491144,0.6202504290004288,0.0798362333674513,78.0,977.0,98.0,0.0,0.4054054054054054,0.4054054054054054,0.4639639639639639,0.5405405405405406,0.5193693693693694,0.7837837837837838,0.5495066495066495,1.0,0.1530612244897959,0.1760391198044009,72.0,,,,0.0
email_eu_gnn_h32_s0,email_eu,gnn_h32,0,986,30,2026-05-08T20:02:55,0.5869870432026957,0.3479034810126582,0.8312257495590828,0.0326530612244898,32.0,980.0,98.0,0.0,0.5555555555555556,0.5555555555555556,0.7129629629629629,0.8888888888888888,0.7240740740740741,0.9444444444444444,0.7333333333333333,1.0,0.1020408163265306,0.1860940695296523,91.0,,,,0.0
email_eu_gnn_h32_s1,email_eu,gnn_h32,1,986,30,2026-05-08T20:02:58,0.6058405872678406,0.3945483013854621,0.8416666666666666,0.0224489795918367,22.0,980.0,98.0,0.0,0.45,0.45,0.6166666666666666,0.8,0.6266666666666667,0.85,0.6483928571428571,1.0,0.0918367346938775,0.1515151515151515,85.0,,,,0.0
email_eu_gnn_h32_s3,email_eu,gnn_h32,3,986,30,2026-05-08T20:02:58,0.5080428416703437,0.1990692864529472,0.8333333333333334,0.0051440329218107,5.0,972.0,98.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,0.0204081632653061,0.1525129982668977,88.0,,,,0.0
email_eu_gnn_sum_s1,email_eu,gnn_sum,1,986,30,2026-05-08T20:04:24,0.5102089935416583,0.551722165007438,0.7152777777777778,0.0091836734693877,9.0,980.0,98.0,0.0,0.5,0.5,0.5625,0.625,0.5625,0.625,0.6045138888888889,1.0,0.0408163265306122,0.160075329566855,85.0,,,,0.0
email_eu_gnn_h32_s42,email_eu,gnn_h32,42,986,30,2026-05-08T20:04:24,0.6139034858999559,0.3144978141145745,0.6999421296296297,0.0393782383419689,38.0,965.0,98.0,0.0,0.5,0.5,0.576388888888889,0.6666666666666666,0.6222222222222222,0.875,0.6390046296296297,1.0,0.1224489795918367,0.1595959595959596,79.0,,,,0.0
email_eu_gnn_sum_s0,email_eu,gnn_sum,0,986,30,2026-05-08T20:04:26,0.561073448594007,0.3105958556647846,0.6219806763285024,0.0377551020408163,37.0,980.0,98.0,0.0,0.3478260869565217,0.3478260869565217,0.4637681159420289,0.6086956521739131,0.4898550724637681,0.7391304347826086,0.5211180124223602,1.0,0.0816326530612244,0.1764705882352941,90.0,,,,0.0
email_eu_gnn_sum_s2,email_eu,gnn_sum,2,986,30,2026-05-08T20:04:29,0.608929359380641,0.2736229946524064,0.8173717948717949,0.041025641025641,40.0,975.0,98.0,0.0,0.5384615384615384,0.5384615384615384,0.6730769230769231,0.8461538461538461,0.6826923076923077,0.8846153846153846,0.6979548229548229,1.0,0.1428571428571428,0.1622137404580152,85.0,,,,0.0
email_eu_gnn_sum_s42,email_eu,gnn_sum,42,986,30,2026-05-08T20:04:29,0.5935256127401821,0.3877551020408163,0.8975970017636684,0.0434782608695652,42.0,966.0,98.0,0.0,0.7222222222222222,0.7222222222222222,0.8333333333333334,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.8425925925925927,1.0,0.1326530612244898,0.1640316205533596,83.0,,,,0.0
email_eu_gnn_sum_h8_s1,email_eu,gnn_sum_h8,1,986,30,2026-05-08T20:04:30,0.529142765453889,0.5366305096418733,0.8522727272727273,0.0122448979591836,12.0,980.0,98.0,0.0,0.7272727272727273,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.7727272727272727,0.8181818181818182,0.800865800865801,1.0,0.0816326530612244,0.1630434782608695,90.0,,,,0.0
email_eu_gnn_sum_h8_s0,email_eu,gnn_sum_h8,0,986,30,2026-05-08T20:04:31,0.572385575033094,0.2105025856199046,0.6035261656746032,0.060204081632653,59.0,980.0,98.0,0.0,0.25,0.25,0.3958333333333333,0.59375,0.4333333333333333,0.75,0.4655381944444444,1.0,0.0816326530612244,0.1839826839826839,85.0,,,,0.0
email_eu_gnn_sum_s3,email_eu,gnn_sum,3,986,30,2026-05-08T20:04:31,0.5321914236431465,0.4111344048450966,0.7834467120181406,0.0185185185185185,18.0,972.0,98.0,0.0,0.6428571428571429,0.6428571428571429,0.6666666666666667,0.7142857142857143,0.6952380952380952,0.8571428571428571,0.7113095238095238,1.0,0.0918367346938775,0.1603448275862068,93.0,,,,0.0
email_eu_gnn_sum_h8_s2,email_eu,gnn_sum_h8,2,986,30,2026-05-08T20:05:48,0.5037506518512576,,,0.0,0.0,975.0,98.0,0.0,,,,,,,,,0.0,0.1660583941605839,91.0,,,,0.0
email_eu_gnn_sum_h8_s3,email_eu,gnn_sum_h8,3,986,30,2026-05-08T20:05:52,0.5803682458181235,0.594246590781021,0.8329563492063492,0.0390946502057613,38.0,972.0,98.0,0.0,0.56,0.56,0.6866666666666665,0.84,0.7066666666666666,0.92,0.715111111111111,1.0,0.1428571428571428,0.1745098039215686,89.0,,,,0.0
email_eu_graphsage_emb_s2,email_eu,graphsage_emb,2,986,30,2026-05-08T20:05:53,0.5205182718921738,0.4030065568527107,0.5520282186948853,0.0133333333333333,13.0,975.0,98.0,0.0,0.3333333333333333,0.3333333333333333,0.4814814814814814,0.6666666666666666,0.4814814814814814,0.6666666666666666,0.5223544973544973,1.0,0.0306122448979591,0.1564792176039119,64.0,,,,0.0
email_eu_graphsage_emb_s1,email_eu,graphsage_emb,1,986,30,2026-05-08T20:05:53,0.5294235629186891,0.3984176484176484,0.3781565656565657,0.0183673469387755,18.0,980.0,98.0,0.0,0.0,0.0,0.1363636363636363,0.3636363636363636,0.1363636363636363,0.3636363636363636,0.225,1.0,0.0,0.1657894736842105,63.0,,,,0.0
email_eu_graphsage_emb_s0,email_eu,graphsage_emb,0,986,30,2026-05-08T20:05:54,0.5368045248505756,0.6010390966027709,0.4464869281045752,0.0224489795918367,22.0,980.0,98.0,0.0,0.1176470588235294,0.1176470588235294,0.1568627450980392,0.2352941176470588,0.2333333333333333,0.5882352941176471,0.2888655462184873,1.0,0.0204081632653061,0.1725888324873096,68.0,,,,0.0
email_eu_gnn_sum_h8_s42,email_eu,gnn_sum_h8,42,986,30,2026-05-08T20:05:54,0.5864254482730956,0.6616304292992988,0.5024206349206348,0.0445595854922279,43.0,965.0,98.0,0.0,0.24,0.24,0.3133333333333333,0.44,0.3493333333333332,0.6,0.4025396825396825,1.0,0.0612244897959183,0.1841432225063938,72.0,,,,0.0
email_eu_graphsage_emb_s42,email_eu,graphsage_emb,42,986,30,2026-05-08T20:05:56,0.5328733603433752,0.6609546581650726,0.6766865079365079,0.0248704663212435,24.0,965.0,98.0,0.0,0.2666666666666666,0.2666666666666666,0.4444444444444444,0.7333333333333333,0.4777777777777777,0.8666666666666667,0.4927777777777777,1.0,0.0408163265306122,0.1523809523809524,64.0,,,,0.0
email_eu_graphsage_emb_s3,email_eu,graphsage_emb,3,986,30,2026-05-08T20:05:56,0.5246901199406314,0.3616858237547893,0.6925505050505051,0.015432098765432,15.0,972.0,98.0,0.0,0.1818181818181818,0.1818181818181818,0.3939393939393939,0.6363636363636364,0.4348484848484848,0.8181818181818182,0.4613636363636363,1.0,0.0204081632653061,0.174757281553398,72.0,,,,0.0
email_eu_jaccard_s0,email_eu,jaccard,0,986,30,2026-05-08T20:05:58,0.6297484856993862,0.7530166400598295,0.7013392857142857,0.0785714285714285,77.0,980.0,98.0,0.0,0.6176470588235294,0.6176470588235294,0.6960784313725491,0.7941176470588235,0.7093137254901961,0.8529411764705882,0.7262605042016806,1.0,0.2142857142857142,0.1581632653061224,93.0,,,,0.0
email_eu_jaccard_s1,email_eu,jaccard,1,986,30,2026-05-08T20:06:01,0.6279433591399575,0.7701953306939916,0.7210692835692836,0.0775510204081632,76.0,980.0,98.0,0.0,0.4324324324324324,0.4324324324324324,0.5765765765765766,0.7567567567567568,0.6117117117117117,0.918918918918919,0.6222972972972972,1.0,0.1632653061224489,0.1690909090909091,93.0,,,,0.0
email_eu_jaccard_s2,email_eu,jaccard,2,986,30,2026-05-08T20:06:01,0.6305908780937863,0.7115899305690236,0.642696803946804,0.089139344262295,87.0,976.0,98.0,0.0,0.3243243243243243,0.3243243243243243,0.5360360360360361,0.8108108108108109,0.5427927927927929,0.8378378378378378,0.5629021879021879,1.0,0.1224489795918367,0.1587030716723549,93.0,,,,0.0
email_eu_jaccard_s3,email_eu,jaccard,3,986,30,2026-05-08T20:06:02,0.628384612298929,0.7422940545889337,0.7461514778325122,0.0689300411522633,67.0,972.0,98.0,0.0,0.4482758620689655,0.4482758620689655,0.6149425287356322,0.7931034482758621,0.6304597701149425,0.8620689655172413,0.6518062397372743,1.0,0.1326530612244898,0.1544991511035653,91.0,,,,0.0
email_eu_pa_s0,email_eu,pa,0,986,30,2026-05-08T20:06:02,0.5566208030807493,0.8651499302649931,0.5500116713352008,0.0244897959183673,24.0,980.0,98.0,0.0,0.1176470588235294,0.1176470588235294,0.2254901960784313,0.4117647058823529,0.296078431372549,0.7058823529411765,0.334640522875817,1.0,0.0204081632653061,0.1301369863013698,19.0,,,,0.0
