round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
0,0.39999926554429593,0.0,0.0,14835.0,1572.0,0.0,0.0,0.11388162197514716,1393.0,3.111111111111111,0.06463285072788083,0.0009803480241656615,0.0,,,,,,,,
1,0.39999926554429593,0.0,0.0,14708.0,1572.0,0.0,0.0,0.1148278400261716,1404.0,,,,0.0,,,,,,,,
2,0.40000110168355607,6.804109682248077e-05,1.0,14697.0,1572.0,0.0,0.0,0.11490066225165563,1388.0,,,,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,1.0
3,0.4000047739620764,0.00013473457289140393,2.0,14844.0,1572.0,0.0,0.001272264631043257,0.11288613578938789,1385.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.40000844624059667,0.0001348799568384138,2.0,14828.0,1572.0,0.0,0.001272264631043257,0.11197959519499753,1361.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.40001395465837714,0.00020490403660952122,3.0,14641.0,1572.0,0.0,0.0006361323155216285,0.11515301493029778,1396.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4226190476190476,1.0
6,0.40001579079763727,6.817562039814562e-05,1.0,14668.0,1572.0,0.0,0.0,0.11334991708126037,1367.0,,,,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,1.0
7,0.40001579079763727,0.0,0.0,14744.0,1572.0,0.0,0.0,0.11349844185665081,1384.0,,,,0.0,,,,,,,,
8,0.40001579079763727,0.0,0.0,14675.0,1572.0,0.0,0.0,0.11438902128358945,1392.0,,,,0.0,,,,,,,,
9,0.4000212992154177,0.00020607226267344415,3.0,14558.0,1572.0,0.0,0.001272264631043257,0.1153111240342278,1388.0,,,,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0
10,0.4000212992154177,0.0,0.0,14682.0,1572.0,0.0,0.0,0.11350373962357195,1381.0,3.361344537815126,0.06459199249111244,0.0009803480241656615,0.0,,,,,,,,
11,0.4000231353546778,6.825006825006825e-05,1.0,14652.0,1572.0,0.0,0.0,0.1110836627140975,1349.0,,,,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0
12,0.400024971493938,6.878525244187646e-05,1.0,14538.0,1572.0,0.0,0.0,0.11624203821656051,1387.0,,,,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0
13,0.40002680763319814,6.820351930159596e-05,1.0,14662.0,1572.0,0.0,0.0,0.11335504885993486,1392.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0
14,0.4000341521902387,0.0002700695429072986,4.0,14811.0,1572.0,0.0,0.001272264631043257,0.11051432291666667,1358.0,,,,0.0,0.5,0.5,0.5833333333333333,0.75,0.6458333333333333,1.0,0.6458333333333333,1.0
15,0.4000359883294989,6.81059728938228e-05,1.0,14683.0,1572.0,0.0,0.0,0.11375965806345553,1384.0,,,,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
16,0.4000359883294989,0.0,0.0,14814.0,1572.0,0.0,0.0,0.11356029063597028,1391.0,,,,0.0,,,,,,,,
17,0.40003966060801915,0.00013650945327963962,2.0,14651.0,1572.0,0.0,0.0006361323155216285,0.11496817918836268,1391.0,,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,1.0
18,0.4000414967472793,6.780580417683754e-05,1.0,14748.0,1572.0,0.0,0.0006361323155216285,0.11243960363606584,1373.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.4000488413043199,0.00027192386131883074,4.0,14710.0,1572.0,0.0,0.0,0.11366989018193739,1387.0,,,,0.0,0.0,0.0,0.20833333333333331,0.5,0.20833333333333331,0.5,0.26904761904761904,1.0
20,0.40005067744358,6.759040216289287e-05,1.0,14795.0,1572.0,0.0,0.0,0.11200980392156863,1371.0,3.338709677419355,0.06455236458924234,0.0009803480241656615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0
21,0.40005067744358,0.0,0.0,14660.0,1572.0,0.0,0.0,0.11375268284629354,1378.0,,,,0.0,,,,,,,,
22,0.40005067744358,0.0,0.0,14869.0,1572.0,0.0,0.0,0.11254703091771634,1376.0,,,,0.0,,,,,,,,
23,0.4000561858613605,0.00020229265003371543,3.0,14830.0,1572.0,0.0,0.0,0.11179411523645603,1364.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13425925925925927,1.0
