C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/40  coverage=0.8006  prec@K=0.0070  accepted=13  loss=0.7649  (0.6s)
Round    2/40  coverage=0.8013  prec@K=0.0081  accepted=15  loss=0.7643  (0.3s)
Round    3/40  coverage=0.8021  prec@K=0.0086  accepted=16  loss=0.7637  (0.3s)
Round    4/40  coverage=0.8026  prec@K=0.0053  accepted=10  loss=0.7628  (0.4s)
Round    5/40  coverage=0.8030  prec@K=0.0043  accepted=8  loss=0.7616  (0.3s)
Round    6/40  coverage=0.8035  prec@K=0.0054  accepted=10  loss=0.7599  (0.4s)
Round    7/40  coverage=0.8038  prec@K=0.0032  accepted=6  loss=0.7583  (0.4s)
Round    8/40  coverage=0.8041  prec@K=0.0038  accepted=7  loss=0.7567  (0.4s)
Round    9/40  coverage=0.8043  prec@K=0.0022  accepted=4  loss=0.7551  (0.4s)
Round   10/40  coverage=0.8048  prec@K=0.0048  accepted=9  loss=0.7529  (0.4s)
Round   11/40  coverage=0.8052  prec@K=0.0043  accepted=8  loss=0.7513  (0.6s)
Round   12/40  coverage=0.8057  prec@K=0.0053  accepted=10  loss=0.7493  (0.3s)
Round   13/40  coverage=0.8061  prec@K=0.0048  accepted=9  loss=0.7471  (0.3s)
Round   14/40  coverage=0.8063  prec@K=0.0021  accepted=4  loss=0.7448  (0.3s)
Round   15/40  coverage=0.8066  prec@K=0.0032  accepted=6  loss=0.7403  (0.3s)
Round   16/40  coverage=0.8068  prec@K=0.0021  accepted=4  loss=0.7372  (0.3s)
Round   17/40  coverage=0.8074  prec@K=0.0059  accepted=11  loss=0.7323  (0.3s)
Round   18/40  coverage=0.8076  prec@K=0.0032  accepted=6  loss=0.7287  (0.3s)
Round   19/40  coverage=0.8080  prec@K=0.0043  accepted=8  loss=0.7243  (0.3s)
Round   20/40  coverage=0.8084  prec@K=0.0042  accepted=8  loss=0.7206  (0.3s)
Round   21/40  coverage=0.8090  prec@K=0.0064  accepted=12  loss=0.7168  (0.5s)
Round   22/40  coverage=0.8093  prec@K=0.0032  accepted=6  loss=0.7135  (0.3s)
Round   23/40  coverage=0.8095  prec@K=0.0016  accepted=3  loss=0.7106  (0.3s)
Round   24/40  coverage=0.8099  prec@K=0.0048  accepted=9  loss=0.7077  (0.3s)
Round   25/40  coverage=0.8102  prec@K=0.0032  accepted=6  loss=0.7048  (0.3s)
Round   26/40  coverage=0.8106  prec@K=0.0043  accepted=8  loss=0.7023  (0.3s)
Round   27/40  coverage=0.8111  prec@K=0.0054  accepted=10  loss=0.7001  (0.3s)
Round   28/40  coverage=0.8114  prec@K=0.0037  accepted=7  loss=0.6982  (0.3s)
Round   29/40  coverage=0.8117  prec@K=0.0032  accepted=6  loss=0.6964  (0.3s)
Round   30/40  coverage=0.8120  prec@K=0.0027  accepted=5  loss=0.6950  (0.3s)
Round   31/40  coverage=0.8127  prec@K=0.0075  accepted=14  loss=0.6935  (0.5s)
Round   32/40  coverage=0.8131  prec@K=0.0043  accepted=8  loss=0.6926  (0.3s)
Round   33/40  coverage=0.8135  prec@K=0.0043  accepted=8  loss=0.6916  (0.3s)
Round   34/40  coverage=0.8141  prec@K=0.0065  accepted=12  loss=0.6911  (0.3s)
Round   35/40  coverage=0.8146  prec@K=0.0065  accepted=12  loss=0.6903  (0.3s)
Round   36/40  coverage=0.8149  prec@K=0.0032  accepted=6  loss=0.6899  (0.3s)
Round   37/40  coverage=0.8154  prec@K=0.0053  accepted=10  loss=0.6897  (0.3s)
Round   38/40  coverage=0.8160  prec@K=0.0059  accepted=11  loss=0.6891  (0.3s)
Round   39/40  coverage=0.8164  prec@K=0.0048  accepted=9  loss=0.6891  (0.3s)
Round   40/40  coverage=0.8171  prec@K=0.0074  accepted=14  loss=0.6893  (0.3s)

结果已写入 results\online\init_ratio_sweep_college_msg\r080_gnn/rounds.csv
