round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@5,mrr@10,mrr@20,hits@5,clustering_diff,degree_kl
56,0.31986598344501377,0.00221606648199446,4.0,1805.0,189.0,0.0,1.0,1.0,1.0,1.0,,
57,0.31996452502956246,0.0010857763300760044,2.0,1842.0,189.0,0.0,1.0,1.0,1.0,1.0,,
58,0.32006306661411116,0.0011148272017837235,2.0,1794.0,189.0,0.0,1.0,1.0,1.0,1.0,,
59,0.32016160819865985,0.0010869565217391304,2.0,1840.0,189.0,0.0,1.0,1.0,1.0,1.0,,
60,0.3204572329523059,0.0032555615843733042,6.0,1843.0,189.0,0.0,1.0,1.0,1.0,1.0,0.056064807966083846,0.057149753311152296
61,0.3206543161214032,0.002182214948172395,4.0,1833.0,189.0,0.0,1.0,1.0,1.0,1.0,,
62,0.32070358691367756,0.0005688282138794084,1.0,1758.0,189.0,0.0,1.0,1.0,1.0,1.0,,
63,0.3208513992905006,0.0017045454545454545,3.0,1760.0,189.0,0.0,1.0,1.0,1.0,1.0,,
64,0.32090067008277495,0.000554016620498615,1.0,1805.0,189.0,0.0,1.0,1.0,1.0,1.0,,
65,0.32104848245959794,0.0016251354279523294,3.0,1846.0,189.0,0.0,1.0,1.0,1.0,1.0,,
66,0.321196294836421,0.0016286644951140066,3.0,1842.0,189.0,0.0,1.0,1.0,1.0,1.0,,
67,0.32124556562869533,0.000564652738565782,1.0,1771.0,189.0,0.0,1.0,1.0,1.0,1.0,,
68,0.32134410721324397,0.00110803324099723,2.0,1805.0,189.0,0.0,1.0,1.0,1.0,1.0,,
69,0.3215904611746157,0.0026925148088314485,5.0,1857.0,189.0,0.0,1.0,1.0,1.0,1.0,,
70,0.32163973196689005,0.0005599104143337066,1.0,1786.0,189.0,0.0,1.0,1.0,1.0,1.0,0.055252371356517546,0.056661648253499994
71,0.32178754434371304,0.001687289088863892,3.0,1778.0,189.0,0.0,1.0,1.0,1.0,1.0,,
72,0.3219353567205361,0.0016538037486218302,3.0,1814.0,189.0,0.0,1.0,1.0,1.0,1.0,,
73,0.3220338983050847,0.0010887316276537834,2.0,1837.0,189.0,0.0,1.0,1.0,1.0,1.0,,
74,0.32208316909735907,0.0005488474204171241,1.0,1822.0,189.0,0.0,1.0,1.0,1.0,1.0,,
75,0.32208316909735907,0.0,0.0,1800.0,189.0,0.0,,,,,,
76,0.3222309814741821,0.001651073197578426,3.0,1817.0,189.0,0.0,1.0,1.0,1.0,1.0,,
77,0.3223295230587308,0.0011092623405435386,2.0,1803.0,189.0,0.0,1.0,1.0,1.0,1.0,,
78,0.32242806464327944,0.001105583195135434,2.0,1809.0,189.0,0.0,1.0,1.0,1.0,1.0,,
79,0.3224773354355538,0.0005455537370430987,1.0,1833.0,189.0,0.0,1.0,1.0,1.0,1.0,,
80,0.32252660622782814,0.0005509641873278236,1.0,1815.0,189.0,0.0,1.0,1.0,1.0,1.0,0.05493978393176401,0.04483465736674655
81,0.32282223098147417,0.0033613445378151263,6.0,1785.0,189.0,0.0,1.0,1.0,1.0,1.0,,
82,0.32301931415057156,0.002213613724405091,4.0,1807.0,189.0,0.0,1.0,1.0,1.0,1.0,,
83,0.32316712652739454,0.0016519823788546256,3.0,1816.0,189.0,0.0,1.0,1.0,1.0,1.0,,
84,0.3232163973196689,0.0005524861878453039,1.0,1810.0,189.0,0.0,1.0,1.0,1.0,1.0,,
85,0.32326566811194324,0.0005494505494505495,1.0,1820.0,189.0,0.0,1.0,1.0,1.0,1.0,,
86,0.3233149389042176,0.0005494505494505495,1.0,1820.0,189.0,0.0,1.0,1.0,1.0,1.0,,
87,0.3234134804887663,0.0011229646266142617,2.0,1781.0,189.0,0.0,1.0,1.0,1.0,1.0,,
88,0.3234627512810406,0.0005668934240362812,1.0,1764.0,189.0,0.0,1.0,1.0,1.0,1.0,,
89,0.3234627512810406,0.0,0.0,1782.0,189.0,0.0,,,,,,
90,0.3234627512810406,0.0,0.0,1844.0,189.0,0.0,,,,,0.05457288216912745,0.07374957811288123
91,0.3234627512810406,0.0,0.0,1832.0,189.0,0.0,,,,,,
92,0.3235120220733149,0.0005512679162072767,1.0,1814.0,189.0,0.0,1.0,1.0,1.0,1.0,,
93,0.3236105636578636,0.0011337868480725624,2.0,1764.0,189.0,0.0,1.0,1.0,1.0,1.0,,
94,0.3236105636578636,0.0,0.0,1781.0,189.0,0.0,,,,,,
95,0.32365983445013796,0.000546448087431694,1.0,1830.0,189.0,0.0,1.0,1.0,1.0,1.0,,
96,0.32365983445013796,0.0,0.0,1802.0,189.0,0.0,,,,,,
97,0.3238569176192353,0.0022148394241417496,4.0,1806.0,189.0,0.0,1.0,1.0,1.0,1.0,,
98,0.3238569176192353,0.0,0.0,1830.0,189.0,0.0,,,,,,
99,0.32390618841150964,0.0005583472920156337,1.0,1791.0,189.0,0.0,1.0,1.0,1.0,1.0,,
