round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size
0,0.05792450559589234,0.10399159663865547,198.0,1904.0,98.0,0.0,0.27586206896551724,0.27586206896551724,0.38218390804597696,0.5172413793103449,0.41408045977011493,0.6551724137931034,0.16326530612244897,0.09536082474226804,37.0,3.1264367816091956,0.3561726118044786,1.3445719606342865,1.0
1,0.06590717638092182,0.10353798126951093,199.0,1922.0,98.0,0.0,0.15384615384615385,0.15384615384615385,0.241025641025641,0.35384615384615387,0.27794871794871795,0.5076923076923077,0.10204081632653061,0.10555555555555556,38.0,,,,2.0
2,0.0726463155361226,0.08571428571428572,168.0,1960.0,98.0,0.0,0.15789473684210525,0.15789473684210525,0.25146198830409355,0.38596491228070173,0.28479532163742693,0.5263157894736842,0.08163265306122448,0.11705685618729098,35.0,,,,3.0
3,0.0785029483733804,0.07518022657054584,146.0,1942.0,98.0,0.0,0.1320754716981132,0.1320754716981132,0.19496855345911948,0.2830188679245283,0.24779874213836478,0.5094339622641509,0.07142857142857142,0.10580204778156997,31.0,,,,4.0
4,0.08411889766938105,0.07142857142857142,140.0,1960.0,98.0,0.0,0.09090909090909091,0.09090909090909091,0.1878787878787879,0.3090909090909091,0.22424242424242422,0.4727272727272727,0.05102040816326531,0.09731543624161074,29.0,,,,5.0
5,0.08993541658309599,0.07397959183673469,145.0,1960.0,98.0,0.0,0.10526315789473684,0.10526315789473684,0.16374269005847952,0.24561403508771928,0.20497076023391814,0.43859649122807015,0.05102040816326531,0.09748427672955975,31.0,,,,6.0
6,0.09523045449075374,0.06860706860706861,132.0,1924.0,98.0,0.0,0.12,0.12,0.18333333333333332,0.26,0.20233333333333334,0.34,0.061224489795918366,0.09060402684563758,27.0,,,,7.0
7,0.09980344177463998,0.058163265306122446,114.0,1960.0,98.0,0.0,0.12727272727272726,0.12727272727272726,0.2,0.2909090909090909,0.22727272727272727,0.41818181818181815,0.07142857142857142,0.13565891472868216,35.0,,,,8.0
8,0.10317301135224036,0.04327666151468315,84.0,1941.0,98.0,0.0,0.0784313725490196,0.0784313725490196,0.13071895424836602,0.19607843137254902,0.17091503267973857,0.37254901960784315,0.04081632653061224,0.1111111111111111,33.0,,,,9.0
9,0.10614144169441213,0.03775510204081633,74.0,1960.0,98.0,0.0,0.06666666666666667,0.06666666666666667,0.1222222222222222,0.2,0.14666666666666667,0.3111111111111111,0.030612244897959183,0.10914454277286136,37.0,,,,10.0
10,0.10943078342492679,0.042224510813594233,82.0,1942.0,98.0,0.0,0.125,0.125,0.16666666666666666,0.21875,0.19479166666666667,0.34375,0.04081632653061224,0.10631229235880399,32.0,2.1382978723404253,0.3099320556110374,0.6644024732107879,11.0
11,0.11284046692607004,0.04376930998970134,85.0,1942.0,98.0,0.0,0.05,0.05,0.0875,0.15,0.13125,0.35,0.02040816326530612,0.09302325581395349,28.0,,,,12.0
12,0.11649083396847046,0.04688304997424008,91.0,1941.0,98.0,0.0,0.07692307692307693,0.07692307692307693,0.11965811965811965,0.1794871794871795,0.14273504273504273,0.28205128205128205,0.030612244897959183,0.09363295880149813,25.0,,,,13.0
13,0.1196999478518994,0.04081632653061224,80.0,1960.0,98.0,0.0,0.05,0.05,0.10833333333333332,0.175,0.13208333333333333,0.275,0.01020408163265306,0.08598726114649681,27.0,,,,14.0
