C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2539  prec@K=0.0476  accepted=79  loss=0.6720  (0.5s)
Round   51/500  coverage=0.3100  prec@K=0.0057  accepted=10  loss=0.2948  (0.3s)
Round  101/500  coverage=0.3182  prec@K=0.0006  accepted=1  loss=0.0423  (0.3s)
Round  151/500  coverage=0.3209  prec@K=0.0000  accepted=0  loss=0.0128  (0.3s)
Round  201/500  coverage=0.3219  prec@K=0.0000  accepted=0  loss=0.0072  (0.4s)
Round  251/500  coverage=0.3226  prec@K=0.0006  accepted=1  loss=0.0084  (0.4s)
Round  301/500  coverage=0.3232  prec@K=0.0000  accepted=0  loss=0.0040  (0.3s)
Round  351/500  coverage=0.3235  prec@K=0.0000  accepted=0  loss=0.0034  (0.3s)
Round  401/500  coverage=0.3236  prec@K=0.0000  accepted=0  loss=0.0032  (0.3s)
Round  451/500  coverage=0.3243  prec@K=0.0000  accepted=0  loss=0.0031  (0.4s)

结果已写入 results\online\algo_sweep\college_msg_gnn_concat_h8_sc16/rounds.csv
