C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2556  prec@K=0.0206  accepted=31  loss=0.6608  (0.5s)
Round   51/500  coverage=0.3357  prec@K=0.0006  accepted=1  loss=0.4653  (0.4s)
Round  101/500  coverage=0.3400  prec@K=0.0000  accepted=0  loss=0.0903  (0.5s)
Round  151/500  coverage=0.3411  prec@K=0.0000  accepted=0  loss=0.0050  (0.4s)
Round  201/500  coverage=0.3415  prec@K=0.0000  accepted=0  loss=0.0015  (0.4s)
Round  251/500  coverage=0.3428  prec@K=0.0000  accepted=0  loss=0.0009  (0.4s)
Round  301/500  coverage=0.3444  prec@K=0.0000  accepted=0  loss=0.0008  (0.4s)
Round  351/500  coverage=0.3448  prec@K=0.0000  accepted=0  loss=0.0006  (0.4s)
Round  401/500  coverage=0.3455  prec@K=0.0000  accepted=0  loss=0.0006  (0.4s)
Round  451/500  coverage=0.3455  prec@K=0.0000  accepted=0  loss=0.0005  (0.4s)

结果已写入 results\online\algo_sweep\dnc_email_gnn_concat/rounds.csv
