C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2563  prec@K=0.0233  accepted=35  loss=0.6479  (0.4s)
Round   51/500  coverage=0.4423  prec@K=0.0011  accepted=2  loss=0.5475  (0.4s)
Round  101/500  coverage=0.4579  prec@K=0.0006  accepted=1  loss=0.5274  (0.4s)
Round  151/500  coverage=0.4637  prec@K=0.0006  accepted=1  loss=0.5103  (0.4s)
Round  201/500  coverage=0.4655  prec@K=0.0000  accepted=0  loss=0.4959  (0.4s)
Round  251/500  coverage=0.4664  prec@K=0.0000  accepted=0  loss=0.4849  (0.4s)
Round  301/500  coverage=0.4667  prec@K=0.0000  accepted=0  loss=0.4771  (0.4s)
Round  351/500  coverage=0.4669  prec@K=0.0000  accepted=0  loss=0.4720  (0.4s)
Round  401/500  coverage=0.4675  prec@K=0.0000  accepted=0  loss=0.4693  (0.4s)
Round  451/500  coverage=0.4678  prec@K=0.0000  accepted=0  loss=0.4682  (0.3s)

结果已写入 results\online\algo_sweep\dnc_email_gnn_sum_h8_sc16/rounds.csv
