C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2531  prec@K=0.0379  accepted=63  loss=0.7306  (0.8s)
Round   51/500  coverage=0.3228  prec@K=0.0056  accepted=10  loss=0.6244  (0.9s)
Round  101/500  coverage=0.3359  prec@K=0.0039  accepted=7  loss=0.2576  (1.0s)
Round  151/500  coverage=0.3405  prec@K=0.0000  accepted=0  loss=0.0204  (0.8s)
Round  201/500  coverage=0.3417  prec@K=0.0000  accepted=0  loss=0.0077  (0.8s)
Round  251/500  coverage=0.3422  prec@K=0.0000  accepted=0  loss=0.0038  (0.4s)
Round  301/500  coverage=0.3424  prec@K=0.0000  accepted=0  loss=0.0024  (0.5s)
Round  351/500  coverage=0.3426  prec@K=0.0000  accepted=0  loss=0.0027  (0.4s)
Round  401/500  coverage=0.3426  prec@K=0.0000  accepted=0  loss=0.0019  (0.4s)
Round  451/500  coverage=0.3427  prec@K=0.0000  accepted=0  loss=0.0019  (0.6s)

结果已写入 results\online\algo_sweep\college_msg_gnn/rounds.csv
