C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2558  prec@K=0.0213  accepted=32  loss=0.6809  (0.4s)
Round   51/500  coverage=0.3734  prec@K=0.0006  accepted=1  loss=0.3089  (0.3s)
Round  101/500  coverage=0.3788  prec@K=0.0012  accepted=2  loss=0.0467  (0.3s)
Round  151/500  coverage=0.3801  prec@K=0.0000  accepted=0  loss=0.0125  (0.3s)
Round  201/500  coverage=0.3810  prec@K=0.0000  accepted=0  loss=0.0067  (0.3s)
Round  251/500  coverage=0.3814  prec@K=0.0000  accepted=0  loss=0.0046  (0.3s)
Round  301/500  coverage=0.3815  prec@K=0.0000  accepted=0  loss=0.0036  (0.3s)
Round  351/500  coverage=0.3817  prec@K=0.0000  accepted=0  loss=0.0032  (0.3s)
Round  401/500  coverage=0.3817  prec@K=0.0000  accepted=0  loss=0.0029  (0.3s)
Round  451/500  coverage=0.3817  prec@K=0.0000  accepted=0  loss=0.0028  (0.3s)

结果已写入 results\online\algo_sweep\dnc_email_gnn_concat_h8_sc16/rounds.csv
