C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.2631  prec@K=0.3421  accepted=326  loss=0.7042  (0.5s)
Round   51/500  coverage=0.4243  prec@K=0.0102  accepted=10  loss=0.5389  (0.5s)
Round  101/500  coverage=0.4335  prec@K=0.0061  accepted=6  loss=0.1065  (0.5s)
Round  151/500  coverage=0.4393  prec@K=0.0000  accepted=0  loss=0.0148  (0.5s)
Round  201/500  coverage=0.4416  prec@K=0.0010  accepted=1  loss=0.0147  (0.5s)
Round  251/500  coverage=0.4425  prec@K=0.0000  accepted=0  loss=0.0072  (0.5s)
Round  301/500  coverage=0.4429  prec@K=0.0000  accepted=0  loss=0.0033  (0.5s)
Round  351/500  coverage=0.4430  prec@K=0.0000  accepted=0  loss=0.0051  (0.5s)
Round  401/500  coverage=0.4430  prec@K=0.0000  accepted=0  loss=0.0040  (0.4s)
Round  451/500  coverage=0.4430  prec@K=0.0000  accepted=0  loss=0.0022  (1.6s)

结果已写入 results\online\algo_sweep\email_eu_gnn/rounds.csv
