=== advogato_gnn_s42  started 2026-05-08T20:37:43 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.5036  prec@K=0.0350  accepted=172  auc=0.7522  uauc=0.6308  loss=0.7581  (8.4s)
Round    2/30  coverage=0.5065  prec@K=0.0266  accepted=133  auc=0.7482  uauc=0.6677  loss=0.7593  (7.3s)
Round    3/30  coverage=0.5092  prec@K=0.0266  accepted=131  auc=0.7528  uauc=0.7125  loss=0.7590  (7.1s)
Round    4/30  coverage=0.5120  prec@K=0.0263  accepted=131  auc=0.7701  uauc=0.6941  loss=0.7592  (7.3s)
Round    5/30  coverage=0.5145  prec@K=0.0238  accepted=119  auc=0.8076  uauc=0.6313  loss=0.7595  (7.7s)
Round    6/30  coverage=0.5172  prec@K=0.0252  accepted=126  auc=0.7831  uauc=0.6742  loss=0.7592  (7.9s)
Round    7/30  coverage=0.5200  prec@K=0.0262  accepted=132  auc=0.8069  uauc=0.6211  loss=0.7591  (8.3s)
Round    8/30  coverage=0.5224  prec@K=0.0221  accepted=110  auc=0.7954  uauc=0.6591  loss=0.7594  (7.4s)
Round    9/30  coverage=0.5249  prec@K=0.0238  accepted=119  auc=0.7779  uauc=0.6648  loss=0.7594  (7.8s)
Round   10/30  coverage=0.5270  prec@K=0.0197  accepted=99  auc=0.7999  uauc=0.6197  loss=0.7597  (7.7s)
Round   11/30  coverage=0.5289  prec@K=0.0176  accepted=89  auc=0.8160  uauc=0.7144  loss=0.7600  (8.0s)
Round   12/30  coverage=0.5306  prec@K=0.0165  accepted=82  auc=0.8034  uauc=0.6767  loss=0.7604  (7.7s)
Round   13/30  coverage=0.5331  prec@K=0.0233  accepted=116  auc=0.7981  uauc=0.6265  loss=0.7591  (7.7s)
Round   14/30  coverage=0.5348  prec@K=0.0163  accepted=82  auc=0.7597  uauc=0.6452  loss=0.7601  (7.8s)
Round   15/30  coverage=0.5366  prec@K=0.0166  accepted=83  auc=0.8085  uauc=0.6914  loss=0.7599  (8.0s)
Round   16/30  coverage=0.5382  prec@K=0.0152  accepted=76  auc=0.7863  uauc=0.5893  loss=0.7602  (7.5s)
Round   17/30  coverage=0.5403  prec@K=0.0203  accepted=101  auc=0.7811  uauc=0.7192  loss=0.7592  (7.9s)
Round   18/30  coverage=0.5420  prec@K=0.0157  accepted=79  auc=0.7932  uauc=0.6956  loss=0.7599  (7.7s)
Round   19/30  coverage=0.5436  prec@K=0.0154  accepted=77  auc=0.7755  uauc=0.6821  loss=0.7598  (7.7s)
Round   20/30  coverage=0.5455  prec@K=0.0176  accepted=88  auc=0.7682  uauc=0.6545  loss=0.7596  (8.0s)
Round   21/30  coverage=0.5470  prec@K=0.0139  accepted=70  auc=0.7962  uauc=0.6282  loss=0.7599  (8.6s)
Round   22/30  coverage=0.5484  prec@K=0.0134  accepted=67  auc=0.8204  uauc=0.6387  loss=0.7600  (8.1s)
Round   23/30  coverage=0.5496  prec@K=0.0114  accepted=57  auc=0.8215  uauc=0.6774  loss=0.7602  (7.8s)
Round   24/30  coverage=0.5511  prec@K=0.0141  accepted=70  auc=0.7905  uauc=0.6069  loss=0.7597  (7.9s)
Round   25/30  coverage=0.5523  prec@K=0.0115  accepted=57  auc=0.7775  uauc=0.6657  loss=0.7599  (8.3s)
Round   26/30  coverage=0.5540  prec@K=0.0156  accepted=78  auc=0.7642  uauc=0.6005  loss=0.7593  (7.9s)
Round   27/30  coverage=0.5554  prec@K=0.0133  accepted=66  auc=0.7924  uauc=0.6076  loss=0.7598  (8.1s)
Round   28/30  coverage=0.5565  prec@K=0.0106  accepted=53  auc=0.7872  uauc=0.5878  loss=0.7597  (8.0s)
Round   29/30  coverage=0.5578  prec@K=0.0124  accepted=62  auc=0.7453  uauc=0.5681  loss=0.7596  (8.9s)
Round   30/30  coverage=0.5594  prec@K=0.0152  accepted=76  auc=0.7728  uauc=0.6096  loss=0.7590  (9.0s)

结果已写入 results\orchestrator\runs\ir50_constlr5e5_multiseed_bidir\advogato\gnn_s42/rounds.csv
