=== bitcoin_alpha_gnn_sum_h8_s2  started 2026-05-08T20:29:11 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.5005  prec@K=0.0034  accepted=12  auc=0.3519  uauc=0.2778  loss=0.5242  (4.7s)
Round    2/30  coverage=0.5008  prec@K=0.0023  accepted=8  auc=0.4949  uauc=0.4524  loss=0.5231  (4.0s)
Round    3/30  coverage=0.5011  prec@K=0.0020  accepted=7  auc=0.4601  uauc=0.4286  loss=0.5228  (3.6s)
Round    4/30  coverage=0.5016  prec@K=0.0030  accepted=11  auc=0.3046  uauc=0.4444  loss=0.5230  (3.8s)
Round    5/30  coverage=0.5021  prec@K=0.0033  accepted=12  auc=0.4421  uauc=0.6204  loss=0.5223  (4.1s)
Round    6/30  coverage=0.5024  prec@K=0.0025  accepted=9  auc=0.4599  uauc=0.4954  loss=0.5219  (3.9s)
Round    7/30  coverage=0.5026  prec@K=0.0011  accepted=4  auc=0.3622  uauc=0.4306  loss=0.5213  (4.0s)
Round    8/30  coverage=0.5031  prec@K=0.0036  accepted=13  auc=0.2890  uauc=0.4495  loss=0.5221  (4.2s)
Round    9/30  coverage=0.5034  prec@K=0.0019  accepted=7  auc=0.4289  uauc=0.6270  loss=0.5201  (4.0s)
Round   10/30  coverage=0.5037  prec@K=0.0017  accepted=6  auc=0.4637  uauc=0.4889  loss=0.5205  (4.0s)
Round   11/30  coverage=0.5038  prec@K=0.0008  accepted=3  auc=0.2573  uauc=0.7963  loss=0.5191  (4.1s)
Round   12/30  coverage=0.5041  prec@K=0.0017  accepted=6  auc=0.6330  uauc=0.5222  loss=0.5188  (4.2s)
Round   13/30  coverage=0.5043  prec@K=0.0017  accepted=6  auc=0.3661  uauc=0.4061  loss=0.5185  (4.3s)
Round   14/30  coverage=0.5045  prec@K=0.0014  accepted=5  auc=0.4869  uauc=0.5222  loss=0.5184  (4.0s)
Round   15/30  coverage=0.5046  prec@K=0.0006  accepted=2  auc=0.2785  uauc=0.3056  loss=0.5179  (3.9s)
Round   16/30  coverage=0.5050  prec@K=0.0031  accepted=11  auc=0.3797  uauc=0.4493  loss=0.5188  (3.8s)
Round   17/30  coverage=0.5054  prec@K=0.0025  accepted=9  auc=0.3918  uauc=0.4778  loss=0.5177  (4.2s)
Round   18/30  coverage=0.5055  prec@K=0.0008  accepted=3  auc=0.3292  uauc=0.3333  loss=0.5169  (4.0s)
Round   19/30  coverage=0.5058  prec@K=0.0019  accepted=7  auc=0.5173  uauc=0.5463  loss=0.5170  (4.1s)
Round   20/30  coverage=0.5060  prec@K=0.0011  accepted=4  auc=0.5479  uauc=0.4583  loss=0.5158  (4.1s)
Round   21/30  coverage=0.5061  prec@K=0.0008  accepted=3  auc=0.4472  uauc=0.5185  loss=0.5155  (4.4s)
Round   22/30  coverage=0.5062  prec@K=0.0003  accepted=1  auc=0.4572  uauc=0.5000  loss=0.5151  (4.2s)
Round   23/30  coverage=0.5063  prec@K=0.0008  accepted=3  auc=0.3000  uauc=0.2222  loss=0.5144  (4.0s)
Round   24/30  coverage=0.5064  prec@K=0.0008  accepted=3  auc=0.3684  uauc=0.3333  loss=0.5140  (3.8s)
Round   25/30  coverage=0.5066  prec@K=0.0014  accepted=5  auc=0.2156  uauc=0.3333  loss=0.5143  (4.1s)
Round   26/30  coverage=0.5069  prec@K=0.0017  accepted=6  auc=0.5226  uauc=0.6250  loss=0.5143  (4.0s)
Round   27/30  coverage=0.5070  prec@K=0.0011  accepted=4  auc=0.4707  uauc=0.4167  loss=0.5137  (3.9s)
Round   28/30  coverage=0.5072  prec@K=0.0011  accepted=4  auc=0.3501  uauc=0.3056  loss=0.5131  (4.1s)
Round   29/30  coverage=0.5074  prec@K=0.0011  accepted=4  auc=0.4535  uauc=0.3472  loss=0.5130  (4.3s)
Round   30/30  coverage=0.5074  prec@K=0.0006  accepted=2  auc=0.5648  uauc=0.4444  loss=0.5117  (3.8s)

结果已写入 results\orchestrator\runs\ir50_constlr5e5_multiseed_bidir\bitcoin_alpha\gnn_sum_h8_s2/rounds.csv
