=== college_msg_seal_s0  started 2026-05-08T20:20:08 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.5012  prec@K=0.0136  accepted=25  auc=0.7356  uauc=0.5625  loss=0.6429  (3.5s)
Round    2/30  coverage=0.5023  prec@K=0.0113  accepted=21  auc=0.8090  uauc=0.6478  loss=0.6424  (2.8s)
Round    3/30  coverage=0.5030  prec@K=0.0077  accepted=14  auc=0.8562  uauc=0.5952  loss=0.6411  (2.5s)
Round    4/30  coverage=0.5044  prec@K=0.0164  accepted=30  auc=0.8040  uauc=0.5935  loss=0.6421  (2.9s)
Round    5/30  coverage=0.5059  prec@K=0.0158  accepted=29  auc=0.8323  uauc=0.5416  loss=0.6414  (2.5s)
Round    6/30  coverage=0.5068  prec@K=0.0107  accepted=20  auc=0.7028  uauc=0.5550  loss=0.6409  (3.1s)
Round    7/30  coverage=0.5078  prec@K=0.0108  accepted=20  auc=0.7525  uauc=0.6171  loss=0.6402  (2.7s)
Round    8/30  coverage=0.5087  prec@K=0.0097  accepted=18  auc=0.7527  uauc=0.5639  loss=0.6395  (2.7s)
Round    9/30  coverage=0.5097  prec@K=0.0109  accepted=20  auc=0.7801  uauc=0.7024  loss=0.6395  (2.6s)
Round   10/30  coverage=0.5108  prec@K=0.0120  accepted=22  auc=0.7973  uauc=0.5472  loss=0.6391  (2.8s)
Round   11/30  coverage=0.5121  prec@K=0.0139  accepted=26  auc=0.7841  uauc=0.5477  loss=0.6392  (2.9s)
Round   12/30  coverage=0.5127  prec@K=0.0070  accepted=13  auc=0.7358  uauc=0.4190  loss=0.6378  (2.7s)
Round   13/30  coverage=0.5135  prec@K=0.0082  accepted=15  auc=0.7692  uauc=0.5370  loss=0.6379  (2.9s)
Round   14/30  coverage=0.5146  prec@K=0.0130  accepted=24  auc=0.7371  uauc=0.6310  loss=0.6381  (2.9s)
Round   15/30  coverage=0.5158  prec@K=0.0128  accepted=24  auc=0.7327  uauc=0.6030  loss=0.6378  (3.0s)
Round   16/30  coverage=0.5169  prec@K=0.0120  accepted=22  auc=0.8384  uauc=0.6729  loss=0.6371  (3.0s)
Round   17/30  coverage=0.5176  prec@K=0.0076  accepted=14  auc=0.7092  uauc=0.5581  loss=0.6361  (2.9s)
Round   18/30  coverage=0.5182  prec@K=0.0069  accepted=13  auc=0.7848  uauc=0.7157  loss=0.6357  (2.9s)
Round   19/30  coverage=0.5188  prec@K=0.0065  accepted=12  auc=0.6356  uauc=0.5602  loss=0.6352  (2.7s)
Round   20/30  coverage=0.5196  prec@K=0.0088  accepted=16  auc=0.7077  uauc=0.5129  loss=0.6351  (2.8s)
Round   21/30  coverage=0.5202  prec@K=0.0066  accepted=12  auc=0.7534  uauc=0.7109  loss=0.6343  (3.1s)
Round   22/30  coverage=0.5206  prec@K=0.0048  accepted=9  auc=0.7392  uauc=0.7099  loss=0.6340  (3.1s)
Round   23/30  coverage=0.5213  prec@K=0.0076  accepted=14  auc=0.4722  uauc=0.4658  loss=0.6338  (2.9s)
Round   24/30  coverage=0.5218  prec@K=0.0049  accepted=9  auc=0.5608  uauc=0.4939  loss=0.6331  (3.1s)
Round   25/30  coverage=0.5225  prec@K=0.0076  accepted=14  auc=0.5944  uauc=0.6429  loss=0.6329  (3.1s)
Round   26/30  coverage=0.5235  prec@K=0.0108  accepted=20  auc=0.5097  uauc=0.5720  loss=0.6335  (3.1s)
Round   27/30  coverage=0.5244  prec@K=0.0108  accepted=20  auc=0.4149  uauc=0.6446  loss=0.6328  (3.3s)
Round   28/30  coverage=0.5251  prec@K=0.0071  accepted=13  auc=0.5148  uauc=0.5538  loss=0.6321  (3.0s)
Round   29/30  coverage=0.5257  prec@K=0.0064  accepted=12  auc=0.5885  uauc=0.6065  loss=0.6314  (2.8s)
Round   30/30  coverage=0.5261  prec@K=0.0049  accepted=9  auc=0.2628  uauc=0.4488  loss=0.6311  (3.0s)

结果已写入 results\orchestrator\runs\ir50_constlr5e5_multiseed_bidir\college_msg\seal_s0/rounds.csv
