=== bitcoin_otc_gnn_sum_h8_s2  started 2026-05-08T21:10:12 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.5004  prec@K=0.0027  accepted=15  auc=0.5151  uauc=0.5575  loss=0.5244  (6.8s)
Round    2/30  coverage=0.5007  prec@K=0.0016  accepted=9  auc=0.4272  uauc=0.5895  loss=0.5229  (5.7s)
Round    3/30  coverage=0.5012  prec@K=0.0030  accepted=17  auc=0.3683  uauc=0.5305  loss=0.5236  (6.1s)
Round    4/30  coverage=0.5015  prec@K=0.0025  accepted=14  auc=0.3059  uauc=0.5006  loss=0.5231  (6.3s)
Round    5/30  coverage=0.5018  prec@K=0.0018  accepted=10  auc=0.3800  uauc=0.3981  loss=0.5221  (6.3s)
Round    6/30  coverage=0.5023  prec@K=0.0028  accepted=16  auc=0.4114  uauc=0.4960  loss=0.5223  (6.3s)
Round    7/30  coverage=0.5024  prec@K=0.0009  accepted=5  auc=0.3007  uauc=0.6317  loss=0.5216  (6.3s)
Round    8/30  coverage=0.5026  prec@K=0.0014  accepted=8  auc=0.5211  uauc=0.4583  loss=0.5206  (6.1s)
Round    9/30  coverage=0.5030  prec@K=0.0020  accepted=11  auc=0.2740  uauc=0.3733  loss=0.5212  (6.2s)
Round   10/30  coverage=0.5032  prec@K=0.0014  accepted=8  auc=0.3569  uauc=0.3958  loss=0.5196  (6.6s)
Round   11/30  coverage=0.5034  prec@K=0.0012  accepted=7  auc=0.4678  uauc=0.6019  loss=0.5197  (6.6s)
Round   12/30  coverage=0.5037  prec@K=0.0020  accepted=11  auc=0.4257  uauc=0.3765  loss=0.5195  (6.1s)
Round   13/30  coverage=0.5038  prec@K=0.0009  accepted=5  auc=0.4016  uauc=0.4653  loss=0.5193  (6.2s)
Round   14/30  coverage=0.5041  prec@K=0.0016  accepted=9  auc=0.4658  uauc=0.4931  loss=0.5187  (6.5s)
Round   15/30  coverage=0.5044  prec@K=0.0018  accepted=10  auc=0.3590  uauc=0.4929  loss=0.5186  (6.3s)
Round   16/30  coverage=0.5044  prec@K=0.0004  accepted=2  auc=0.2359  uauc=0.1667  loss=0.5175  (6.4s)
Round   17/30  coverage=0.5048  prec@K=0.0024  accepted=13  auc=0.2610  uauc=0.4278  loss=0.5179  (6.0s)
Round   18/30  coverage=0.5049  prec@K=0.0005  accepted=3  auc=0.5108  uauc=0.5556  loss=0.5169  (6.5s)
Round   19/30  coverage=0.5051  prec@K=0.0013  accepted=7  auc=0.4220  uauc=0.6991  loss=0.5164  (6.7s)
Round   20/30  coverage=0.5053  prec@K=0.0016  accepted=9  auc=0.3731  uauc=0.5000  loss=0.5164  (6.6s)
Round   21/30  coverage=0.5054  prec@K=0.0007  accepted=4  auc=0.5097  uauc=0.6528  loss=0.5159  (6.9s)
Round   22/30  coverage=0.5054  prec@K=0.0000  accepted=0  loss=0.5151  (6.7s)
Round   23/30  coverage=0.5055  prec@K=0.0005  accepted=3  auc=0.3579  uauc=0.6667  loss=0.5149  (6.7s)
Round   24/30  coverage=0.5058  prec@K=0.0016  accepted=9  auc=0.3015  uauc=0.4478  loss=0.5154  (7.4s)
Round   25/30  coverage=0.5058  prec@K=0.0005  accepted=3  auc=0.6037  uauc=0.4815  loss=0.5138  (7.0s)
Round   26/30  coverage=0.5060  prec@K=0.0007  accepted=4  auc=0.6715  uauc=0.5556  loss=0.5142  (7.0s)
Round   27/30  coverage=0.5061  prec@K=0.0009  accepted=5  auc=0.3776  uauc=0.5556  loss=0.5139  (7.0s)
Round   28/30  coverage=0.5062  prec@K=0.0005  accepted=3  auc=0.2916  uauc=0.3889  loss=0.5128  (7.2s)
Round   29/30  coverage=0.5063  prec@K=0.0005  accepted=3  auc=0.6124  uauc=0.1667  loss=0.5124  (6.6s)
Round   30/30  coverage=0.5064  prec@K=0.0009  accepted=5  auc=0.6189  uauc=0.5889  loss=0.5123  (7.0s)

结果已写入 results\orchestrator\runs\ir50_constlr5e5_multiseed_bidir\bitcoin_otc\gnn_sum_h8_s2/rounds.csv
