=== slashdot_gat_emb_s2  started 2026-05-08T22:51:52 ===

C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.5000  prec@K=0.0030  accepted=22  auc=0.5697  uauc=0.5650  loss=0.7119  (13.4s)
Round    2/30  coverage=0.5001  prec@K=0.0026  accepted=19  auc=0.6580  uauc=0.5370  loss=0.7118  (8.2s)
Round    3/30  coverage=0.5001  prec@K=0.0032  accepted=23  auc=0.6989  uauc=0.4965  loss=0.7116  (8.7s)
Round    4/30  coverage=0.5002  prec@K=0.0027  accepted=20  auc=0.5740  uauc=0.6075  loss=0.7115  (8.0s)
Round    5/30  coverage=0.5002  prec@K=0.0022  accepted=16  auc=0.4366  uauc=0.5889  loss=0.7114  (8.3s)
Round    6/30  coverage=0.5002  prec@K=0.0025  accepted=18  auc=0.3920  uauc=0.5976  loss=0.7113  (8.5s)
Round    7/30  coverage=0.5003  prec@K=0.0017  accepted=12  auc=0.5697  uauc=0.6062  loss=0.7112  (8.8s)
Round    8/30  coverage=0.5003  prec@K=0.0025  accepted=18  auc=0.3351  uauc=0.5820  loss=0.7110  (9.3s)
Round    9/30  coverage=0.5003  prec@K=0.0026  accepted=19  auc=0.3206  uauc=0.5208  loss=0.7109  (9.2s)
Round   10/30  coverage=0.5003  prec@K=0.0017  accepted=12  auc=0.5125  uauc=0.6010  loss=0.7108  (9.2s)
Round   11/30  coverage=0.5004  prec@K=0.0021  accepted=15  auc=0.3044  uauc=0.5406  loss=0.7107  (13.6s)
Round   12/30  coverage=0.5004  prec@K=0.0026  accepted=19  auc=0.4216  uauc=0.5793  loss=0.7105  (9.8s)
Round   13/30  coverage=0.5005  prec@K=0.0027  accepted=20  auc=0.4240  uauc=0.6124  loss=0.7104  (10.5s)
Round   14/30  coverage=0.5005  prec@K=0.0012  accepted=9  auc=0.1722  uauc=0.7179  loss=0.7103  (10.7s)
Round   15/30  coverage=0.5005  prec@K=0.0020  accepted=15  auc=0.2424  uauc=0.7345  loss=0.7102  (10.8s)
Round   16/30  coverage=0.5005  prec@K=0.0012  accepted=9  auc=0.1802  uauc=0.5952  loss=0.7101  (11.5s)
Round   17/30  coverage=0.5005  prec@K=0.0015  accepted=11  auc=0.1481  uauc=0.4868  loss=0.7099  (10.8s)
Round   18/30  coverage=0.5006  prec@K=0.0021  accepted=15  auc=0.1632  uauc=0.4470  loss=0.7098  (11.0s)
Round   19/30  coverage=0.5006  prec@K=0.0014  accepted=10  auc=0.0784  uauc=0.5668  loss=0.7097  (11.4s)
Round   20/30  coverage=0.5006  prec@K=0.0014  accepted=10  auc=0.2343  uauc=0.5985  loss=0.7096  (11.1s)
Round   21/30  coverage=0.5006  prec@K=0.0022  accepted=16  auc=0.2895  uauc=0.5296  loss=0.7094  (15.9s)
Round   22/30  coverage=0.5007  prec@K=0.0017  accepted=12  auc=0.2471  uauc=0.6507  loss=0.7093  (11.5s)
Round   23/30  coverage=0.5007  prec@K=0.0019  accepted=14  auc=0.3967  uauc=0.7330  loss=0.7092  (11.9s)
Round   24/30  coverage=0.5007  prec@K=0.0021  accepted=15  auc=0.1432  uauc=0.4596  loss=0.7090  (11.7s)
Round   25/30  coverage=0.5008  prec@K=0.0028  accepted=20  auc=0.1181  uauc=0.4135  loss=0.7089  (11.9s)
Round   26/30  coverage=0.5008  prec@K=0.0011  accepted=8  auc=0.1299  uauc=0.6389  loss=0.7088  (12.3s)
Round   27/30  coverage=0.5008  prec@K=0.0018  accepted=13  auc=0.1524  uauc=0.3690  loss=0.7087  (12.7s)
Round   28/30  coverage=0.5008  prec@K=0.0026  accepted=19  auc=0.1998  uauc=0.4318  loss=0.7085  (13.5s)
Round   29/30  coverage=0.5009  prec@K=0.0021  accepted=15  auc=0.1902  uauc=0.5325  loss=0.7084  (13.2s)
Round   30/30  coverage=0.5009  prec@K=0.0011  accepted=8  auc=0.2296  uauc=0.6518  loss=0.7083  (14.4s)

结果已写入 results\orchestrator\runs\ir50_constlr5e5_multiseed_bidir\slashdot\gat_emb_s2/rounds.csv
