C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2500  prec@K=0.0050  accepted=12  loss=0.6852  (3.5s)
Round    2/30  coverage=0.2501  prec@K=0.0058  accepted=14  loss=0.6821  (1.9s)
Round    3/30  coverage=0.2502  prec@K=0.0063  accepted=15  loss=0.6751  (2.4s)
Round    4/30  coverage=0.2502  prec@K=0.0067  accepted=16  loss=0.6653  (1.8s)
Round    5/30  coverage=0.2503  prec@K=0.0025  accepted=6  loss=0.6516  (2.1s)
Round    6/30  coverage=0.2503  prec@K=0.0012  accepted=3  loss=0.6357  (2.1s)
Round    7/30  coverage=0.2503  prec@K=0.0008  accepted=2  loss=0.6190  (2.1s)
Round    8/30  coverage=0.2503  prec@K=0.0012  accepted=3  loss=0.6026  (2.0s)
Round    9/30  coverage=0.2503  prec@K=0.0033  accepted=8  loss=0.5906  (2.3s)
Round   10/30  coverage=0.2504  prec@K=0.0008  accepted=2  loss=0.5743  (2.3s)
Round   11/30  coverage=0.2504  prec@K=0.0013  accepted=3  loss=0.5644  (3.3s)
Round   12/30  coverage=0.2504  prec@K=0.0008  accepted=2  loss=0.5467  (2.0s)
Round   13/30  coverage=0.2504  prec@K=0.0004  accepted=1  loss=0.5304  (2.2s)
Round   14/30  coverage=0.2504  prec@K=0.0008  accepted=2  loss=0.5194  (2.0s)
Round   15/30  coverage=0.2504  prec@K=0.0008  accepted=2  loss=0.5096  (2.0s)
Round   16/30  coverage=0.2504  prec@K=0.0021  accepted=5  loss=0.4983  (2.7s)
Round   17/30  coverage=0.2504  prec@K=0.0030  accepted=7  loss=0.4871  (1.9s)
Round   18/30  coverage=0.2505  prec@K=0.0017  accepted=4  loss=0.4746  (2.8s)
Round   19/30  coverage=0.2505  prec@K=0.0013  accepted=3  loss=0.4643  (2.7s)
Round   20/30  coverage=0.2505  prec@K=0.0021  accepted=5  loss=0.4551  (2.3s)
Round   21/30  coverage=0.2505  prec@K=0.0025  accepted=6  loss=0.4489  (3.0s)
Round   22/30  coverage=0.2505  prec@K=0.0017  accepted=4  loss=0.4460  (2.4s)
Round   23/30  coverage=0.2506  prec@K=0.0025  accepted=6  loss=0.4342  (2.1s)
Round   24/30  coverage=0.2506  prec@K=0.0025  accepted=6  loss=0.4330  (2.8s)
Round   25/30  coverage=0.2506  prec@K=0.0021  accepted=5  loss=0.4296  (3.4s)
Round   26/30  coverage=0.2506  prec@K=0.0017  accepted=4  loss=0.4267  (3.2s)
Round   27/30  coverage=0.2507  prec@K=0.0029  accepted=7  loss=0.4283  (3.3s)
Round   28/30  coverage=0.2507  prec@K=0.0008  accepted=2  loss=0.4201  (3.2s)
Round   29/30  coverage=0.2507  prec@K=0.0004  accepted=1  loss=0.4194  (2.1s)
Round   30/30  coverage=0.2507  prec@K=0.0029  accepted=7  loss=0.4232  (2.0s)

结果已写入 results\online\algo_sweep_sx_mathoverflow_v2_s1\sx_mathoverflow_gnn_h32/rounds.csv
