C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2500  prec@K=0.0050  accepted=12  loss=0.6827  (3.6s)
Round    2/30  coverage=0.2501  prec@K=0.0063  accepted=15  loss=0.6694  (1.1s)
Round    3/30  coverage=0.2502  prec@K=0.0054  accepted=13  loss=0.6502  (1.1s)
Round    4/30  coverage=0.2502  prec@K=0.0033  accepted=8  loss=0.6248  (1.1s)
Round    5/30  coverage=0.2503  prec@K=0.0049  accepted=12  loss=0.5890  (1.0s)
Round    6/30  coverage=0.2503  prec@K=0.0042  accepted=10  loss=0.5523  (1.2s)
Round    7/30  coverage=0.2503  prec@K=0.0042  accepted=10  loss=0.5097  (1.4s)
Round    8/30  coverage=0.2504  prec@K=0.0038  accepted=9  loss=0.4691  (1.2s)
Round    9/30  coverage=0.2504  prec@K=0.0058  accepted=14  loss=0.4284  (1.1s)
Round   10/30  coverage=0.2505  prec@K=0.0017  accepted=4  loss=0.3802  (1.5s)
Round   11/30  coverage=0.2505  prec@K=0.0041  accepted=10  loss=0.3441  (2.7s)
Round   12/30  coverage=0.2505  prec@K=0.0029  accepted=7  loss=0.3020  (2.9s)
Round   13/30  coverage=0.2506  prec@K=0.0021  accepted=5  loss=0.2627  (2.1s)
Round   14/30  coverage=0.2506  prec@K=0.0029  accepted=7  loss=0.2337  (2.5s)
Round   15/30  coverage=0.2506  prec@K=0.0008  accepted=2  loss=0.1926  (2.1s)
Round   16/30  coverage=0.2507  prec@K=0.0046  accepted=11  loss=0.1917  (2.3s)
Round   17/30  coverage=0.2507  prec@K=0.0013  accepted=3  loss=0.1476  (2.4s)
Round   18/30  coverage=0.2507  prec@K=0.0004  accepted=1  loss=0.1277  (2.3s)
Round   19/30  coverage=0.2507  prec@K=0.0046  accepted=11  loss=0.1511  (2.4s)
Round   20/30  coverage=0.2507  prec@K=0.0025  accepted=6  loss=0.1250  (2.3s)
Round   21/30  coverage=0.2508  prec@K=0.0008  accepted=2  loss=0.0959  (3.5s)
Round   22/30  coverage=0.2508  prec@K=0.0017  accepted=4  loss=0.0893  (2.5s)
Round   23/30  coverage=0.2508  prec@K=0.0021  accepted=5  loss=0.0926  (2.5s)
Round   24/30  coverage=0.2508  prec@K=0.0025  accepted=6  loss=0.0920  (2.7s)
Round   25/30  coverage=0.2508  prec@K=0.0017  accepted=4  loss=0.0822  (2.6s)
Round   26/30  coverage=0.2509  prec@K=0.0016  accepted=4  loss=0.0845  (2.8s)
Round   27/30  coverage=0.2509  prec@K=0.0008  accepted=2  loss=0.0737  (2.6s)
Round   28/30  coverage=0.2509  prec@K=0.0021  accepted=5  loss=0.0781  (2.5s)
Round   29/30  coverage=0.2509  prec@K=0.0029  accepted=7  loss=0.0881  (2.8s)
Round   30/30  coverage=0.2510  prec@K=0.0046  accepted=11  loss=0.1072  (2.7s)

结果已写入 results\online\algo_sweep_sx_mathoverflow_v2_s0\sx_mathoverflow_gnn_concat/rounds.csv
