C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/30  coverage=0.2538  prec@K=0.0115  accepted=21  loss=0.5882  (0.7s)
Round    2/30  coverage=0.2568  prec@K=0.0094  accepted=17  loss=0.5902  (0.4s)
Round    3/30  coverage=0.2588  prec@K=0.0060  accepted=11  loss=0.5817  (0.7s)
Round    4/30  coverage=0.2616  prec@K=0.0082  accepted=15  loss=0.5803  (0.5s)
Round    5/30  coverage=0.2684  prec@K=0.0209  accepted=38  loss=0.6016  (0.5s)
Round    6/30  coverage=0.2708  prec@K=0.0072  accepted=13  loss=0.5717  (0.5s)
Round    7/30  coverage=0.2721  prec@K=0.0038  accepted=7  loss=0.5594  (0.6s)
Round    8/30  coverage=0.2728  prec@K=0.0022  accepted=4  loss=0.5547  (0.6s)
Round    9/30  coverage=0.2746  prec@K=0.0054  accepted=10  loss=0.5520  (0.5s)
Round   10/30  coverage=0.2755  prec@K=0.0027  accepted=5  loss=0.5442  (0.5s)
Round   11/30  coverage=0.2764  prec@K=0.0027  accepted=5  loss=0.5404  (0.5s)
Round   12/30  coverage=0.2788  prec@K=0.0071  accepted=13  loss=0.5445  (0.5s)
Round   13/30  coverage=0.2808  prec@K=0.0060  accepted=11  loss=0.5361  (0.6s)
Round   14/30  coverage=0.2815  prec@K=0.0022  accepted=4  loss=0.5273  (0.5s)
Round   15/30  coverage=0.2820  prec@K=0.0016  accepted=3  loss=0.5235  (0.6s)
Round   16/30  coverage=0.2831  prec@K=0.0032  accepted=6  loss=0.5213  (0.6s)
Round   17/30  coverage=0.2838  prec@K=0.0022  accepted=4  loss=0.5168  (0.6s)
Round   18/30  coverage=0.2848  prec@K=0.0027  accepted=5  loss=0.5177  (0.6s)
Round   19/30  coverage=0.2864  prec@K=0.0049  accepted=9  loss=0.5159  (0.6s)
Round   20/30  coverage=0.2871  prec@K=0.0022  accepted=4  loss=0.5100  (0.6s)
Round   21/30  coverage=0.2878  prec@K=0.0022  accepted=4  loss=0.5058  (0.8s)
Round   22/30  coverage=0.2884  prec@K=0.0016  accepted=3  loss=0.5024  (0.7s)
Round   23/30  coverage=0.2889  prec@K=0.0016  accepted=3  loss=0.5023  (0.7s)
Round   24/30  coverage=0.2900  prec@K=0.0032  accepted=6  loss=0.5063  (0.7s)
Round   25/30  coverage=0.2913  prec@K=0.0038  accepted=7  loss=0.5053  (0.8s)
Round   26/30  coverage=0.2916  prec@K=0.0011  accepted=2  loss=0.4983  (0.7s)
Round   27/30  coverage=0.2920  prec@K=0.0011  accepted=2  loss=0.4988  (0.8s)
Round   28/30  coverage=0.2924  prec@K=0.0011  accepted=2  loss=0.4971  (0.8s)
Round   29/30  coverage=0.2927  prec@K=0.0011  accepted=2  loss=0.5001  (0.7s)
Round   30/30  coverage=0.2931  prec@K=0.0011  accepted=2  loss=0.4979  (0.8s)

结果已写入 results\online\algo_sweep_dnc_email_v2_s0\dnc_email_gnn/rounds.csv
