C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/500  coverage=0.3132  prec@K=0.1000  accepted=471  loss=nan  (0.2s)
Round   51/500  coverage=0.5904  prec@K=0.0046  accepted=25  loss=nan  (1.0s)
Round  101/500  coverage=0.6051  prec@K=0.0006  accepted=3  loss=nan  (1.3s)
Round  151/500  coverage=0.6062  prec@K=0.0000  accepted=0  loss=nan  (1.4s)
Round  201/500  coverage=0.6062  prec@K=0.0000  accepted=0  loss=nan  (1.6s)
Round  251/500  coverage=0.6063  prec@K=0.0000  accepted=0  loss=nan  (1.7s)
Round  301/500  coverage=0.6063  prec@K=0.0000  accepted=0  loss=nan  (1.7s)
Round  351/500  coverage=0.6063  prec@K=0.0000  accepted=0  loss=nan  (1.7s)
Round  401/500  coverage=0.6063  prec@K=0.0000  accepted=0  loss=nan  (1.7s)
Round  451/500  coverage=0.6064  prec@K=0.0000  accepted=0  loss=nan  (1.7s)

结果已写入 results\online\gt_sweep\bitcoin_otc_init030/rounds.csv
